state,method,weight_factor,minority_threshold,district_id,minority_pct,is_mm,polsby_popper,reock,convex_hull_ratio,internal_edges,num_tracts
GA,edge_weighted,1.0,0.55,8,0.4344294922744221,False,0.2780257759888519,0.6239090553298174,0.8172720941102241,536,182
GA,edge_weighted,1.0,0.55,9,0.43050968222669683,False,0.2189979846277682,0.5711104219569539,0.7420828673834696,482,171
GA,edge_weighted,1.0,0.55,10,0.6158228361179174,True,0.2308605666818286,0.5511164377284726,0.7985705384914601,537,183
GA,edge_weighted,1.0,0.55,11,0.5623907491338435,True,0.2521203788441284,0.6399430397414041,0.7842745263137489,492,168
GA,edge_weighted,1.0,0.55,12,0.24145098433709283,False,0.20961968384068588,0.6631493450069297,0.8213680721308173,492,185
GA,edge_weighted,1.0,0.55,13,0.28388868421946484,False,0.18188049262296382,0.5764410400920595,0.7421700961320179,540,195
GA,edge_weighted,5.0,0.4,0,0.323935350022,False,0.1507569861094345,0.5019193269158565,0.6918306666922427,580,212
GA,edge_weighted,5.0,0.4,1,0.7625901255352633,True,0.18469739709414879,0.5183520247816571,0.6760125052935759,515,180
GA,edge_weighted,5.0,0.4,2,0.31017619946951824,False,0.12937400056015516,0.42328537862875965,0.6657922781757375,474,180
GA,edge_weighted,5.0,0.4,3,0.4792584461072869,False,0.22765386669204618,0.6903839488148727,0.8239161312026847,694,238
GA,edge_weighted,5.0,0.4,4,0.5256859799975926,True,0.13430385391276753,0.47599573029309206,0.6294551545132088,617,215
GA,edge_weighted,5.0,0.4,5,0.4762156752067066,False,0.11918188659272169,0.5578530356451071,0.6975208347021538,585,205
GA,edge_weighted,5.0,0.4,6,0.4262903984938814,False,0.25125473629378453,0.5890103087357439,0.8134747410246245,652,223
GA,edge_weighted,5.0,0.4,7,0.24839072745647456,False,0.2566524886662706,0.5624472833700047,0.769195440261779,474,174
GA,edge_weighted,5.0,0.4,8,0.7361903878488739,True,0.22254483488086502,0.5673558729440324,0.7667475803004231,623,217
GA,edge_weighted,5.0,0.4,9,0.4767843844314663,False,0.1779472412109115,0.5481701226722251,0.6942821651592389,519,182
GA,edge_weighted,5.0,0.4,10,0.32771909828919626,False,0.2098766657002483,0.5403649220916326,0.7522381166286947,519,187
GA,edge_weighted,5.0,0.4,11,0.5070979516013695,True,0.22166569668685576,0.5519593775493814,0.7168401443206148,652,222
GA,edge_weighted,5.0,0.4,12,0.5534507610060674,True,0.28551931707815253,0.6064519575010086,0.8133324512136278,508,173
GA,edge_weighted,5.0,0.4,13,0.8381016444403808,True,0.3186067558999076,0.6308163035401131,0.7951359668412112,547,188
GA,edge_weighted,5.0,0.45,0,0.25003165833541124,False,0.24672471538548352,0.6178755181082076,0.7856320740139436,474,183
GA,edge_weighted,5.0,0.45,1,0.48836615542534983,False,0.11204242991083946,0.4078487904152688,0.571752767218331,487,176
GA,edge_weighted,5.0,0.45,2,0.31200599529463374,False,0.32254501952922615,0.5684632955206912,0.8305845553467663,509,177
GA,edge_weighted,5.0,0.45,3,0.7789511998476218,True,0.27637439563089683,0.6669904465235341,0.7996057319749839,581,198
GA,edge_weighted,5.0,0.45,4,0.7416720973633587,True,0.18651023780335418,0.5864929719947088,0.6773312819714713,530,186
GA,edge_weighted,5.0,0.45,5,0.43870527289111166,False,0.3218004016279553,0.6413385904681583,0.8422014594163693,543,191
GA,edge_weighted,5.0,0.45,6,0.6791689790481911,True,0.2298260443799816,0.539924365924534,0.7751898886043205,675,232
GA,edge_weighted,5.0,0.45,7,0.4287564478177373,False,0.1646786939257522,0.5141620623819922,0.6324100344887583,641,222
GA,edge_weighted,5.0,0.45,8,0.4494378200003402,False,0.13176479404330613,0.4329697436106604,0.6147244485351983,599,217
GA,edge_weighted,5.0,0.45,9,0.4980454656768058,False,0.3509983357742826,0.6198550368655955,0.8819452235281642,691,237
GA,edge_weighted,5.0,0.45,10,0.47012532331688783,False,0.2712877917657363,0.6804467026825768,0.8367772712978412,591,204
GA,edge_weighted,5.0,0.45,11,0.27218926390968784,False,0.15891652212964796,0.5037891145356365,0.661638732456753,539,200
GA,edge_weighted,5.0,0.45,12,0.6268984413038172,True,0.24310786043038746,0.6036615257700408,0.7787920177992007,603,201
GA,edge_weighted,5.0,0.45,13,0.5563889713585434,True,0.22854445150849312,0.5818236944037752,0.7861042100536173,496,172
GA,edge_weighted,5.0,0.5,0,0.4948770572164342,False,0.14020237428407187,0.4987347367088232,0.6673929098253989,604,215
GA,edge_weighted,5.0,0.5,1,0.4493103871707716,False,0.1806663317457201,0.5327869805336948,0.670269778813664,649,225
GA,edge_weighted,5.0,0.5,2,0.26420910600157005,False,0.17989718841596586,0.5462817913140507,0.6671407029360241,603,217
GA,edge_weighted,5.0,0.5,3,0.34680137324270877,False,0.16450781340139517,0.46865104919946343,0.6725452886255895,462,170
GA,edge_weighted,5.0,0.5,4,0.24876477075165515,False,0.3114570743041007,0.6397441084869395,0.852739784565726,518,187
GA,edge_weighted,5.0,0.5,5,0.5918277496459571,True,0.2830336134762807,0.6533305577752528,0.8396447512217975,629,210
GA,edge_weighted,5.0,0.5,6,0.5917935591715203,True,0.25521531166394046,0.6333342900368675,0.7739791520447393,503,170
GA,edge_weighted,5.0,0.5,7,0.44515247768061383,False,0.17596510829748074,0.6013614466593654,0.7548822049693342,638,224
GA,edge_weighted,5.0,0.5,8,0.5287988857865863,True,0.1253401401975155,0.45759565300719246,0.6597729517472006,612,218
GA,edge_weighted,5.0,0.5,9,0.34482992957240294,False,0.20433360861709798,0.5997715148307347,0.7374573985240339,478,173
GA,edge_weighted,5.0,0.5,10,0.7815244056965349,True,0.26805242713956995,0.5831998169346472,0.7963976398733091,667,229
GA,edge_weighted,5.0,0.5,11,0.637064058659269,True,0.23949899525523444,0.5744497488566737,0.7873773383138754,499,176
GA,edge_weighted,5.0,0.5,12,0.7847208875116856,True,0.14986432460494695,0.522680407590893,0.6944931745941649,544,196
GA,edge_weighted,5.0,0.5,13,0.4817237936945978,False,0.21277531147786827,0.5567806650195509,0.7382836832480525,540,186
GA,edge_weighted,5.0,0.55,0,0.43912074859076716,False,0.13139568675496302,0.4409452122781263,0.6034322501195788,585,204
GA,edge_weighted,5.0,0.55,1,0.5343391911709875,True,0.3437516671460776,0.6955810264508457,0.8363518181817792,500,169
GA,edge_weighted,5.0,0.55,2,0.7793463574473085,True,0.16833464738141665,0.527332311658583,0.6468790555807526,555,193
GA,edge_weighted,5.0,0.55,3,0.5495550533044568,True,0.2782061592839432,0.5667494215692932,0.7923586634372274,509,175
GA,edge_weighted,5.0,0.55,4,0.3780990225155604,False,0.25370486259485237,0.580437219689918,0.7825044386629159,498,176
GA,edge_weighted,5.0,0.55,5,0.7905301134604051,True,0.15320262718652905,0.43984979294260546,0.5967672026678642,514,183
GA,edge_weighted,5.0,0.55,6,0.7523175183437469,True,0.2558360192498078,0.6363711427430419,0.7741424421019573,690,234
GA,edge_weighted,5.0,0.55,7,0.3226542768706532,False,0.34530864084314744,0.6938936586525271,0.8381863088405803,513,175
GA,edge_weighted,5.0,0.55,8,0.2061985787861008,False,0.27289846278619206,0.6745640078300463,0.8158757701565487,500,187
GA,edge_weighted,5.0,0.55,9,0.32656327640766797,False,0.23098352916606557,0.5645825756505805,0.7601907097809384,606,217
GA,edge_weighted,5.0,0.55,10,0.466678773183108,False,0.220551550975893,0.604533637734561,0.7785935781323122,561,195
GA,edge_weighted,5.0,0.55,11,0.4292637321052818,False,0.30040025365320794,0.5944094121497506,0.8148769735102643,672,228
GA,edge_weighted,5.0,0.55,12,0.49562251798138934,False,0.338882367813836,0.7105547814946097,0.8232799662198219,699,240
GA,edge_weighted,5.0,0.55,13,0.5224734131059783,True,0.20262139007899124,0.6059022844736328,0.7515565599262447,645,220
GA,edge_weighted,10.0,0.4,0,0.39116685027135595,False,0.23098880203915306,0.5705431876267676,0.7471001108313733,554,191
GA,edge_weighted,10.0,0.4,1,0.701754248212054,True,0.18477706339686747,0.5211209411027,0.7169897693209197,682,233
GA,edge_weighted,10.0,0.4,2,0.5569159336886506,True,0.1838057453935764,0.5240410653472105,0.7164401688143663,496,174
GA,edge_weighted,10.0,0.4,3,0.661969659353726,True,0.17199721761264147,0.5296461258186829,0.7218308627518643,499,176
GA,edge_weighted,10.0,0.4,4,0.7424297987239334,True,0.175846682436581,0.5417093686821711,0.698443592705102,546,193
GA,edge_weighted,10.0,0.4,5,0.6019920906892493,True,0.10462441015792553,0.39841931497419364,0.5482987247017026,517,188
GA,edge_weighted,10.0,0.4,6,0.5578443701820299,True,0.1962387112108991,0.5479344606256911,0.7155669017911125,497,173
GA,edge_weighted,10.0,0.4,7,0.4848283656068588,False,0.19967233869918077,0.5764952670087409,0.7769571179719806,583,205
GA,edge_weighted,10.0,0.4,8,0.2689391613371049,False,0.1729596987386236,0.5735856521413967,0.7563462484381674,527,197
GA,edge_weighted,10.0,0.4,9,0.2384023293922558,False,0.30156305667287964,0.6620753449609423,0.8022623621353108,512,187
GA,edge_weighted,10.0,0.4,10,0.4250983434419421,False,0.16752136456242256,0.5148009783356919,0.7430630923463204,540,198
GA,edge_weighted,10.0,0.4,11,0.4915577576902673,False,0.2120092065837472,0.6460495362322278,0.8012663362828776,675,234
GA,edge_weighted,10.0,0.4,12,0.4360869309300668,False,0.2890355329884802,0.5731892392552124,0.7786409328096618,647,220
GA,edge_weighted,10.0,0.4,13,0.433016043200272,False,0.11088156581261265,0.48220631567889555,0.6550272566638766,628,227
GA,edge_weighted,10.0,0.45,0,0.3195233261082302,False,0.22329980305160216,0.5576067599214404,0.7488734628102156,478,171
GA,edge_weighted,10.0,0.45,1,0.5225662095676751,True,0.23140001100035337,0.5856893752222393,0.7418022421096847,491,174
GA,edge_weighted,10.0,0.45,2,0.710866999498663,True,0.19907506863002616,0.4414074702436318,0.6956466391670162,680,235
GA,edge_weighted,10.0,0.45,3,0.6186533964114423,True,0.18383522630396038,0.500900296687759,0.6776095478965916,606,208
GA,edge_weighted,10.0,0.45,4,0.5917531510628958,True,0.18249478781988746,0.548361191066079,0.7060205270509089,504,174
GA,edge_weighted,10.0,0.45,5,0.7204034307289319,True,0.17971186276987036,0.4742232744550312,0.6575129863433999,520,181
GA,edge_weighted,10.0,0.45,6,0.7274769232380244,True,0.12393912297940593,0.3860978774011352,0.5627561798128059,532,190
GA,edge_weighted,10.0,0.45,7,0.29589388874581174,False,0.15707386065050574,0.4825013853438876,0.6223976046778971,488,181
GA,edge_weighted,10.0,0.45,8,0.24878221557692332,False,0.21060719916869558,0.5684819306997931,0.7292817064114846,526,196
GA,edge_weighted,10.0,0.45,9,0.30996057276005057,False,0.16093831529530703,0.4650073695385394,0.6879573217279745,514,192
GA,edge_weighted,10.0,0.45,10,0.533281762064802,True,0.2660711907985171,0.637366029976342,0.8145213070378747,670,235
GA,edge_weighted,10.0,0.45,11,0.38876334633460735,False,0.2430120929239838,0.6659200397845906,0.8104944397434402,665,235
GA,edge_weighted,10.0,0.45,12,0.4637580245236235,False,0.23265352812648316,0.5826246712530372,0.7846567809445323,638,218
GA,edge_weighted,10.0,0.45,13,0.540272593538795,True,0.12945110410988409,0.49862561035378145,0.6278453734111298,589,206
GA,edge_weighted,10.0,0.5,0,0.47845947109414766,False,0.23871246664584922,0.5285918959340833,0.7545813566443178,521,179
GA,edge_weighted,10.0,0.5,1,0.6644489460602807,True,0.22741282702663843,0.6066994153723636,0.7718520496130572,508,175
GA,edge_weighted,10.0,0.5,2,0.7468070228537584,True,0.263297407280077,0.5993415443551994,0.7638142732615368,694,235
GA,edge_weighted,10.0,0.5,3,0.4441839176659823,False,0.122824377797794,0.43450077481033156,0.5732610047383623,600,212
GA,edge_weighted,10.0,0.5,4,0.6625044282608668,True,0.1885862410021909,0.5367428944742051,0.69108668585584,494,181
GA,edge_weighted,10.0,0.5,5,0.5726461755296129,True,0.1966421173231451,0.5209478944237428,0.6571754743940104,526,183
GA,edge_weighted,10.0,0.5,6,0.5925573290692487,True,0.3252166209584878,0.708517785826946,0.8323950317187068,509,170
GA,edge_weighted,10.0,0.5,7,0.4341698874501198,False,0.09882093522416938,0.479486272800536,0.6258243187866298,595,215
GA,edge_weighted,10.0,0.5,8,0.4852473620548672,False,0.18113461715240547,0.5560608421109055,0.7666152963386677,585,208
GA,edge_weighted,10.0,0.5,9,0.4329511133192997,False,0.11681221237748675,0.47039444354311394,0.6753911180543192,644,224
GA,edge_weighted,10.0,0.5,10,0.26118755245084324,False,0.40118654186516134,0.6671617098539379,0.8514908581783758,502,181
GA,edge_weighted,10.0,0.5,11,0.45712400796377817,False,0.1661327708555607,0.5655006531234494,0.6876972539107993,536,189
GA,edge_weighted,10.0,0.5,12,0.492319842879428,False,0.2498827258693035,0.6397396196300051,0.866029223067068,694,239
GA,edge_weighted,10.0,0.5,13,0.26638093408151875,False,0.2159105217320803,0.5294936533562796,0.7549525032932259,561,205
GA,edge_weighted,10.0,0.55,0,0.34946256949194215,False,0.20149973059086818,0.45515069618508214,0.6401420934859852,460,166
GA,edge_weighted,10.0,0.55,1,0.6804734963424104,True,0.23371018635803273,0.5675641520770373,0.7575770273304291,506,176
GA,edge_weighted,10.0,0.55,2,0.40067585770370545,False,0.15818525104626502,0.5394656838009957,0.6484421506093949,516,186
GA,edge_weighted,10.0,0.55,3,0.8221972420103261,True,0.18261748693691124,0.46377575896247447,0.6676270734969394,573,199
GA,edge_weighted,10.0,0.55,4,0.6190636111434168,True,0.195031076476607,0.5799997526514511,0.7253925382994882,478,175
GA,edge_weighted,10.0,0.55,5,0.5357756250595901,True,0.1489758902442492,0.5231379700953087,0.6382894606156437,564,200
GA,edge_weighted,10.0,0.55,6,0.8021401402917044,True,0.18387728165193412,0.44788629136938496,0.6480535035790502,651,226
GA,edge_weighted,10.0,0.55,7,0.3002988223806576,False,0.14015094470635273,0.3777724468538016,0.572390394916819,495,180
GA,edge_weighted,10.0,0.55,8,0.214887062178868,False,0.157627730876226,0.46420681529803165,0.7064754212976948,511,197
GA,edge_weighted,10.0,0.55,9,0.34937399481845655,False,0.21286111030732657,0.56338015313261,0.781618913174836,582,209
GA,edge_weighted,10.0,0.55,10,0.48710166721150705,False,0.14157082873386692,0.6061810412926235,0.762091390992292,595,208
GA,edge_weighted,10.0,0.55,11,0.5360814768329673,True,0.25097294631341716,0.6774794089058189,0.7767248663379592,634,218
GA,edge_weighted,10.0,0.55,12,0.4243130162112077,False,0.3079773727675989,0.6221186511916501,0.8235522755763738,660,225
GA,edge_weighted,10.0,0.55,13,0.46891781469211513,False,0.2139062508557195,0.5251695799243551,0.6939386956630154,669,231
GA,edge_weighted,50.0,0.4,0,0.3598081581191439,False,0.13501690164770927,0.48967807206938974,0.6428862877930323,453,170
GA,edge_weighted,50.0,0.4,1,0.46671458724049375,False,0.09177679847021858,0.4224691647629493,0.517449382618023,502,190
GA,edge_weighted,50.0,0.4,2,0.6851378914798686,True,0.1297494774588379,0.46671005116744896,0.5722163924173181,513,181
GA,edge_weighted,50.0,0.4,3,0.7154551501949992,True,0.147301440559869,0.5088777610159082,0.657652476924066,610,220
GA,edge_weighted,50.0,0.4,4,0.535831773821355,True,0.15009500292776223,0.5651029559535724,0.6611890658242073,529,190
GA,edge_weighted,50.0,0.4,5,0.7364751892742007,True,0.07572615911589894,0.48847615676722783,0.5804847356624132,519,195
GA,edge_weighted,50.0,0.4,6,0.6774082495251634,True,0.08802641385378118,0.5685171350386927,0.6738723634108923,491,178
GA,edge_weighted,50.0,0.4,7,0.4344987894221761,False,0.11802868789354429,0.503866125170748,0.6513991256395164,632,226
GA,edge_weighted,50.0,0.4,8,0.32555114909324767,False,0.19320289860321216,0.5245145916280145,0.7430455682649062,507,181
GA,edge_weighted,50.0,0.4,9,0.24374832838644445,False,0.12062249621734741,0.4557790500440401,0.6071703821847693,487,191
GA,edge_weighted,50.0,0.4,10,0.5541711710061015,True,0.06704013467351835,0.3945095379155935,0.5762645158194678,573,221
GA,edge_weighted,50.0,0.4,11,0.4421930105803142,False,0.1011644992697578,0.5510669251143537,0.6891998970262964,650,235
GA,edge_weighted,50.0,0.4,12,0.5080866626351158,True,0.04643279701050861,0.4697220003759544,0.5120399282476652,535,214
GA,edge_weighted,50.0,0.4,13,0.30652113377599804,False,0.09502540376485952,0.5147583240984174,0.6403729839716168,505,204
GA,edge_weighted,50.0,0.45,0,0.3695558728960045,False,0.10480993066786151,0.4591087557677647,0.5974271622441885,521,191
GA,edge_weighted,50.0,0.45,1,0.6788241484657855,True,0.17042122345079727,0.556091916322125,0.6618498780311954,551,190
GA,edge_weighted,50.0,0.45,2,0.5183313288724809,True,0.1676115641722831,0.4786300567613409,0.7094723548713321,503,174
GA,edge_weighted,50.0,0.45,3,0.6151977779605972,True,0.07478865995771834,0.3501503115470949,0.5028963849439599,492,191
GA,edge_weighted,50.0,0.45,4,0.8026004202329335,True,0.1991387261224891,0.5741978346253809,0.7734022802443565,542,193
GA,edge_weighted,50.0,0.45,5,0.5267998375094536,True,0.15228780802370187,0.45678225510326137,0.6065728319776997,492,179
GA,edge_weighted,50.0,0.45,6,0.7243601399744907,True,0.13788479036984344,0.4650281908811828,0.5815327916318741,626,221
GA,edge_weighted,50.0,0.45,7,0.5094479828762248,True,0.22976936410775423,0.6309328723647264,0.7854135941828807,633,228
GA,edge_weighted,50.0,0.45,8,0.5050930611455007,True,0.15851222658013045,0.5146591621768337,0.6934068578479463,584,213
GA,edge_weighted,50.0,0.45,9,0.45763094472273946,False,0.15495327453031868,0.6288193278954218,0.8231565370433285,623,222
GA,edge_weighted,50.0,0.45,10,0.29522260813412826,False,0.2163860731153914,0.5435459818450513,0.7533115925256876,505,181
GA,edge_weighted,50.0,0.45,11,0.24136735588275696,False,0.18517960625828808,0.6125684888242483,0.7371990784588941,509,194
GA,edge_weighted,50.0,0.45,12,0.4500429079318377,False,0.07508054167542086,0.3798082263439973,0.47459646934535393,595,221
GA,edge_weighted,50.0,0.45,13,0.29808944996386927,False,0.12180501330081228,0.40448178555531,0.5977831471575016,532,198
GA,edge_weighted,50.0,0.5,0,0.4587367396135152,False,0.18022387833044798,0.5416030232850909,0.7321121806970912,592,211
GA,edge_weighted,50.0,0.5,1,0.5428758902931415,True,0.20617523093944243,0.5227552469951817,0.7169979084828084,640,215
GA,edge_weighted,50.0,0.5,2,0.5894255337223664,True,0.21998483554132198,0.643608425221729,0.8089690608615149,501,172
GA,edge_weighted,50.0,0.5,3,0.8132849494565948,True,0.20783192289753089,0.5304147733196497,0.711107579081181,674,229
GA,edge_weighted,50.0,0.5,4,0.5278726047490043,True,0.1662085264449998,0.512176939884899,0.6670257464847039,509,180
GA,edge_weighted,50.0,0.5,5,0.5666084287908225,True,0.13805921541660088,0.5139899010706087,0.668458352467941,455,170
GA,edge_weighted,50.0,0.5,6,0.7584472825482772,True,0.1878240914306722,0.5711851474983776,0.7361298409618416,538,189
GA,edge_weighted,50.0,0.5,7,0.38139028959681837,False,0.17238883114420567,0.47404980715050704,0.7382988260953365,493,181
GA,edge_weighted,50.0,0.5,8,0.24630938522814472,False,0.1289653920480732,0.5251100851195355,0.7518286024533876,475,181
GA,edge_weighted,50.0,0.5,9,0.2631335856837995,False,0.1096538732766049,0.44867372445747467,0.7043923993854564,489,190
GA,edge_weighted,50.0,0.5,10,0.45138023838995933,False,0.08425617577975843,0.4098154463657506,0.597836809699174,522,195
GA,edge_weighted,50.0,0.5,11,0.44868983771712223,False,0.14834295913980858,0.5439986274727382,0.6846728739061453,629,222
GA,edge_weighted,50.0,0.5,12,0.531766362011717,True,0.18781052722527075,0.5162726918517963,0.6991842175492188,671,238
GA,edge_weighted,50.0,0.5,13,0.41146541933443376,False,0.11869958274399871,0.5284433861632052,0.673323659306368,596,223
GA,edge_weighted,50.0,0.55,0,0.4537364802927096,False,0.22879886107858324,0.6443018621502433,0.812954164088873,531,189
GA,edge_weighted,50.0,0.55,1,0.7017600510379504,True,0.21056265369278182,0.5919536722062398,0.7178944680356883,606,212
GA,edge_weighted,50.0,0.55,2,0.8026971474538113,True,0.1326202350132919,0.4494769461777017,0.6016671277686878,531,188
GA,edge_weighted,50.0,0.55,3,0.672130526359802,True,0.11312423215822097,0.42208172120379517,0.581272502745867,506,179
GA,edge_weighted,50.0,0.55,4,0.37274148203958357,False,0.07926196946316562,0.3903237298292754,0.5179172558840007,474,185
GA,edge_weighted,50.0,0.55,5,0.8130282779167597,True,0.19057451607255957,0.5470607883160089,0.7074390519642659,526,185
GA,edge_weighted,50.0,0.55,6,0.4060306912800596,False,0.07953310127448598,0.5073304747305184,0.5812737035258105,580,215
GA,edge_weighted,50.0,0.55,7,0.30692090266160393,False,0.10360375508359854,0.44950856263949085,0.6187832608387928,547,206
GA,edge_weighted,50.0,0.55,8,0.31008550853908307,False,0.21021348591173927,0.5830731414634398,0.7742315975928229,488,173
GA,edge_weighted,50.0,0.55,9,0.2842626559060895,False,0.21571173919477482,0.542169186645954,0.7563798490581374,500,185
GA,edge_weighted,50.0,0.55,10,0.5466657606707158,True,0.1801704377357885,0.5714021883501165,0.7381486698207791,630,225
GA,edge_weighted,50.0,0.55,11,0.4202547885537202,False,0.18743659661632775,0.5413491379830967,0.6983630566676476,649,227
GA,edge_weighted,50.0,0.55,12,0.42321296555111165,False,0.1531927298874935,0.48422276376266404,0.7233086680260503,643,226
GA,edge_weighted,50.0,0.55,13,0.47692177170415906,False,0.1480420244250518,0.6299640666926194,0.6989883367164492,552,201
GA,edge_weighted,100.0,0.4,0,0.3215332146009495,False,0.18434505649630217,0.5617718591609863,0.732387370206564,499,174
GA,edge_weighted,100.0,0.4,1,0.7038426019186849,True,0.22964537520193407,0.5333354959529147,0.7562672637354406,707,241
GA,edge_weighted,100.0,0.4,2,0.5769068920723787,True,0.13353107937165976,0.5620118907119852,0.6675555319719985,501,184
GA,edge_weighted,100.0,0.4,3,0.626147058593046,True,0.15104332892852682,0.5770740864880656,0.7347462530912694,493,175
GA,edge_weighted,100.0,0.4,4,0.5571147850237116,True,0.12588379110863154,0.49842772157115695,0.6723210261463822,540,190
GA,edge_weighted,100.0,0.4,5,0.7154836386785709,True,0.13531538081070313,0.47160986515027925,0.6277234148918336,521,192
GA,edge_weighted,100.0,0.4,6,0.7054276633892121,True,0.12989605627190695,0.6163228330445331,0.7043920558736778,506,182
GA,edge_weighted,100.0,0.4,7,0.38870113769818926,False,0.07991477541548457,0.44414371837548117,0.5956992410681599,603,227
GA,edge_weighted,100.0,0.4,8,0.5487113321202234,True,0.12270167565709401,0.5315062290486651,0.6768717505801137,644,232
GA,edge_weighted,100.0,0.4,9,0.41068071439761866,False,0.17307192245457917,0.6657886566621939,0.7922267591469905,526,187
GA,edge_weighted,100.0,0.4,10,0.2082462367067344,False,0.2631734700924023,0.5403092514547547,0.8368534567660438,542,201
GA,edge_weighted,100.0,0.4,11,0.2953515325733219,False,0.12169978620701924,0.4202260928423445,0.6113638363571441,501,189
GA,edge_weighted,100.0,0.4,12,0.48483787023083347,False,0.2427145288428505,0.6562831745724031,0.833254176693084,560,199
GA,edge_weighted,100.0,0.4,13,0.4485687935331832,False,0.13523185001516655,0.5579998605098383,0.6725965751859255,633,223
GA,edge_weighted,100.0,0.45,0,0.368757662817721,False,0.17733909788953806,0.5055391172299534,0.6922992348648818,549,193
GA,edge_weighted,100.0,0.45,1,0.5622314622314623,True,0.20812254050116996,0.5383215857899729,0.733074048226468,516,178
GA,edge_weighted,100.0,0.45,2,0.5931544476619589,True,0.10497648927880354,0.4258737961234992,0.6023250603372288,509,185
GA,edge_weighted,100.0,0.45,3,0.7707474577335118,True,0.2947521047863097,0.6638020020277059,0.8374131118250724,564,193
GA,edge_weighted,100.0,0.45,4,0.6279503430251552,True,0.2184977510272337,0.5601754199010995,0.7834278976023261,506,177
GA,edge_weighted,100.0,0.45,5,0.7549998628832901,True,0.16010493350179622,0.5249259988534971,0.6882790833138716,676,235
GA,edge_weighted,100.0,0.45,6,0.5422118206956965,True,0.19055415142798868,0.6097018891921755,0.7051932195365224,511,179
GA,edge_weighted,100.0,0.45,7,0.2859909475499632,False,0.16716920720674522,0.6811764803474495,0.7746793278322917,493,181
GA,edge_weighted,100.0,0.45,8,0.34795657993809087,False,0.22114032019724644,0.6416488829984706,0.7613104253170593,572,204
GA,edge_weighted,100.0,0.45,9,0.20445950771702034,False,0.19140644528401066,0.5086291924699173,0.7567321506660702,498,186
GA,edge_weighted,100.0,0.45,10,0.46972118582602046,False,0.1305270698761807,0.4620246585311821,0.6624486363770152,623,226
GA,edge_weighted,100.0,0.45,11,0.5255337836424852,True,0.19811208473362266,0.5863755482550156,0.7279734877650239,669,236
GA,edge_weighted,100.0,0.45,12,0.4702084780009502,False,0.15976137666129542,0.5772669026891704,0.7709335549197662,546,196
GA,edge_weighted,100.0,0.45,13,0.46746520585421375,False,0.09353638447899756,0.40525534704134697,0.5679529844057645,629,227
GA,edge_weighted,100.0,0.5,0,0.37571013447477486,False,0.13972131281356687,0.5269434767516389,0.7022582285054622,493,177
GA,edge_weighted,100.0,0.5,1,0.5938655619376013,True,0.09858529544420079,0.51803600037543,0.6810734058600398,477,170
GA,edge_weighted,100.0,0.5,2,0.5817826545596368,True,0.14676098859943554,0.5901820737987218,0.7085237948857547,603,214
GA,edge_weighted,100.0,0.5,3,0.7744178820777132,True,0.062361207189246454,0.3117817941385273,0.4396721226411059,575,217
GA,edge_weighted,100.0,0.5,4,0.5079640455911332,True,0.14540537204433182,0.5824706968588351,0.7323732250268026,495,180
GA,edge_weighted,100.0,0.5,5,0.7572245572214207,True,0.1071853227441981,0.448147974313513,0.5940381088251019,525,194
GA,edge_weighted,100.0,0.5,6,0.6427839699746961,True,0.0765994131350176,0.5561172854802711,0.6635399285932089,487,189
GA,edge_weighted,100.0,0.5,7,0.21922728419775395,False,0.26485957333099225,0.6981346577640386,0.8809754645778197,535,196
GA,edge_weighted,100.0,0.5,8,0.3060876556417304,False,0.027529982067565732,0.29276963143852497,0.43854453182647485,406,191
GA,edge_weighted,100.0,0.5,9,0.4392213792724963,False,0.03379206282985726,0.38212104906934896,0.46270474053662536,485,197
GA,edge_weighted,100.0,0.5,10,0.4745727503498084,False,0.037820282325049207,0.43474240443174755,0.5512133329673936,507,226
GA,edge_weighted,100.0,0.5,11,0.4532625308617784,False,0.05078750517369058,0.3327881529609906,0.44786527508489143,581,220
GA,edge_weighted,100.0,0.5,12,0.4809864138311012,False,0.0812905854052481,0.5190113283087904,0.7020399927875771,618,234
GA,edge_weighted,100.0,0.5,13,0.3842317531586092,False,0.05140979674844188,0.420635659088705,0.5914051652165495,474,191
GA,edge_weighted,100.0,0.55,0,0.3825868087596056,False,0.07311175990739703,0.45772355944943593,0.5848710579862092,522,196
GA,edge_weighted,100.0,0.55,1,0.6407762540934558,True,0.06357649394954956,0.42806002790918973,0.5772397726899451,523,203
GA,edge_weighted,100.0,0.55,2,0.4634223856177095,False,0.08782431666138604,0.4461538577398295,0.6121355431035005,442,168
GA,edge_weighted,100.0,0.55,3,0.5685405183557647,True,0.1204940591912421,0.616058374008876,0.7058585528214006,485,179
GA,edge_weighted,100.0,0.55,4,0.7994770784303995,True,0.1084762050388279,0.49187617069137674,0.6230894029908879,612,218
GA,edge_weighted,100.0,0.55,5,0.5638078350450755,True,0.043294798448290275,0.4638451512393194,0.5692544858173824,417,179
GA,edge_weighted,100.0,0.55,6,0.7727718383924363,True,0.09390990163411095,0.5126404056974434,0.7008901771537978,512,193
GA,edge_weighted,100.0,0.55,7,0.31496844439279126,False,0.09670821363343024,0.45413098482795655,0.6520322284245292,450,175
GA,edge_weighted,100.0,0.55,8,0.3109692663979633,False,0.11799523871160354,0.6075586539680494,0.7719465436060547,530,198
