state,method,k,target_mm,state_minority_pct,weight_factor,minority_threshold,runtime,skipped,max_minority_pct,mm_count,success,error
illinois,recursive_bisection,17.0,7.0,0.41676126172955363,10,0.5,20.960842847824097,False,0.8896257703682177,3.0,False,
illinois,recursive_bisection,17.0,7.0,0.41676126172955363,10,0.55,20.95876669883728,False,0.8230817786944158,4.0,False,
illinois,recursive_bisection,17.0,7.0,0.41676126172955363,50,0.4,20.356702089309692,False,0.7733426500131015,4.0,False,
illinois,recursive_bisection,17.0,7.0,0.41676126172955363,50,0.45,19.927700519561768,False,0.8706212476996733,5.0,False,
illinois,recursive_bisection,17.0,7.0,0.41676126172955363,50,0.5,20.449010372161865,False,0.8548543610507136,4.0,False,
illinois,recursive_bisection,17.0,7.0,0.41676126172955363,50,0.55,21.03025984764099,False,0.8743196832889988,4.0,False,
illinois,recursive_bisection,17.0,7.0,0.41676126172955363,100,0.4,19.410458087921143,False,0.7537845452491427,6.0,False,
illinois,recursive_bisection,17.0,7.0,0.41676126172955363,100,0.45,20.756710052490234,False,0.7794278191224928,4.0,False,
illinois,recursive_bisection,17.0,7.0,0.41676126172955363,100,0.5,19.49213147163391,False,0.8079153650984616,5.0,False,
illinois,recursive_bisection,17.0,7.0,0.41676126172955363,100,0.55,21.261826276779175,False,0.8518004016174731,5.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,1,0.4,9.929500818252563,False,0.5359177062691143,1.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,1,0.45,9.328912258148193,False,0.5359177062691143,1.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,1,0.5,9.500696659088135,False,0.5359177062691143,1.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,1,0.55,9.386810779571533,False,0.5359177062691143,1.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,5,0.4,10.129998207092285,False,0.5131123642965304,1.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,5,0.45,9.649454355239868,False,0.5505670163857126,1.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,5,0.5,10.464799880981445,False,0.4983713777601668,0.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,5,0.55,10.742906332015991,False,0.3810193992800413,0.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,10,0.4,10.216107368469238,False,0.5022802699801956,1.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,10,0.45,9.697192430496216,False,0.556384319174743,1.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,10,0.5,10.273503541946411,False,0.3776371208512364,0.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,10,0.55,9.865855693817139,False,0.495543701426817,0.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,50,0.4,10.115558862686157,False,0.5022802699801956,1.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,50,0.45,10.18881607055664,False,0.4225577598084531,0.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,50,0.5,9.91228723526001,False,0.3776371208512364,0.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,50,0.55,10.53962755203247,False,0.47284348054166014,0.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,100,0.4,10.10300612449646,False,0.5022802699801956,1.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,100,0.45,10.239655256271362,False,0.5483600913104177,1.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,100,0.5,9.623149633407593,False,0.3776371208512364,0.0,False,
indiana,recursive_bisection,9.0,2.0,0.2453050079522183,100,0.55,10.104854822158813,False,0.47284348054166014,0.0,False,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,1,0.4,4.535630702972412,False,0.22046170659435993,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,1,0.45,4.506272554397583,False,0.22046170659435993,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,1,0.5,4.412641763687134,False,0.22046170659435993,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,1,0.55,4.257181644439697,False,0.22046170659435993,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,5,0.4,4.133414030075073,False,0.2082239731011467,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,5,0.45,4.493927001953125,False,0.21558985070589737,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,5,0.5,4.314326286315918,False,0.21548172757475084,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,5,0.55,4.188763856887817,False,0.21887183159602677,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,10,0.4,4.638962745666504,False,0.20425383087969834,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,10,0.45,4.181771755218506,False,0.21558985070589737,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,10,0.5,4.684654235839844,False,0.2292585852994476,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,10,0.55,4.197990655899048,False,0.21887183159602677,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,50,0.4,4.578468322753906,False,0.2082239731011467,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,50,0.45,4.3863139152526855,False,0.21558985070589737,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,50,0.5,4.20671534538269,False,0.22879292196166648,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,50,0.55,4.276601314544678,False,0.227314203205178,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,100,0.4,4.020506143569946,False,0.2082239731011467,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,100,0.45,4.0522990226745605,False,0.21558985070589737,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,100,0.5,4.385211706161499,False,0.22879292196166648,0.0,True,
iowa,recursive_bisection,4.0,0.0,0.17307339683904902,100,0.55,4.321665287017822,False,0.227314203205178,0.0,True,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,1,0.4,3.3225350379943848,False,0.3316546566590838,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,1,0.45,3.1323230266571045,False,0.3316546566590838,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,1,0.5,3.171772003173828,False,0.3316546566590838,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,1,0.55,3.487183094024658,False,0.3316546566590838,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,5,0.4,3.2518746852874756,False,0.33486581685141403,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,5,0.45,3.3198399543762207,False,0.33406733562618207,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,5,0.5,3.344787836074829,False,0.32248025940697256,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,5,0.55,3.2313485145568848,False,0.33214546098759207,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,10,0.4,3.3941595554351807,False,0.33503162500630046,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,10,0.45,3.2843058109283447,False,0.3364641267413394,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,10,0.5,3.4177658557891846,False,0.3345094118063748,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,10,0.55,3.6708486080169678,False,0.33380811078140454,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,50,0.4,3.439399480819702,False,0.33503162500630046,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,50,0.45,3.6143720149993896,False,0.33369628467741164,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,50,0.5,3.6122243404388428,False,0.3353031786739159,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,50,0.55,3.465129852294922,False,0.33242249352269,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,100,0.4,3.424109697341919,False,0.33503162500630046,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,100,0.45,3.6210100650787354,False,0.33369628467741164,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,100,0.5,3.067958116531372,False,0.3353031786739159,0.0,False,
kansas,recursive_bisection,4.0,1.0,0.277514738518932,100,0.55,3.280212640762329,False,0.33242249352269,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,1,0.4,12.639402866363525,False,0.4226486345479164,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,1,0.45,12.517448902130127,False,0.4226486345479164,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,1,0.5,12.624641180038452,False,0.4226486345479164,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,1,0.55,12.348455429077148,False,0.4226486345479164,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,5,0.4,14.014119386672974,False,0.4099228781716952,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,5,0.45,13.154169797897339,False,0.40866396818533035,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,5,0.5,12.856546401977539,False,0.29936152913106645,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,5,0.55,12.093423843383789,False,0.3525181518034523,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,10,0.4,13.521130323410034,False,0.41859538601362034,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,10,0.45,13.407549858093262,False,0.305071192301309,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,10,0.5,13.283164262771606,False,0.3026400178124249,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,10,0.55,12.806853294372559,False,0.4229379095008641,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,50,0.4,13.871193170547485,False,0.41859538601362034,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,50,0.45,13.847042083740234,False,0.40705530302761067,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,50,0.5,13.037916898727417,False,0.29955593054753765,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,50,0.55,12.773327350616455,False,0.3121744852371146,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,100,0.4,13.685017585754395,False,0.3104588779508847,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,100,0.45,12.762054920196533,False,0.42038700356408715,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,100,0.5,13.783076763153076,False,0.29955593054753765,0.0,False,
kentucky,recursive_bisection,6.0,1.0,0.18666280796726734,100,0.55,12.69899845123291,False,0.3121744852371146,0.0,False,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,1,0.4,9.675858497619629,False,0.5510792330260929,1.0,False,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,1,0.45,9.580806970596313,False,0.5510792330260929,1.0,False,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,1,0.5,9.50101375579834,False,0.5510792330260929,1.0,False,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,1,0.55,9.375885009765625,False,0.5510792330260929,1.0,False,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,5,0.4,8.424887657165527,False,0.678036271511107,2.0,True,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,5,0.45,9.505645513534546,False,0.5281136503420575,2.0,True,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,5,0.5,11.153717517852783,False,0.5638103825840526,2.0,True,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,5,0.55,10.08028244972229,False,0.6508597468284932,1.0,False,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,10,0.4,9.392080783843994,False,0.5229708371286819,2.0,True,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,10,0.45,10.317462682723999,False,0.5474866570001279,2.0,True,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,10,0.5,10.65193796157837,False,0.5192482552222898,2.0,True,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,10,0.55,9.180624961853027,False,0.5555402898948959,2.0,True,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,50,0.4,9.604858160018921,False,0.5670427646203573,3.0,True,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,50,0.45,9.385831594467163,False,0.547128878152641,2.0,True,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,50,0.5,10.642848253250122,False,0.52080838349075,2.0,True,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,50,0.55,10.278604507446289,False,0.6068531492547565,1.0,False,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,100,0.4,9.882413148880005,False,0.5670427646203573,3.0,True,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,100,0.45,10.06049108505249,False,0.5216572149086854,1.0,False,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,100,0.5,11.155534982681274,False,0.5329086519875259,1.0,False,
louisiana,recursive_bisection,6.0,2.0,0.44249946916509386,100,0.55,10.229745864868164,False,0.5555402898948959,1.0,False,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,1,0.4,1.6089892387390137,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,1,0.45,1.4294497966766357,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,1,0.5,1.5683915615081787,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,1,0.55,1.5247623920440674,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,5,0.4,1.4015460014343262,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,5,0.45,1.488952875137329,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,5,0.5,1.3002402782440186,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,5,0.55,1.5153064727783203,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,10,0.4,1.5911543369293213,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,10,0.45,1.698371171951294,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,10,0.5,1.6101346015930176,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,10,0.55,1.677544355392456,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,50,0.4,1.5358216762542725,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,50,0.45,1.6632087230682373,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,50,0.5,1.4961795806884766,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,50,0.55,1.6621105670928955,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,100,0.4,1.5249416828155518,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,100,0.45,1.5074644088745117,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,100,0.5,1.6967086791992188,False,0.11512258681735012,0.0,True,
maine,recursive_bisection,2.0,0.0,0.09842853462266554,100,0.55,1.5593576431274414,False,0.11512258681735012,0.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,1,0.4,8.283246278762817,False,0.8278692876818416,4.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,1,0.45,8.182189702987671,False,0.8278692876818416,4.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,1,0.5,7.3549439907073975,False,0.8278692876818416,4.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,1,0.55,7.566102504730225,False,0.8278692876818416,4.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,5,0.4,7.345921516418457,False,0.7273227005064032,5.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,5,0.45,7.44098687171936,False,0.7586259111239957,5.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,5,0.5,7.86510968208313,False,0.8763401773794617,3.0,False,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,5,0.55,7.413484573364258,False,0.8294106739730006,5.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,10,0.4,7.403374910354614,False,0.8991241578689912,5.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,10,0.45,7.499231338500977,False,0.7153898006274144,4.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,10,0.5,7.865776538848877,False,0.7484734276758049,5.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,10,0.55,7.827916860580444,False,0.7806416509589786,4.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,50,0.4,7.954421758651733,False,0.8991241578689912,5.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,50,0.45,7.6143834590911865,False,0.7059038609648133,4.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,50,0.5,7.086711645126343,False,0.725040440363556,5.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,50,0.55,7.2413716316223145,False,0.8012727420854504,4.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,100,0.4,6.8996357917785645,False,0.8991241578689912,5.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,100,0.45,7.1220009326934814,False,0.7059038609648133,4.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,100,0.5,6.9657487869262695,False,0.725040440363556,5.0,True,
maryland,recursive_bisection,8.0,4.0,0.5283023571753267,100,0.55,7.1843037605285645,False,0.7449257451394934,5.0,True,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,1,0.4,6.093501091003418,False,0.5903939741907261,1.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,1,0.45,5.720699310302734,False,0.5903939741907261,1.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,1,0.5,6.493479013442993,False,0.5903939741907261,1.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,1,0.55,6.366821765899658,False,0.5903939741907261,1.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,5,0.4,6.345349311828613,False,0.49779234878158135,0.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,5,0.45,6.800154209136963,False,0.4970114596792019,0.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,5,0.5,6.024701118469238,False,0.5046351997707418,1.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,5,0.55,6.121121644973755,False,0.6107656915117978,1.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,10,0.4,5.8987462520599365,False,0.50023778053256,1.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,10,0.45,6.047589540481567,False,0.6430754852460138,1.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,10,0.5,6.241909027099609,False,0.4865698646972473,0.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,10,0.55,5.965965270996094,False,0.4699846220916004,0.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,50,0.4,6.182101011276245,False,0.5283981659517822,1.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,50,0.45,6.0490405559539795,False,0.4656583575226636,0.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,50,0.5,5.964911699295044,False,0.49210844107138996,0.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,50,0.55,6.249209403991699,False,0.49181981620916315,0.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,100,0.4,6.715095043182373,False,0.5119185410666763,1.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,100,0.45,6.560574769973755,False,0.4656583575226636,0.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,100,0.5,6.710708379745483,False,0.4983364897374213,0.0,False,
massachusetts,recursive_bisection,9.0,2.0,0.3244732476926826,100,0.55,6.394775867462158,False,0.49181981620916315,0.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,1,0.4,10.266915321350098,False,0.7518052861953931,1.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,1,0.45,10.003485918045044,False,0.7518052861953931,1.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,1,0.5,9.638814449310303,False,0.7518052861953931,1.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,1,0.55,10.191720485687256,False,0.7518052861953931,1.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,5,0.4,10.04468584060669,False,0.656434994067483,2.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,5,0.45,10.10007929801941,False,0.654731953392038,2.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,5,0.5,10.848557472229004,False,0.6614843386356019,1.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,5,0.55,10.966361045837402,False,0.6856621474907685,2.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,10,0.4,10.099979400634766,False,0.716273673618705,1.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,10,0.45,9.596163749694824,False,0.7119953803515819,2.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,10,0.5,9.40125584602356,False,0.6925126996048308,2.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,10,0.55,10.4889976978302,False,0.6882378883978005,2.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,50,0.4,9.588206768035889,False,0.6545675653392695,2.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,50,0.45,10.190761089324951,False,0.5850664461319652,1.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,50,0.5,10.480904340744019,False,0.6328030307837774,2.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,50,0.55,10.23021912574768,False,0.6526519918305036,1.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,100,0.4,10.592106819152832,False,0.6681291941584558,1.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,100,0.45,10.213853359222412,False,0.6490780774607025,1.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,100,0.5,10.309844732284546,False,0.7405474412039901,2.0,False,
michigan,recursive_bisection,13.0,3.0,0.2760334060675391,100,0.55,11.183642864227295,False,0.6588829474011679,1.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,1,0.4,11.428590536117554,False,0.38683602771362585,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,1,0.45,11.060874462127686,False,0.38683602771362585,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,1,0.5,11.20992112159729,False,0.38683602771362585,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,1,0.55,11.403279304504395,False,0.38683602771362585,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,5,0.4,10.887413024902344,False,0.38299061023660635,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,5,0.45,10.983161687850952,False,0.37770342999324974,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,5,0.5,11.199758768081665,False,0.43206709630367246,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,5,0.55,10.478412628173828,False,0.3895198428158608,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,10,0.4,10.289011716842651,False,0.39262471063437904,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,10,0.45,10.62326955795288,False,0.38583467376322533,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,10,0.5,11.298469066619873,False,0.4480192150937255,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,10,0.55,13.502705812454224,False,0.38214454482667987,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,50,0.4,10.793926477432251,False,0.4477057911319126,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,50,0.45,10.46761178970337,False,0.36879201209948465,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,50,0.5,10.374337434768677,False,0.3831433121824203,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,50,0.55,10.41456127166748,False,0.4207475959921996,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,100,0.4,10.063722133636475,False,0.4477057911319126,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,100,0.45,10.245149374008179,False,0.38619308883857517,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,100,0.5,10.92423129081726,False,0.3806429999186999,0.0,False,
minnesota,recursive_bisection,8.0,1.0,0.23703065314709873,100,0.55,11.048676013946533,False,0.389363814588259,0.0,False,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,1,0.4,8.449748992919922,False,0.5453335515486297,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,1,0.45,7.9470343589782715,False,0.5453335515486297,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,1,0.5,8.023953914642334,False,0.5453335515486297,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,1,0.55,8.146126508712769,False,0.5453335515486297,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,5,0.4,8.345015048980713,False,0.5647484685604266,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,5,0.45,8.12190842628479,False,0.5305331188051265,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,5,0.5,8.137537956237793,False,0.572589395640821,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,5,0.55,8.149148941040039,False,0.5524838660858097,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,10,0.4,8.865977048873901,False,0.5349589981221545,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,10,0.45,8.541753768920898,False,0.5305331188051265,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,10,0.5,9.167092561721802,False,0.5351665528328424,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,10,0.55,8.273069143295288,False,0.5318822327562442,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,50,0.4,7.937144994735718,False,0.5547284048019552,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,50,0.45,7.95270562171936,False,0.5556222626972311,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,50,0.5,8.240477561950684,False,0.5527661860211512,2.0,True,
mississippi,recursive_bisection,4.0,1.0,0.4464969359523368,50,0.55,8.291592836380005,False,0.5330884292278082,2.0,True,
