state,weight_factor,minority_threshold,mm_count,target_mm,success,max_minority_pct,district_pcts,state_minority_pct,num_districts,mm_proportion
new_jersey,1,0.4500,6,6,True,0.8032,"[np.float64(0.7182680229218746), np.float64(0.6565704113623092), np.float64(0.5116716923423459), np.float64(0.2733572710771372), np.float64(0.34058953291742194), np.float64(0.8032217698967777), np.float64(0.27635428078388946), np.float64(0.523009439392743), np.float64(0.662068966950193), np.float64(0.2790424997944352), np.float64(0.3490124536228529), np.float64(0.41563537100381104)]",0.4815,12,0.5000
new_jersey,1,0.5000,6,6,True,0.8032,"[np.float64(0.7182680229218746), np.float64(0.6565704113623092), np.float64(0.5116716923423459), np.float64(0.2733572710771372), np.float64(0.34058953291742194), np.float64(0.8032217698967777), np.float64(0.27635428078388946), np.float64(0.523009439392743), np.float64(0.662068966950193), np.float64(0.2790424997944352), np.float64(0.3490124536228529), np.float64(0.41563537100381104)]",0.4815,12,0.5000
new_jersey,5,0.4000,5,6,False,0.8191,"[np.float64(0.28012675781820034), np.float64(0.37033368573077247), np.float64(0.4032392152866777), np.float64(0.2659657071963059), np.float64(0.47169715941961), np.float64(0.5903058518846611), np.float64(0.6847375706883233), np.float64(0.8190751907301901), np.float64(0.6351467281125112), np.float64(0.2802147371018385), np.float64(0.5321509130865926), np.float64(0.4834412600840154)]",0.4815,12,0.5000
new_jersey,5,0.4500,6,6,True,0.8226,"[np.float64(0.2829138999764929), np.float64(0.3299454829743879), np.float64(0.42960496999045833), np.float64(0.2727387866653055), np.float64(0.6756729637715282), np.float64(0.5075946339770696), np.float64(0.514537203911175), np.float64(0.47185594581255597), np.float64(0.2972622583163762), np.float64(0.6953686517569536), np.float64(0.8225660644113914), np.float64(0.5048124849377624)]",0.4815,12,0.5000
new_jersey,5,0.5000,5,6,False,0.8347,"[np.float64(0.411737750351779), np.float64(0.25733018636172017), np.float64(0.311489777362287), np.float64(0.2880863362294134), np.float64(0.3873585789940887), np.float64(0.21902718672760432), np.float64(0.49037147420955624), np.float64(0.6708384712720614), np.float64(0.6618301308727691), np.float64(0.6604411385193534), np.float64(0.8347048161355684), np.float64(0.5985443856713677)]",0.4815,12,0.5000
new_jersey,10,0.4000,5,6,False,0.8339,"[np.float64(0.2874815438947337), np.float64(0.26970757517900396), np.float64(0.5092717558300157), np.float64(0.29443189494857624), np.float64(0.46602264120985004), np.float64(0.31440560041677296), np.float64(0.5778150466344927), np.float64(0.7172828041896986), np.float64(0.8338858924274699), np.float64(0.48960927142551125), np.float64(0.5681169526133281), np.float64(0.4743184268398363)]",0.4815,12,0.5000
new_jersey,10,0.4500,6,6,True,0.8243,"[np.float64(0.2494490702628494), np.float64(0.5047491422369312), np.float64(0.6911770231188761), np.float64(0.31759948287587847), np.float64(0.688570558995773), np.float64(0.8243294156885758), np.float64(0.4393915585022548), np.float64(0.36311547455219434), np.float64(0.2397390765130318), np.float64(0.2654564458120682), np.float64(0.5148257263860578), np.float64(0.674995663142648)]",0.4815,12,0.5000
new_jersey,10,0.5000,5,6,False,0.8365,"[np.float64(0.2741463830215382), np.float64(0.33252500506739274), np.float64(0.42099347771596224), np.float64(0.3369139492113059), np.float64(0.29810180154532445), np.float64(0.2541545343302567), np.float64(0.6776831411312926), np.float64(0.4818689646066702), np.float64(0.6562946169051909), np.float64(0.5411292020597707), np.float64(0.8365244854546091), np.float64(0.6923743333600926)]",0.4815,12,0.5000
new_jersey,50,0.4000,5,6,False,0.8346,"[np.float64(0.27113756806887573), np.float64(0.5844058257623023), np.float64(0.44597367047418), np.float64(0.27020565624820125), np.float64(0.34233084219043136), np.float64(0.4132716422657302), np.float64(0.5835499445015097), np.float64(0.8345829368871416), np.float64(0.7279729112474661), np.float64(0.37729516794280626), np.float64(0.2801891619921102), np.float64(0.6602920750682483)]",0.4815,12,0.5000
new_jersey,50,0.4500,6,6,True,0.7904,"[np.float64(0.3027838548884916), np.float64(0.2432571885882395), np.float64(0.26402958704744434), np.float64(0.3363327016194744), np.float64(0.34062636305798366), np.float64(0.4004408347270271), np.float64(0.6712483460324655), np.float64(0.755564619869532), np.float64(0.7903634725022328), np.float64(0.5699634173627308), np.float64(0.5763722725457956), np.float64(0.5468558427600411)]",0.4815,12,0.5000
new_jersey,50,0.5000,5,6,False,0.7898,"[np.float64(0.3068981726218557), np.float64(0.652636578837842), np.float64(0.621971600326927), np.float64(0.5829206374417361), np.float64(0.6469428525022938), np.float64(0.7897558685314123), np.float64(0.3520444437806459), np.float64(0.35818882277397374), np.float64(0.4880479766800676), np.float64(0.4867237036697839), np.float64(0.31374985626651786), np.float64(0.21891399617069263)]",0.4815,12,0.5000
new_jersey,100,0.4000,5,6,False,0.8302,"[np.float64(0.23359662057457342), np.float64(0.3571646438858416), np.float64(0.4482374962393008), np.float64(0.40989869508746996), np.float64(0.6285588419409313), np.float64(0.24194505320042184), np.float64(0.382068266625805), np.float64(0.5746577288802043), np.float64(0.47595266970424943), np.float64(0.501793238967416), np.float64(0.8302278231601423), np.float64(0.715689136571446)]",0.4815,12,0.5000
new_jersey,100,0.4500,6,6,True,0.7895,"[np.float64(0.4184929250195044), np.float64(0.38357770321311685), np.float64(0.5097608582942015), np.float64(0.2867677791022818), np.float64(0.19429006679205246), np.float64(0.3271335469286854), np.float64(0.6604187786434828), np.float64(0.6647749484982555), np.float64(0.30517402039830716), np.float64(0.7106251657275084), np.float64(0.7894729436958359), np.float64(0.5560671690202704)]",0.4815,12,0.5000
new_jersey,100,0.5000,5,6,False,0.8228,"[np.float64(0.2768723534592537), np.float64(0.4979649004110244), np.float64(0.6576623019501947), np.float64(0.28218676822236805), np.float64(0.39025418085134483), np.float64(0.36555652304087327), np.float64(0.25449718215133554), np.float64(0.5379701516794293), np.float64(0.6890924842662797), np.float64(0.3244076571850605), np.float64(0.8227730158365697), np.float64(0.6967053747768726)]",0.4815,12,0.5000
virginia,1,0.4000,1,5,False,0.5332,"[np.float64(0.23097003117794793), np.float64(0.41848598883928934), np.float64(0.4890926981454234), np.float64(0.4957050944826828), np.float64(0.49959565099188463), np.float64(0.41351002417718485), np.float64(0.5331720736366533), np.float64(0.48015739473653274), np.float64(0.18931542129647913), np.float64(0.2981449296452221), np.float64(0.45247334978427417)]",0.4140,11,0.4545
virginia,1,0.4500,1,5,False,0.5332,"[np.float64(0.23097003117794793), np.float64(0.41848598883928934), np.float64(0.4890926981454234), np.float64(0.4957050944826828), np.float64(0.49959565099188463), np.float64(0.41351002417718485), np.float64(0.5331720736366533), np.float64(0.48015739473653274), np.float64(0.18931542129647913), np.float64(0.2981449296452221), np.float64(0.45247334978427417)]",0.4140,11,0.4545
virginia,1,0.5000,1,5,False,0.5332,"[np.float64(0.23097003117794793), np.float64(0.41848598883928934), np.float64(0.4890926981454234), np.float64(0.4957050944826828), np.float64(0.49959565099188463), np.float64(0.41351002417718485), np.float64(0.5331720736366533), np.float64(0.48015739473653274), np.float64(0.18931542129647913), np.float64(0.2981449296452221), np.float64(0.45247334978427417)]",0.4140,11,0.4545
virginia,5,0.4000,3,5,False,0.5598,"[np.float64(0.5352610031623737), np.float64(0.40785541660544905), np.float64(0.48160473969328776), np.float64(0.4889858596741493), np.float64(0.3325519369513153), np.float64(0.26208405743449137), np.float64(0.17130700220098372), np.float64(0.25290906616989006), np.float64(0.5202038542681888), np.float64(0.45398824544050537), np.float64(0.5597686822365169)]",0.4140,11,0.4545
virginia,5,0.4500,3,5,False,0.5873,"[np.float64(0.22177128772220706), np.float64(0.33525072875164436), np.float64(0.45189696804193025), np.float64(0.587341654238242), np.float64(0.5190446795212769), np.float64(0.49734399895587605), np.float64(0.3223993600225538), np.float64(0.37650561610968303), np.float64(0.5653860099424151), np.float64(0.4277220914772648), np.float64(0.15116571674823154)]",0.4140,11,0.4545
virginia,5,0.5000,3,5,False,0.5602,"[np.float64(0.49225813753337894), np.float64(0.514407960291686), np.float64(0.5601656291126837), np.float64(0.3311212079490257), np.float64(0.11379955581321168), np.float64(0.48126025926457167), np.float64(0.48244200321113656), np.float64(0.3696616906952322), np.float64(0.23105500125724615), np.float64(0.5144087469073021), np.float64(0.39228788536845555)]",0.4140,11,0.4545
virginia,10,0.4000,2,5,False,0.5575,"[np.float64(0.5353581914212452), np.float64(0.3994741374406029), np.float64(0.4803900631994963), np.float64(0.4876516048386975), np.float64(0.22576535149903962), np.float64(0.3986254133752625), np.float64(0.5575320298590104), np.float64(0.4911687707826575), np.float64(0.45895413037814675), np.float64(0.2819091210599209), np.float64(0.1598580670804321)]",0.4140,11,0.4545
virginia,10,0.4500,3,5,False,0.5932,"[np.float64(0.3123702873144973), np.float64(0.14546065643269002), np.float64(0.43041370287537745), np.float64(0.5178800470470348), np.float64(0.59316001706844), np.float64(0.450881787327306), np.float64(0.4618821190595318), np.float64(0.4903918905201764), np.float64(0.3327715667540438), np.float64(0.5038708733049574), np.float64(0.2433228926977574)]",0.4140,11,0.4545
virginia,10,0.5000,4,5,False,0.5499,"[np.float64(0.4845207463205824), np.float64(0.5080782664241771), np.float64(0.3595644136204449), np.float64(0.5215533014336021), np.float64(0.35438503187321896), np.float64(0.27805215014414586), np.float64(0.1706668942852103), np.float64(0.23993761541564954), np.float64(0.542619916754249), np.float64(0.47141364094576943), np.float64(0.5499188791478505)]",0.4140,11,0.4545
virginia,50,0.4000,3,5,False,0.5734,"[np.float64(0.3749863720033362), np.float64(0.3925650524749468), np.float64(0.3296633429800669), np.float64(0.5734455460600176), np.float64(0.4560895499869838), np.float64(0.15702269902812815), np.float64(0.48804642164191), np.float64(0.5029288301372823), np.float64(0.28405336446692836), np.float64(0.3936322784510389), np.float64(0.5146484442759023)]",0.4140,11,0.4545
virginia,50,0.4500,3,5,False,0.5893,"[np.float64(0.18859732984562466), np.float64(0.3256413946454962), np.float64(0.4468364132090477), np.float64(0.5274321391628375), np.float64(0.58926876467143), np.float64(0.3460196615621997), np.float64(0.5682849546660385), np.float64(0.36553492675511984), np.float64(0.1696068957270121), np.float64(0.47301260828967634), np.float64(0.4758968956706583)]",0.4140,11,0.4545
virginia,50,0.5000,5,5,True,0.5502,"[np.float64(0.3444768609645196), np.float64(0.290527519223982), np.float64(0.5486438710174127), np.float64(0.4975335912019486), np.float64(0.5400928269355747), np.float64(0.25006812958633623), np.float64(0.5043918247708038), np.float64(0.3023610703318879), np.float64(0.1330252664865877), np.float64(0.5102911648389347), np.float64(0.5501553701630173)]",0.4140,11,0.4545
virginia,100,0.4000,4,5,False,0.5705,"[np.float64(0.2705193629916044), np.float64(0.3407380612017556), np.float64(0.5604562517121984), np.float64(0.4514670029933753), np.float64(0.5705064646216573), np.float64(0.26188188094487547), np.float64(0.5003109313075618), np.float64(0.3983441178577285), np.float64(0.14859582860869816), np.float64(0.49437381733732116), np.float64(0.5055194545773585)]",0.4140,11,0.4545
virginia,100,0.4500,4,5,False,0.5945,"[np.float64(0.31865637179163103), np.float64(0.2246204510199389), np.float64(0.47151893107031034), np.float64(0.5228023208204569), np.float64(0.5655179802452136), np.float64(0.3363942223559378), np.float64(0.5944711536211906), np.float64(0.3561380425589814), np.float64(0.13985370468754832), np.float64(0.5242620466016934), np.float64(0.4193170573031046)]",0.4140,11,0.4545
virginia,100,0.5000,2,5,False,0.5582,"[np.float64(0.5582471387058826), np.float64(0.4537691310685312), np.float64(0.3123393012641762), np.float64(0.48457948870786965), np.float64(0.41372288095466586), np.float64(0.49037451231702156), np.float64(0.4884979878165109), np.float64(0.5388841691346864), np.float64(0.3063580523059023), np.float64(0.23394714701252683), np.float64(0.1987366807019197)]",0.4140,11,0.4545
washington,1,0.4000,0,4,False,0.4837,"[np.float64(0.21122104580764728), np.float64(0.48365838465049066), np.float64(0.24609821164461773), np.float64(0.2674061119856695), np.float64(0.25298061883893397), np.float64(0.4820327894304019), np.float64(0.4092171861952119), np.float64(0.3713170772297878), np.float64(0.4563705987057232), np.float64(0.39538182020147333)]",0.3616,10,0.4000
washington,1,0.4500,0,4,False,0.4837,"[np.float64(0.21122104580764728), np.float64(0.48365838465049066), np.float64(0.24609821164461773), np.float64(0.2674061119856695), np.float64(0.25298061883893397), np.float64(0.4820327894304019), np.float64(0.4092171861952119), np.float64(0.3713170772297878), np.float64(0.4563705987057232), np.float64(0.39538182020147333)]",0.3616,10,0.4000
washington,1,0.5000,0,4,False,0.4837,"[np.float64(0.21122104580764728), np.float64(0.48365838465049066), np.float64(0.24609821164461773), np.float64(0.2674061119856695), np.float64(0.25298061883893397), np.float64(0.4820327894304019), np.float64(0.4092171861952119), np.float64(0.3713170772297878), np.float64(0.4563705987057232), np.float64(0.39538182020147333)]",0.3616,10,0.4000
washington,5,0.4000,1,4,False,0.5011,"[np.float64(0.4831170737136626), np.float64(0.2246665405525761), np.float64(0.2438933786505182), np.float64(0.40753964930284997), np.float64(0.26153332121127676), np.float64(0.501103972531209), np.float64(0.4999418998345971), np.float64(0.24888878068246087), np.float64(0.38294361642865243), np.float64(0.3154609782926529)]",0.3616,10,0.4000
washington,5,0.4500,0,4,False,0.4725,"[np.float64(0.4056406595038323), np.float64(0.2595480598206302), np.float64(0.4320462021801737), np.float64(0.44210641222960223), np.float64(0.4578186711594004), np.float64(0.4725435389478861), np.float64(0.24377260747806875), np.float64(0.36974731265560923), np.float64(0.23254483397129608), np.float64(0.24974366469986847)]",0.3616,10,0.4000
washington,5,0.5000,1,4,False,0.5692,"[np.float64(0.27391857177485796), np.float64(0.39127348427464176), np.float64(0.49064745641866153), np.float64(0.24148348099769668), np.float64(0.2149064671480969), np.float64(0.36933585189345325), np.float64(0.2434407576328775), np.float64(0.3848725543549748), np.float64(0.5692001337792291), np.float64(0.3959886524822509)]",0.3616,10,0.4000
washington,10,0.4000,2,4,False,0.5071,"[np.float64(0.50714417054294), np.float64(0.5053650627564561), np.float64(0.37788771541093347), np.float64(0.41533738927370645), np.float64(0.3211728198046807), np.float64(0.26427766306440886), np.float64(0.2424823490096461), np.float64(0.22341098299956966), np.float64(0.24442953542574655), np.float64(0.4747098440417607)]",0.3616,10,0.4000
washington,10,0.4500,1,4,False,0.5188,"[np.float64(0.36379514404284374), np.float64(0.3411921755664809), np.float64(0.40639833409323206), np.float64(0.49771404138431397), np.float64(0.5188396418710245), np.float64(0.26185261295854495), np.float64(0.2408834705705559), np.float64(0.23003790042626826), np.float64(0.4726349550295511), np.float64(0.251286068302727)]",0.3616,10,0.4000
washington,10,0.5000,2,4,False,0.5581,"[np.float64(0.389440933828585), np.float64(0.3747614543383625), np.float64(0.38616284346432345), np.float64(0.5580923449265438), np.float64(0.38761363361205936), np.float64(0.24525601298831537), np.float64(0.2617505744668955), np.float64(0.2200198610857283), np.float64(0.5056338871530053), np.float64(0.24504222512661764)]",0.3616,10,0.4000
washington,50,0.4000,0,4,False,0.4859,"[np.float64(0.4041615343505272), np.float64(0.26157043978511174), np.float64(0.3515138055905382), np.float64(0.48586857238555536), np.float64(0.46542693999437296), np.float64(0.23505020781925204), np.float64(0.3940010913802313), np.float64(0.22084857052110468), np.float64(0.4455162934287009), np.float64(0.3078189237646378)]",0.3616,10,0.4000
washington,50,0.4500,2,4,False,0.5421,"[np.float64(0.2780189795173794), np.float64(0.24490819031251435), np.float64(0.3617770624661526), np.float64(0.2441706531043551), np.float64(0.46083104103095424), np.float64(0.24215478925504005), np.float64(0.319764742888107), np.float64(0.3640944467678905), np.float64(0.5177348537946524), np.float64(0.542128370623125)]",0.3616,10,0.4000
washington,50,0.5000,1,4,False,0.5796,"[np.float64(0.33432173958370565), np.float64(0.3760804271442683), np.float64(0.40839449825799373), np.float64(0.5796061293793332), np.float64(0.4331154091945919), np.float64(0.26297467323114515), np.float64(0.24200000576904399), np.float64(0.20863353015023747), np.float64(0.4907126629916132), np.float64(0.24123541920128316)]",0.3616,10,0.4000
washington,100,0.4000,2,4,False,0.5007,"[np.float64(0.2733990998720253), np.float64(0.40479414681777437), np.float64(0.27470134266438995), np.float64(0.24512398349883738), np.float64(0.24347225951909057), np.float64(0.5007245124525833), np.float64(0.5001761450305192), np.float64(0.387221073892541), np.float64(0.3182588134946452), np.float64(0.40647851549833974)]",0.3616,10,0.4000
washington,100,0.4500,1,4,False,0.5311,"[np.float64(0.27790218117052373), np.float64(0.29507727095694697), np.float64(0.49147199599622343), np.float64(0.5310927285352915), np.float64(0.3876002171604951), np.float64(0.24595816228558404), np.float64(0.2167785007044049), np.float64(0.39162330362943804), np.float64(0.2573238235564211), np.float64(0.475547593575855)]",0.3616,10,0.4000
washington,100,0.5000,1,4,False,0.5716,"[np.float64(0.24332140024765672), np.float64(0.2932243918440739), np.float64(0.2161245946817988), np.float64(0.49850270676639), np.float64(0.24465959713830207), np.float64(0.43351985676492527), np.float64(0.3273029517617843), np.float64(0.3461324297505706), np.float64(0.5715513053311918), np.float64(0.4004812509903724)]",0.3616,10,0.4000
arizona,1,0.4000,2,4,False,0.7376,"[np.float64(0.5481202529908459), np.float64(0.39002382009220293), np.float64(0.43761374525115443), np.float64(0.3392388441643961), np.float64(0.36821513415554863), np.float64(0.31741075659122747), np.float64(0.49353725855194236), np.float64(0.7376125517624814), np.float64(0.4699497379121361)]",0.4663,9,0.4444
arizona,1,0.4500,2,4,False,0.7376,"[np.float64(0.5481202529908459), np.float64(0.39002382009220293), np.float64(0.43761374525115443), np.float64(0.3392388441643961), np.float64(0.36821513415554863), np.float64(0.31741075659122747), np.float64(0.49353725855194236), np.float64(0.7376125517624814), np.float64(0.4699497379121361)]",0.4663,9,0.4444
arizona,1,0.5000,2,4,False,0.7376,"[np.float64(0.5481202529908459), np.float64(0.39002382009220293), np.float64(0.43761374525115443), np.float64(0.3392388441643961), np.float64(0.36821513415554863), np.float64(0.31741075659122747), np.float64(0.49353725855194236), np.float64(0.7376125517624814), np.float64(0.4699497379121361)]",0.4663,9,0.4444
arizona,5,0.4000,3,4,False,0.6905,"[np.float64(0.43946074622860243), np.float64(0.6904519719029159), np.float64(0.5567627596743489), np.float64(0.41481660948801874), np.float64(0.24910204167681543), np.float64(0.34745522906533666), np.float64(0.3902186360890163), np.float64(0.5269180079074068), np.float64(0.4872841432019248)]",0.4663,9,0.4444
arizona,5,0.4500,3,4,False,0.6609,"[np.float64(0.5749526658095822), np.float64(0.34186903127970186), np.float64(0.30604488774432576), np.float64(0.4525464473484809), np.float64(0.34015150371677755), np.float64(0.458669563964813), np.float64(0.31297352235471665), np.float64(0.6608939561188693), np.float64(0.656730685790638)]",0.4663,9,0.4444
arizona,5,0.5000,3,4,False,0.6548,"[np.float64(0.40925632563637304), np.float64(0.349492330697045), np.float64(0.3445931553069352), np.float64(0.5609266995063653), np.float64(0.4254738965368443), np.float64(0.285630110808665), np.float64(0.45300269222298545), np.float64(0.6547599045204977), np.float64(0.6224214545433902)]",0.4663,9,0.4444
arizona,10,0.4000,4,4,True,0.6665,"[np.float64(0.5226746207050321), np.float64(0.24054765733835684), np.float64(0.44783833056499944), np.float64(0.5245230233522447), np.float64(0.2562060760160605), np.float64(0.4241781944472738), np.float64(0.5933915415505636), np.float64(0.4454752909330899), np.float64(0.666464017607211)]",0.4663,9,0.4444
arizona,10,0.4500,3,4,False,0.6151,"[np.float64(0.43109060575260194), np.float64(0.3174088224313064), np.float64(0.5653963473178326), np.float64(0.41436435998506593), np.float64(0.44925783261697155), np.float64(0.26867097984377736), np.float64(0.40676715531015845), np.float64(0.6150805362181685), np.float64(0.6028540107129735)]",0.4663,9,0.4444
arizona,10,0.5000,3,4,False,0.6753,"[np.float64(0.5511072404937452), np.float64(0.45701900500448595), np.float64(0.39843188346623704), np.float64(0.35370164924648384), np.float64(0.439421056298324), np.float64(0.24542205606522302), np.float64(0.35070146163330984), np.float64(0.644262602472282), np.float64(0.6752549839543045)]",0.4663,9,0.4444
arizona,50,0.4000,4,4,True,0.6403,"[np.float64(0.5335617864977389), np.float64(0.40530809284848274), np.float64(0.2722658387771185), np.float64(0.35765683993123587), np.float64(0.35727595706140686), np.float64(0.5009535712049452), np.float64(0.40264102583654765), np.float64(0.629224965773484), np.float64(0.6402706989921881)]",0.4663,9,0.4444
arizona,50,0.4500,3,4,False,0.7241,"[np.float64(0.40698012481604845), np.float64(0.24709481543523312), np.float64(0.4959294781097508), np.float64(0.5555825789040877), np.float64(0.3504342053787538), np.float64(0.3570683130669528), np.float64(0.3298202067124016), np.float64(0.6584537845503037), np.float64(0.7241277002500148)]",0.4663,9,0.4444
arizona,50,0.5000,3,4,False,0.6880,"[np.float64(0.3466637268890368), np.float64(0.3546894878197948), np.float64(0.2672934983010442), np.float64(0.4133202829870314), np.float64(0.6786672199324755), np.float64(0.6879815048840602), np.float64(0.42555977856739746), np.float64(0.5635025007245064), np.float64(0.38468794437562287)]",0.4663,9,0.4444
arizona,100,0.4000,3,4,False,0.6658,"[np.float64(0.5569708843847253), np.float64(0.23121005650202864), np.float64(0.34374452278392265), np.float64(0.3476110198666731), np.float64(0.46974263744841765), np.float64(0.3860566804326887), np.float64(0.4797636680669913), np.float64(0.6126749440557806), np.float64(0.6658216948408006)]",0.4663,9,0.4444
arizona,100,0.4500,4,4,True,0.6419,"[np.float64(0.4347954805034622), np.float64(0.24788229675874016), np.float64(0.31762242985793127), np.float64(0.38102047059768895), np.float64(0.5500734121458806), np.float64(0.3799246373109294), np.float64(0.5789821292271179), np.float64(0.6052931779149482), np.float64(0.6419109408744268)]",0.4663,9,0.4444
arizona,100,0.5000,3,4,False,0.7040,"[np.float64(0.34925934118672713), np.float64(0.35480312014870347), np.float64(0.3055905800353081), np.float64(0.3597965464968755), np.float64(0.5926214041310995), np.float64(0.3980143461133096), np.float64(0.47143676029683296), np.float64(0.7040182466519332), np.float64(0.5774917005244713)]",0.4663,9,0.4444
massachusetts,1,0.4000,1,3,False,0.5070,"[np.float64(0.31507365933918463), np.float64(0.29333655157260347), np.float64(0.29332327480605147), np.float64(0.33108507334707593), np.float64(0.20059310912160933), np.float64(0.3026690057531053), np.float64(0.27799569850790967), np.float64(0.5070318449507781), np.float64(0.4097512081968276)]",0.3245,9,0.3333
massachusetts,1,0.4500,1,3,False,0.5070,"[np.float64(0.31507365933918463), np.float64(0.29333655157260347), np.float64(0.29332327480605147), np.float64(0.33108507334707593), np.float64(0.20059310912160933), np.float64(0.3026690057531053), np.float64(0.27799569850790967), np.float64(0.5070318449507781), np.float64(0.4097512081968276)]",0.3245,9,0.3333
massachusetts,1,0.5000,1,3,False,0.5070,"[np.float64(0.31507365933918463), np.float64(0.29333655157260347), np.float64(0.29332327480605147), np.float64(0.33108507334707593), np.float64(0.20059310912160933), np.float64(0.3026690057531053), np.float64(0.27799569850790967), np.float64(0.5070318449507781), np.float64(0.4097512081968276)]",0.3245,9,0.3333
massachusetts,5,0.4000,1,3,False,0.5227,"[np.float64(0.522659598188552), np.float64(0.4055803002558192), np.float64(0.312885087257872), np.float64(0.33570235566845363), np.float64(0.30017023122276626), np.float64(0.3130073734765079), np.float64(0.2388147578515703), np.float64(0.3053316620710982), np.float64(0.19829153979315053)]",0.3245,9,0.3333
massachusetts,5,0.4500,1,3,False,0.5062,"[np.float64(0.289885712522653), np.float64(0.3363746409034403), np.float64(0.4131895783473696), np.float64(0.5062008893804811), np.float64(0.3220026163488282), np.float64(0.20553307639037982), np.float64(0.23461101420182695), np.float64(0.29913989178693573), np.float64(0.31484156508416383)]",0.3245,9,0.3333
massachusetts,5,0.5000,0,3,False,0.4959,"[np.float64(0.2914706724036628), np.float64(0.31719059879246575), np.float64(0.33624313399057004), np.float64(0.31934871200227866), np.float64(0.2885634296424232), np.float64(0.1848385171327846), np.float64(0.3866897521203901), np.float64(0.495929322008675), np.float64(0.3348845616997824)]",0.3245,9,0.3333
massachusetts,10,0.4000,1,3,False,0.5133,"[np.float64(0.23850335360748282), np.float64(0.29595512597219537), np.float64(0.3574326906658408), np.float64(0.3177686606058533), np.float64(0.31770033341989545), np.float64(0.18044850429747109), np.float64(0.4057595118850661), np.float64(0.5132969054553211), np.float64(0.32094435300421115)]",0.3245,9,0.3333
massachusetts,10,0.4500,0,3,False,0.4955,"[np.float64(0.29045408815784884), np.float64(0.24962472550008322), np.float64(0.21852554426884263), np.float64(0.3163165920938478), np.float64(0.4954642662404146), np.float64(0.29873217938977487), np.float64(0.3335112993436248), np.float64(0.37256361657695125), np.float64(0.3667952855459039)]",0.3245,9,0.3333
massachusetts,10,0.5000,0,3,False,0.4879,"[np.float64(0.4878781476292397), np.float64(0.32926090873833636), np.float64(0.3513177156298414), np.float64(0.40615135186180545), np.float64(0.2946964916997335), np.float64(0.3162523532588281), np.float64(0.24112818885637893), np.float64(0.32287837587192864), np.float64(0.20026796609025022)]",0.3245,9,0.3333
massachusetts,50,0.4000,1,3,False,0.5031,"[np.float64(0.33370067361312455), np.float64(0.27107331497094606), np.float64(0.4305415908161584), np.float64(0.5031404156867847), np.float64(0.18675038071366937), np.float64(0.36007250646972916), np.float64(0.30352377480924037), np.float64(0.3111566869007833), np.float64(0.2345966149575706)]",0.3245,9,0.3333
massachusetts,50,0.4500,1,3,False,0.5030,"[np.float64(0.2926857516400591), np.float64(0.31635249847293523), np.float64(0.26575069212600033), np.float64(0.2911359891349606), np.float64(0.3019466989510207), np.float64(0.19881096618593178), np.float64(0.335056563420901), np.float64(0.426565100497991), np.float64(0.5029843741972126)]",0.3245,9,0.3333
massachusetts,50,0.5000,0,3,False,0.4980,"[np.float64(0.388265341305964), np.float64(0.3128025008679459), np.float64(0.20752190832671555), np.float64(0.28490821328343635), np.float64(0.33902634783569574), np.float64(0.49803738579136797), np.float64(0.31794111746288367), np.float64(0.29299766504610814), np.float64(0.3040587841290975)]",0.3245,9,0.3333
massachusetts,100,0.4000,0,3,False,0.4908,"[np.float64(0.1925437163011131), np.float64(0.19623805165660174), np.float64(0.3573885863552795), np.float64(0.3163182249516875), np.float64(0.3313263400541824), np.float64(0.3213573008239802), np.float64(0.3013424994694646), np.float64(0.49080784148697526), np.float64(0.4334357484005782)]",0.3245,9,0.3333
massachusetts,100,0.4500,1,3,False,0.5038,"[np.float64(0.29190492165733745), np.float64(0.31479416146758493), np.float64(0.2657917889980279), np.float64(0.2937117604384268), np.float64(0.30400569624590573), np.float64(0.19865723298155633), np.float64(0.335056563420901), np.float64(0.5038361891695419), np.float64(0.42537184657289834)]",0.3245,9,0.3333
massachusetts,100,0.5000,0,3,False,0.4980,"[np.float64(0.388265341305964), np.float64(0.3128025008679459), np.float64(0.20752190832671555), np.float64(0.28490821328343635), np.float64(0.33902634783569574), np.float64(0.49803738579136797), np.float64(0.31794111746288367), np.float64(0.29299766504610814), np.float64(0.3040587841290975)]",0.3245,9,0.3333
tennessee,1,0.4000,1,3,False,0.7235,"[np.float64(0.12373454092018646), np.float64(0.19230809479481767), np.float64(0.12393114986979877), np.float64(0.22287881036651977), np.float64(0.2944843372465083), np.float64(0.7235285624924478), np.float64(0.284577204078604), np.float64(0.27193128859782734), np.float64(0.38003764816344504)]",0.2909,9,0.3333
tennessee,1,0.4500,1,3,False,0.7235,"[np.float64(0.12373454092018646), np.float64(0.19230809479481767), np.float64(0.12393114986979877), np.float64(0.22287881036651977), np.float64(0.2944843372465083), np.float64(0.7235285624924478), np.float64(0.284577204078604), np.float64(0.27193128859782734), np.float64(0.38003764816344504)]",0.2909,9,0.3333
tennessee,1,0.5000,1,3,False,0.7235,"[np.float64(0.12373454092018646), np.float64(0.19230809479481767), np.float64(0.12393114986979877), np.float64(0.22287881036651977), np.float64(0.2944843372465083), np.float64(0.7235285624924478), np.float64(0.284577204078604), np.float64(0.27193128859782734), np.float64(0.38003764816344504)]",0.2909,9,0.3333
