state,seed,ubvec_pop,ubvec_minority,num_mm,target_mm,max_minority_pct,edge_cut,success,runtime,error
AL,46,1.005,8.0,1,2,50.97713051448345,204,False,4.889268636703491,
AL,47,1.005,8.0,1,2,50.97713051448345,204,False,4.947244167327881,
AL,48,1.005,8.0,1,2,50.97713051448345,204,False,4.9321653842926025,
AL,49,1.005,8.0,1,2,50.97713051448345,204,False,5.0972983837127686,
AL,50,1.005,8.0,1,2,50.97713051448345,204,False,5.0529539585113525,
AL,51,1.005,8.0,1,2,50.97713051448345,204,False,5.098538398742676,
AL,52,1.005,8.0,1,2,50.97713051448345,204,False,4.918633460998535,
AL,53,1.005,8.0,1,2,50.97713051448345,204,False,4.911004543304443,
AL,54,1.005,8.0,1,2,50.97713051448345,204,False,4.7353127002716064,
AL,55,1.005,8.0,1,2,50.97713051448345,204,False,4.717087745666504,
AL,56,1.005,8.0,1,2,50.97713051448345,204,False,4.6893227100372314,
AL,57,1.005,8.0,1,2,50.97713051448345,204,False,4.757313966751099,
AL,58,1.005,8.0,1,2,50.97713051448345,204,False,4.652053594589233,
AL,59,1.005,8.0,1,2,50.97713051448345,204,False,4.674238443374634,
AL,60,1.005,8.0,1,2,50.97713051448345,204,False,4.58640456199646,
AL,61,1.005,8.0,1,2,50.97713051448345,204,False,4.670128107070923,
AL,62,1.005,8.0,1,2,50.97713051448345,204,False,4.724297046661377,
AL,63,1.005,8.0,1,2,50.97713051448345,204,False,5.077913761138916,
AL,64,1.005,8.0,1,2,50.97713051448345,204,False,4.800887107849121,
AL,65,1.005,8.0,1,2,50.97713051448345,204,False,4.999685287475586,
AL,66,1.005,8.0,1,2,50.97713051448345,204,False,5.083022117614746,
AL,67,1.005,8.0,1,2,50.97713051448345,204,False,4.927143812179565,
AL,68,1.005,8.0,1,2,50.97713051448345,204,False,4.829603672027588,
AL,69,1.005,8.0,1,2,50.97713051448345,204,False,4.917873382568359,
AL,70,1.005,8.0,1,2,50.97713051448345,204,False,4.94668436050415,
AL,71,1.005,8.0,1,2,50.97713051448345,204,False,5.068117618560791,
AL,42,1.005,10.0,1,2,50.97713051448345,204,False,4.82955265045166,
AL,43,1.005,10.0,1,2,50.97713051448345,204,False,4.971469163894653,
AL,44,1.005,10.0,1,2,50.97713051448345,204,False,4.831902742385864,
AL,45,1.005,10.0,1,2,50.97713051448345,204,False,4.859512805938721,
AL,46,1.005,10.0,1,2,50.97713051448345,204,False,5.051840305328369,
AL,47,1.005,10.0,1,2,50.97713051448345,204,False,5.920458555221558,
AL,48,1.005,10.0,1,2,50.97713051448345,204,False,5.5407373905181885,
AL,49,1.005,10.0,1,2,50.97713051448345,204,False,4.776835918426514,
AL,50,1.005,10.0,1,2,50.97713051448345,204,False,4.67041015625,
AL,51,1.005,10.0,1,2,50.97713051448345,204,False,4.656608819961548,
AL,52,1.005,10.0,1,2,50.97713051448345,204,False,4.870339393615723,
AL,53,1.005,10.0,1,2,50.97713051448345,204,False,4.986708879470825,
AL,54,1.005,10.0,1,2,50.97713051448345,204,False,4.832921504974365,
AL,55,1.005,10.0,1,2,50.97713051448345,204,False,4.978573560714722,
AL,56,1.005,10.0,1,2,50.97713051448345,204,False,4.824246883392334,
AL,57,1.005,10.0,1,2,50.97713051448345,204,False,5.159417629241943,
AL,58,1.005,10.0,1,2,50.97713051448345,204,False,4.929274320602417,
AL,59,1.005,10.0,1,2,50.97713051448345,204,False,4.890754699707031,
AL,60,1.005,10.0,1,2,50.97713051448345,204,False,4.8221986293792725,
AL,61,1.005,10.0,1,2,50.97713051448345,204,False,5.091024875640869,
AL,62,1.005,10.0,1,2,50.97713051448345,204,False,4.905110836029053,
AL,63,1.005,10.0,1,2,50.97713051448345,204,False,5.009786605834961,
AL,64,1.005,10.0,1,2,50.97713051448345,204,False,4.759055852890015,
AL,65,1.005,10.0,1,2,50.97713051448345,204,False,4.9105353355407715,
AL,66,1.005,10.0,1,2,50.97713051448345,204,False,4.774993419647217,
AL,67,1.005,10.0,1,2,50.97713051448345,204,False,4.849925518035889,
AL,68,1.005,10.0,1,2,50.97713051448345,204,False,4.6459081172943115,
AL,69,1.005,10.0,1,2,50.97713051448345,204,False,4.823762893676758,
AL,70,1.005,10.0,1,2,50.97713051448345,204,False,4.830561637878418,
AL,71,1.005,10.0,1,2,50.97713051448345,204,False,5.033835172653198,
