GEOID,state,county,tract,total_pop,male,female,white_non_hispanic,black_non_hispanic,asian_non_hispanic,hispanic,other
04013092719,04,013,092719,4950,2414,2536,1547,631,171,2246,355
04013092720,04,013,092720,5829,2939,2890,2163,514,249,2473,430
04013092721,04,013,092721,3593,1745,1848,1358,232,521,1274,208
04013092723,04,013,092723,4397,2127,2270,2277,286,110,1405,319
04013941300,04,013,941300,6334,3010,3324,812,32,12,1048,4430
04013941000,04,013,941000,3540,1676,1864,37,9,0,469,3025
04013941100,04,013,941100,43,21,22,6,0,0,10,27
04013941200,04,013,941200,1152,554,598,70,2,0,156,924
04013980100,04,013,980100,1,0,1,1,0,0,0,0
04013980400,04,013,980400,14,7,7,6,0,3,4,1
04013980500,04,013,980500,0,0,0,0,0,0,0,0
04013980700,04,013,980700,0,0,0,0,0,0,0,0
04013980900,04,013,980900,26,14,12,15,0,0,7,4
04013981000,04,013,981000,803,731,72,445,114,3,201,40
04015940400,04,015,940400,1250,574,676,11,4,4,67,1164
04015940501,04,015,940501,2736,1408,1328,2042,19,11,402,262
04015950101,04,015,950101,3187,1597,1590,2238,18,13,801,117
04015950102,04,015,950102,2463,1235,1228,2405,0,1,22,35
04015950103,04,015,950103,2367,1140,1227,2103,6,3,30,225
04015950401,04,015,950401,1781,956,825,1272,14,13,366,116
04015950403,04,015,950403,1831,1022,809,1609,10,12,121,79
04015950404,04,015,950404,2308,1189,1119,1976,22,14,124,172
04015950500,04,015,950500,1363,668,695,1088,13,8,200,54
04015950601,04,015,950601,3487,1803,1684,2814,29,40,371,233
04015950602,04,015,950602,2818,1410,1408,2211,22,35,376,174
04015950603,04,015,950603,3122,1642,1480,2442,15,20,369,276
04015950703,04,015,950703,4055,2086,1969,3114,28,18,609,286
04015950705,04,015,950705,4117,2069,2048,3107,13,40,663,294
04015950706,04,015,950706,3776,1905,1871,2942,48,24,471,291
04015950707,04,015,950707,2690,1345,1345,2066,27,58,359,180
04015950708,04,015,950708,4345,2185,2160,3547,36,42,431,289
04015951401,04,015,951401,4132,2011,2121,3149,92,59,638,194
04015951403,04,015,951403,2275,1130,1145,1731,36,51,334,123
04015951404,04,015,951404,2181,1161,1020,1630,38,15,353,145
04015951501,04,015,951501,4157,2023,2134,3031,47,54,761,264
04015951503,04,015,951503,2052,996,1056,1725,25,23,189,90
04015951504,04,015,951504,3819,1797,2022,2848,74,118,553,226
04015951601,04,015,951601,3768,1886,1882,2392,33,55,1077,211
04015951602,04,015,951602,4153,2033,2120,2523,43,36,1324,227
04015951701,04,015,951701,3013,1549,1464,1558,35,22,1211,187
04017965201,04,017,965201,2446,1198,1248,1978,5,18,250,195
04017964901,04,017,964901,1047,519,528,660,7,8,208,164
04017964902,04,017,964902,947,466,481,831,4,13,55,44
04017965202,04,017,965202,2763,1372,1391,1926,3,27,558,249
04017965301,04,017,965301,1525,744,781,1200,11,14,164,136
04017965302,04,017,965302,3150,1625,1525,2564,17,13,371,185
04019000100,04,019,000100,930,522,408,560,48,46,217,59
04019000200,04,019,000200,4035,1967,2068,1167,116,211,2308,233
04019000300,04,019,000300,1449,769,680,672,64,56,536,121
04019000401,04,019,000401,2486,1270,1216,1610,56,104,501,215
04013422659,04,013,422659,1890,907,983,1379,96,26,294,95
04013422656,04,013,422656,5166,2574,2592,4064,60,330,466,246
04019000402,04,019,000402,1267,647,620,779,56,76,273,83
04019000501,04,019,000501,5138,2347,2791,3424,250,438,729,297
04019000502,04,019,000502,5876,2608,3268,4250,235,291,867,233
04019000600,04,019,000600,4522,2263,2259,3195,97,234,734,262
04019000700,04,019,000700,4981,2438,2543,2328,160,135,2043,315
04019000800,04,019,000800,2053,1020,1033,963,58,70,830,132
04019001100,04,019,001100,2591,1215,1376,364,35,16,2074,102
04019001200,04,019,001200,3575,1704,1871,565,262,35,2201,512
04019001302,04,019,001302,2089,1126,963,792,160,72,881,184
04019001303,04,019,001303,2925,1525,1400,874,135,85,1638,193
04019001304,04,019,001304,5244,2692,2552,1868,368,182,2376,450
04019001400,04,019,001400,5146,2760,2386,2614,300,445,1414,373
04019001500,04,019,001500,5292,2677,2615,3316,175,481,1017,303
04019001600,04,019,001600,3608,1793,1815,2532,99,93,669,215
04019001700,04,019,001700,2909,1371,1538,1898,62,84,676,189
04019001801,04,019,001801,5540,2715,2825,2719,608,148,1505,560
04019001802,04,019,001802,2278,1135,1143,1378,94,82,547,177
04019001900,04,019,001900,3850,1899,1951,2569,72,209,791,209
04019002000,04,019,002000,6640,3287,3353,1766,203,95,4296,280
04019002100,04,019,002100,6205,3013,3192,596,461,75,4802,271
04019002201,04,019,002201,3151,1575,1576,396,88,37,2528,102
04019002202,04,019,002202,3500,1726,1774,384,331,46,2516,223
04019002300,04,019,002300,4613,2314,2299,514,97,32,3527,443
04019002400,04,019,002400,5397,2783,2614,468,80,23,4558,268
04019002503,04,019,002503,4097,1973,2124,829,54,20,3022,172
04019002504,04,019,002504,5518,2559,2959,1303,44,32,3996,143
04019002505,04,019,002505,6876,3372,3504,789,161,122,5424,380
04013422657,04,013,422657,4482,2227,2255,3333,52,226,622,249
04013422658,04,013,422658,3652,1748,1904,2509,85,392,441,225
04013422660,04,013,422660,4871,2293,2578,3213,195,149,1016,298
04013522801,04,013,522801,5,3,2,0,0,0,3,2
04013522802,04,013,522802,1289,760,529,518,227,105,291,148
04013522901,04,013,522901,5029,2417,2612,2574,438,350,1303,364
04013522903,04,013,522903,5123,2618,2505,858,287,109,3707,162
04013522904,04,013,522904,5070,2459,2611,1195,281,342,3002,250
04013523002,04,013,523002,5970,3012,2958,1639,234,134,3661,302
04013523005,04,013,523005,5041,2499,2542,2955,202,419,1091,374
04013523006,04,013,523006,5689,2727,2962,2770,298,393,1850,378
04013523007,04,013,523007,3379,1676,1703,1359,207,174,1402,237
04013523008,04,013,523008,3520,1734,1786,1625,188,214,1242,251
04013523102,04,013,523102,5752,2865,2887,1590,583,309,2834,436
04013523103,04,013,523103,6567,3124,3443,3199,642,728,1402,596
04013523104,04,013,523104,6782,3354,3428,2474,572,487,2796,453
04013610001,04,013,610001,2404,1226,1178,2027,22,34,196,125
04013610002,04,013,610002,6672,3694,2978,4602,308,203,1075,484
04013610100,04,013,610100,696,331,365,539,4,19,103,31
04013610201,04,013,610201,4325,2090,2235,3670,65,62,322,206
04013610202,04,013,610202,3795,1853,1942,3291,43,104,222,135
04013610301,04,013,610301,3956,1855,2101,3024,108,125,465,234
04013610302,04,013,610302,5438,2643,2795,4212,118,121,562,425
04013610400,04,013,610400,5676,2741,2935,4433,97,147,657,342
04013610500,04,013,610500,7316,3662,3654,6247,45,85,600,339
04013610600,04,013,610600,6367,3116,3251,4862,202,175,712,416
04013610700,04,013,610700,7705,3905,3800,6629,54,44,660,318
04013610800,04,013,610800,6842,3342,3500,4980,195,533,767,367
04013610901,04,013,610901,5541,2782,2759,4109,90,364,676,302
04013610902,04,013,610902,5035,2495,2540,3422,132,514,662,305
04013610903,04,013,610903,3818,1891,1927,2942,72,198,413,193
04013611000,04,013,611000,3187,1582,1605,2394,58,202,369,164
04013611100,04,013,611100,3943,1957,1986,2941,80,236,462,224
04013611200,04,013,611200,6566,3218,3348,4854,125,399,821,367
04013611300,04,013,611300,7346,3593,3753,5142,309,518,833,544
04013611400,04,013,611400,6675,3233,3442,5054,132,467,684,338
04013812600,04,013,812600,6396,3127,3269,4022,336,725,898,415
04013812300,04,013,812300,4961,2435,2526,2781,301,845,714,320
04013812400,04,013,812400,7909,3954,3955,4189,594,1342,1274,510
04013812500,04,013,812500,2232,1124,1108,1279,105,407,303,138
04013812700,04,013,812700,6773,3376,3397,3766,347,1358,871,431
04013812801,04,013,812801,3303,1573,1730,1821,98,741,413,230
04013812802,04,013,812802,6012,2951,3061,3123,296,1470,761,362
04013812900,04,013,812900,3363,1697,1666,1898,101,846,339,179
04013813000,04,013,813000,6077,2966,3111,3856,122,1315,512,272
04013813100,04,013,813100,3708,1852,1856,1984,97,1012,428,187
04013813200,04,013,813200,4852,2475,2377,2774,181,1015,626,256
04013813300,04,013,813300,6713,3332,3381,4207,236,1163,780,327
04013813400,04,013,813400,4825,2362,2463,2863,291,567,774,330
04013813500,04,013,813500,3905,1937,1968,2422,142,605,523,213
04013813600,04,013,813600,4786,2388,2398,3210,151,570,596,259
04013813700,04,013,813700,2510,1121,1389,2346,32,13,64,55
04013813800,04,013,813800,2913,1168,1745,2700,40,39,72,62
04013813900,04,013,813900,6104,3013,3091,3883,289,348,1131,453
04013814000,04,013,814000,2736,1229,1507,2334,59,61,178,104
04013814100,04,013,814100,6160,3059,3101,3890,383,317,1141,429
04013814200,04,013,814200,2703,1287,1416,1798,109,273,342,181
04013814300,04,013,814300,4595,2277,2318,2954,141,347,882,271
04013814400,04,013,814400,5533,2691,2842,3632,187,349,1035,330
04013814500,04,013,814500,5232,2558,2674,3527,172,217,974,342
04013814600,04,013,814600,5755,2853,2902,3607,252,228,1249,419
04013814700,04,013,814700,4576,2229,2347,3269,119,209,721,258
04013814801,04,013,814801,3629,1725,1904,2287,207,249,602,284
04013814802,04,013,814802,6047,2891,3156,3508,537,368,1186,448
04013814900,04,013,814900,3143,1574,1569,2190,84,154,538,177
04013815000,04,013,815000,4236,2180,2056,3111,69,241,614,201
04013815100,04,013,815100,5506,2765,2741,3475,183,378,1080,390
04013815201,04,013,815201,5551,2751,2800,3378,312,346,1081,434
04013815202,04,013,815202,3341,1632,1709,1980,197,306,616,242
04013815203,04,013,815203,3778,1840,1938,2464,232,342,529,211
04013815300,04,013,815300,4031,2027,2004,2877,115,344,438,257
04013815401,04,013,815401,3849,1902,1947,2929,99,250,402,169
04013815402,04,013,815402,6512,3216,3296,3854,311,763,1109,475
04013815501,04,013,815501,4502,2258,2244,2898,198,379,705,322
04013815502,04,013,815502,2640,1250,1390,1639,180,144,481,196
04019002602,04,019,002602,5199,2620,2579,2491,302,227,1813,366
04019002507,04,019,002507,3079,1462,1617,521,74,34,2236,214
04019002508,04,019,002508,4896,2363,2533,614,127,51,3810,294
04019002509,04,019,002509,4276,2102,2174,587,70,20,3423,176
04019002603,04,019,002603,3210,1624,1586,950,344,115,1494,307
04019002604,04,019,002604,3707,1947,1760,1330,302,224,1572,279
04019002702,04,019,002702,4992,2521,2471,3090,196,279,1122,305
04019002703,04,019,002703,3484,1726,1758,1866,172,144,980,322
04019002704,04,019,002704,2307,1100,1207,1168,79,45,867,148
04019002801,04,019,002801,2206,1156,1050,993,143,21,862,187
04019002802,04,019,002802,3885,1908,1977,1925,293,81,1251,335
04019002803,04,019,002803,2311,1154,1157,1240,142,56,675,198
04019002901,04,019,002901,5829,2936,2893,3239,467,140,1583,400
04019002904,04,019,002904,3448,1544,1904,2523,87,72,613,153
04019002905,04,019,002905,4554,2186,2368,2615,264,202,1122,351
04019002906,04,019,002906,2266,1007,1259,1627,47,115,376,101
04019003002,04,019,003002,4686,2276,2410,2913,242,109,1126,296
04019003003,04,019,003003,4523,2197,2326,2665,350,87,1067,354
04019003004,04,019,003004,2053,975,1078,1308,120,65,420,140
04019003102,04,019,003102,3900,1947,1953,2083,297,89,1184,247
04019003103,04,019,003103,2855,1397,1458,1426,200,65,895,269
04019003104,04,019,003104,2741,1385,1356,1396,257,101,802,185
04019003201,04,019,003201,3044,1484,1560,1898,82,82,809,173
04019003202,04,019,003202,2832,1499,1333,1463,273,88,760,248
04019003302,04,019,003302,4130,2009,2121,2398,190,90,1175,277
04019003303,04,019,003303,4088,2014,2074,2435,191,141,1036,285
04019003304,04,019,003304,3411,1706,1705,1758,244,208,970,231
04019003400,04,019,003400,5537,2722,2815,2962,190,174,1910,301
04019003502,04,019,003502,4327,2148,2179,1881,434,153,1559,300
04019003503,04,019,003503,4342,2164,2178,1573,440,65,1913,351
04019003504,04,019,003504,2884,1446,1438,1178,210,130,1183,183
04019003505,04,019,003505,4475,2272,2203,1512,440,112,2113,298
04019003506,04,019,003506,3941,1975,1966,1088,484,91,1954,324
04019003601,04,019,003601,4566,2513,2053,2431,431,173,1099,432
04019003702,04,019,003702,6997,3507,3490,548,103,14,6098,234
04019003704,04,019,003704,4375,2151,2224,286,99,13,3763,214
04019003705,04,019,003705,5315,2565,2750,409,111,31,4581,183
04019003706,04,019,003706,5426,2567,2859,548,154,22,4548,154
04019003707,04,019,003707,3679,1762,1917,320,124,29,3052,154
04019003801,04,019,003801,3610,1818,1792,234,36,11,3185,144
04019003802,04,019,003802,4839,2322,2517,260,42,29,4312,196
04019004008,04,019,004008,4799,2339,2460,2480,303,101,1611,304
04019003901,04,019,003901,1993,962,1031,92,12,1,1792,96
04019003902,04,019,003902,2676,1312,1364,200,12,3,2371,90
04019003903,04,019,003903,3144,1534,1610,235,21,6,2760,122
04019004010,04,019,004010,4021,1935,2086,2046,235,154,1340,246
04019004026,04,019,004026,5600,2714,2886,3806,167,205,1100,322
04019004029,04,019,004029,4355,2156,2199,2221,216,139,1517,262
04019004030,04,019,004030,1820,898,922,1431,16,30,241,102
04019004031,04,019,004031,4069,1885,2184,2887,121,106,745,210
04019004032,04,019,004032,3704,1678,2026,2433,142,129,752,248
04019004033,04,019,004033,4152,2077,2075,1842,379,171,1442,318
04019004034,04,019,004034,3667,1803,1864,1656,347,102,1293,269
04019004035,04,019,004035,3582,1695,1887,2095,195,130,906,256
04019004036,04,019,004036,3071,1515,1556,1619,194,88,972,198
04019004037,04,019,004037,2826,1411,1415,1417,180,96,980,153
04019004038,04,019,004038,3040,1505,1535,1544,266,117,923,190
04019004039,04,019,004039,2438,1139,1299,1722,107,56,438,115
04019004042,04,019,004042,4966,2335,2631,3376,171,162,958,299
04019004043,04,019,004043,3989,1903,2086,2625,141,257,787,179
04019004044,04,019,004044,3958,1919,2039,3003,80,115,531,229
04019004046,04,019,004046,4574,2168,2406,2926,274,183,922,269
04019004047,04,019,004047,2901,1330,1571,2202,51,66,428,154
04019004048,04,019,004048,4577,2163,2414,3061,179,96,944,297
04019004049,04,019,004049,3144,1543,1601,2027,121,97,665,234
04019004050,04,019,004050,1901,920,981,1495,15,40,248,103
04019004051,04,019,004051,5103,2518,2585,4182,32,83,554,252
04019004052,04,019,004052,2026,995,1031,1672,16,31,219,88
04019004053,04,019,004053,3084,1507,1577,2349,63,39,485,148
04019004054,04,019,004054,1496,729,767,1181,11,27,189,88
04019004055,04,019,004055,3404,1610,1794,2461,92,113,533,205
04019004056,04,019,004056,2274,1112,1162,1234,133,72,642,193
04019004057,04,019,004057,4768,2287,2481,2931,220,132,1252,233
04019004058,04,019,004058,4393,2060,2333,2661,237,110,1131,254
04019004061,04,019,004061,5242,2661,2581,3873,92,77,845,355
04019004062,04,019,004062,8543,4265,4278,4682,451,283,2548,579
04019004063,04,019,004063,7483,3649,3834,4617,296,315,1752,503
04019004065,04,019,004065,3729,1812,1917,2152,135,136,1056,250
04019004066,04,019,004066,2972,1505,1467,1737,162,93,775,205
04019004067,04,019,004067,2898,1402,1496,1738,173,95,713,179
04019004068,04,019,004068,4869,2247,2622,3190,164,135,1094,286
04019004069,04,019,004069,4060,1832,2228,2237,328,89,1137,269
04013061024,04,013,061024,2391,1191,1200,861,148,58,1160,164
04013061026,04,013,061026,5922,2825,3097,3880,305,143,1207,387
04013061027,04,013,061027,5496,2680,2816,3531,332,107,1114,412
04013061028,04,013,061028,3182,1517,1665,2005,209,75,693,200
04013061029,04,013,061029,5174,2415,2759,3360,286,97,1128,303
04013061031,04,013,061031,6566,3209,3357,4155,363,217,1385,446
04013061032,04,013,061032,6108,3006,3102,3794,307,162,1390,455
04013061033,04,013,061033,6360,3087,3273,4005,362,165,1399,429
04013061034,04,013,061034,7464,3600,3864,4394,508,281,1678,603
04013061035,04,013,061035,7099,3477,3622,4303,437,241,1690,428
04013061036,04,013,061036,5176,2499,2677,3114,413,257,1067,325
04013061037,04,013,061037,6238,3031,3207,3945,273,225,1337,458
04013061038,04,013,061038,4992,2492,2500,2826,373,115,1281,397
04013061039,04,013,061039,6004,2946,3058,3656,332,314,1328,374
04013061040,04,013,061040,4567,2289,2278,1994,316,133,1787,337
04013061041,04,013,061041,4734,2390,2344,1837,359,127,2095,316
04013061042,04,013,061042,2384,1167,1217,1405,111,29,712,127
04013061043,04,013,061043,2827,1413,1414,1075,137,62,1396,157
04013061044,04,013,061044,9294,4648,4646,5875,472,172,2165,610
04013061045,04,013,061045,7940,3844,4096,5095,314,212,1870,449
04013061046,04,013,061046,5844,2908,2936,2243,538,239,2366,458
04013061047,04,013,061047,3885,1904,1981,1718,364,325,1215,263
04013061048,04,013,061048,4079,2003,2076,2166,282,231,1142,258
04013061049,04,013,061049,5826,2861,2965,2451,479,211,2392,293
04013061050,04,013,061050,6465,3170,3295,2740,539,261,2505,420
04013061051,04,013,061051,4010,1991,2019,1645,331,193,1602,239
04013061052,04,013,061052,7060,3436,3624,2555,691,171,3173,470
04013061053,04,013,061053,7287,3568,3719,2742,821,231,3007,486
04013061054,04,013,061054,8264,3966,4298,5006,498,524,1822,414
04013061055,04,013,061055,6157,2965,3192,3060,464,509,1664,460
04013061056,04,013,061056,3074,1573,1501,1797,175,82,857,163
04013061057,04,013,061057,4309,2118,2191,1882,266,168,1760,233
04013061058,04,013,061058,3567,1767,1800,1423,314,112,1507,211
04013061059,04,013,061059,4843,2412,2431,3198,275,119,855,396
04013061060,04,013,061060,3575,1751,1824,2041,275,53,893,313
04013061061,04,013,061061,3568,1687,1881,2260,238,110,708,252
04013061062,04,013,061062,6953,3421,3532,4433,369,303,1289,559
04013061063,04,013,061063,1743,828,915,447,167,12,1021,96
04013061064,04,013,061064,2964,1467,1497,1562,205,280,741,176
04013061100,04,013,061100,2659,1597,1062,1445,353,107,465,289
04013112519,04,013,112519,4773,2379,2394,341,106,17,4174,135
04013112516,04,013,112516,4305,2118,2187,461,361,57,3267,159
04013112517,04,013,112517,5477,2693,2784,648,558,157,3859,255
04013112518,04,013,112518,4287,2125,2162,742,431,150,2784,180
04013112520,04,013,112520,4265,2117,2148,348,213,67,3503,134
04013112521,04,013,112521,3373,1691,1682,314,492,78,2258,231
04013112522,04,013,112522,4485,2240,2245,391,177,27,3838,52
04013112523,04,013,112523,4666,2255,2411,694,1029,161,2435,347
04013112524,04,013,112524,4925,2440,2485,756,1101,78,2617,373
04013112601,04,013,112601,3084,1562,1522,291,275,53,2349,116
04013112602,04,013,112602,7359,3748,3611,304,133,10,6812,100
04013112700,04,013,112700,6933,3532,3401,496,213,39,6036,149
04013112900,04,013,112900,4660,2449,2211,1783,353,58,2208,258
04013113000,04,013,113000,3531,1853,1678,2169,201,196,699,266
04013113100,04,013,113100,4996,2529,2467,2827,505,233,999,432
04013113201,04,013,113201,2314,1174,1140,435,72,14,1669,124
04013113202,04,013,113202,1706,924,782,425,81,21,1074,105
04013113204,04,013,113204,2695,1452,1243,755,115,35,1616,174
04013113301,04,013,113301,3915,2032,1883,649,450,28,2569,219
04013113502,04,013,113502,2881,1389,1492,164,531,5,2082,99
04013113503,04,013,113503,4543,2287,2256,519,380,30,3398,216
04013113601,04,013,113601,3912,1968,1944,814,392,107,2260,339
04013113602,04,013,113602,3988,1870,2118,387,781,33,2625,162
04013113701,04,013,113701,6353,3177,3176,1406,1092,134,3069,652
04013113702,04,013,113702,2082,1049,1033,575,489,80,859,79
04013113800,04,013,113800,3059,1546,1513,1037,350,122,1326,224
04013113900,04,013,113900,1527,809,718,247,281,21,865,113
04013114000,04,013,114000,2306,1246,1060,927,332,129,785,133
04013114100,04,013,114100,3294,2723,571,1523,665,73,788,245
04013114200,04,013,114200,1075,561,514,178,76,7,781,33
04013114301,04,013,114301,1189,812,377,472,263,12,348,94
04013114302,04,013,114302,2965,1344,1621,247,867,62,1630,159
04013114401,04,013,114401,1778,911,867,108,134,7,1485,44
04013114402,04,013,114402,2095,1050,1045,358,150,7,1496,84
04013114500,04,013,114500,4071,2124,1947,263,98,21,3609,80
04013114600,04,013,114600,1988,1075,913,155,67,7,1717,42
04019004325,04,019,004325,1914,923,991,1727,6,20,120,41
04019004322,04,019,004322,6341,3103,3238,1127,149,33,4705,327
04019004323,04,019,004323,4056,2020,2036,1693,138,118,1860,247
04019004324,04,019,004324,3020,1312,1708,2804,9,18,134,55
04019004326,04,019,004326,4054,1971,2083,1587,99,84,2077,207
04019004327,04,019,004327,5257,2528,2729,2983,110,78,1808,278
04019004328,04,019,004328,3425,1519,1906,3246,10,18,92,59
04019004330,04,019,004330,1806,758,1048,1641,7,13,94,51
04019004332,04,019,004332,1818,816,1002,1690,4,12,74,38
04019004333,04,019,004333,3894,1967,1927,774,65,37,2822,196
04019004335,04,019,004335,8429,4148,4281,3866,319,151,3611,482
04019004336,04,019,004336,4208,2073,2135,1972,119,90,1784,243
04019004337,04,019,004337,2360,1043,1317,1901,22,35,316,86
04019004338,04,019,004338,1411,634,777,1309,1,11,61,29
04019004339,04,019,004339,6219,2994,3225,1234,177,106,4313,389
04019004340,04,019,004340,6585,3199,3386,1276,213,50,4656,390
04019004404,04,019,004404,3500,1602,1898,2880,34,32,425,129
04019004407,04,019,004407,5925,2869,3056,826,339,44,4280,436
04019004412,04,019,004412,3292,1575,1717,1523,79,125,1436,129
04019004413,04,019,004413,3159,1545,1614,1293,108,108,1517,133
04019004414,04,019,004414,3110,1571,1539,992,99,115,1693,211
04019004415,04,019,004415,1602,759,843,663,40,29,810,60
04019004418,04,019,004418,3429,1680,1749,2352,54,103,765,155
04019004419,04,019,004419,5798,2980,2818,4144,76,22,1220,336
04019004422,04,019,004422,5711,2775,2936,2533,167,98,2694,219
04019004423,04,019,004423,4108,2100,2008,3197,16,17,640,238
04019004424,04,019,004424,3857,2002,1855,1775,31,13,1707,331
04019004425,04,019,004425,6305,3220,3085,4649,31,49,1176,400
04019004426,04,019,004426,2673,1321,1352,1450,76,134,836,177
04019004428,04,019,004428,3187,1576,1611,2339,33,49,626,140
04019004430,04,019,004430,3274,1800,1474,1644,120,44,1259,207
04019004431,04,019,004431,6579,3249,3330,3947,186,149,1876,421
04019004432,04,019,004432,3363,1647,1716,1147,199,165,1620,232
04019004433,04,019,004433,3713,1832,1881,1923,87,120,1408,175
04019004434,04,019,004434,3208,1610,1598,1520,35,22,1485,146
04019004435,04,019,004435,3618,1827,1791,1773,75,42,1572,156
04019004436,04,019,004436,4883,2318,2565,3513,108,135,923,204
04019004437,04,019,004437,3086,1554,1532,1712,92,184,922,176
04013108200,04,013,108200,3307,1602,1705,2562,74,76,434,161
04013107900,04,013,107900,3682,1891,1791,2924,90,170,340,158
04013108000,04,013,108000,3477,1765,1712,2926,19,137,235,160
04013108100,04,013,108100,2329,1137,1192,1933,34,51,214,97
04013108301,04,013,108301,3661,1762,1899,2930,67,106,363,195
04013108302,04,013,108302,3196,1502,1694,2374,85,71,492,174
04013108400,04,013,108400,6054,3065,2989,3870,310,217,1258,399
04013108501,04,013,108501,2575,1291,1284,1395,151,110,738,181
04013108502,04,013,108502,3612,1738,1874,2291,172,230,696,223
04013108601,04,013,108601,2443,1252,1191,827,180,49,1127,260
04013108602,04,013,108602,6215,3073,3142,2805,524,239,2000,647
04013108802,04,013,108802,2073,1108,965,1267,115,70,489,132
04013108901,04,013,108901,2524,1315,1209,1245,195,56,821,207
04013108902,04,013,108902,5098,2599,2499,1919,591,355,1794,439
04013109001,04,013,109001,4379,2274,2105,562,816,205,2453,343
04013109002,04,013,109002,4165,2145,2020,826,620,463,2014,242
04013109003,04,013,109003,5677,2849,2828,859,633,91,3781,313
04013109101,04,013,109101,3425,1753,1672,390,75,150,2723,87
04013109102,04,013,109102,5645,2945,2700,616,444,94,4291,200
04013109200,04,013,109200,4338,2211,2127,715,606,196,2626,195
04013109300,04,013,109300,4767,2458,2309,426,158,82,3997,104
04013109401,04,013,109401,4422,2203,2219,407,300,52,3501,162
04013109402,04,013,109402,4049,1994,2055,636,170,36,3078,129
04013109500,04,013,109500,5432,2683,2749,769,229,40,4234,160
04013109601,04,013,109601,5240,2547,2693,609,242,22,4203,164
04013109602,04,013,109602,6567,3217,3350,622,412,69,5282,182
04013109603,04,013,109603,4780,2414,2366,536,160,29,3924,131
04013109604,04,013,109604,4188,2077,2111,438,150,37,3428,135
04013109702,04,013,109702,5288,2661,2627,592,170,24,4394,108
04013109703,04,013,109703,2973,1560,1413,258,126,20,2469,100
04013109704,04,013,109704,2401,1225,1176,235,49,16,2059,42
04013109705,04,013,109705,1889,958,931,161,63,3,1621,41
04013109706,04,013,109706,2486,1207,1279,157,96,27,2136,70
04013109707,04,013,109707,5280,2601,2679,395,610,71,3999,205
04013109801,04,013,109801,4344,2193,2151,339,297,36,3542,130
04013109802,04,013,109802,4913,2486,2427,500,161,23,4122,107
04013109900,04,013,109900,7653,3889,3764,574,373,65,6418,223
04013110001,04,013,110001,4620,2300,2320,363,95,14,4065,83
04013110002,04,013,110002,4467,2299,2168,435,179,32,3724,97
04013110100,04,013,110100,6730,3420,3310,425,285,71,5781,168
04013110400,04,013,110400,5239,2652,2587,2445,306,169,1906,413
04013110501,04,013,110501,4685,2413,2272,2447,526,254,1010,448
04013422209,04,013,422209,7386,3643,3743,3597,738,355,1986,710
04013422203,04,013,422203,5759,2953,2806,2720,527,209,1621,682
04013422210,04,013,422210,5417,2669,2748,3355,154,214,1338,356
04013422211,04,013,422211,2672,1297,1375,1880,59,154,434,145
04013422212,04,013,422212,4265,2076,2189,3143,112,193,559,258
04013422213,04,013,422213,2527,1264,1263,1615,55,72,577,208
04013422215,04,013,422215,2158,1102,1056,1166,126,100,597,169
04013422216,04,013,422216,6000,3001,2999,3755,278,316,1200,451
04013422217,04,013,422217,3607,1762,1845,2152,196,126,882,251
04013422218,04,013,422218,3016,1541,1475,1773,127,121,755,240
04013422219,04,013,422219,3059,1517,1542,1763,190,131,697,278
04013422220,04,013,422220,2054,1016,1038,1405,67,107,323,152
04013422221,04,013,422221,4292,2120,2172,2557,214,166,1006,349
04013422222,04,013,422222,2185,1061,1124,1460,89,78,425,133
04013422223,04,013,422223,3210,1607,1603,1841,275,91,674,329
04013422224,04,013,422224,0,0,0,0,0,0,0,0
04013422225,04,013,422225,0,0,0,0,0,0,0,0
04013422226,04,013,422226,0,0,0,0,0,0,0,0
04013422227,04,013,422227,1436,688,748,934,34,30,313,125
04013422503,04,013,422503,6792,3370,3422,3445,236,129,2434,548
04013422504,04,013,422504,4927,2451,2476,3201,191,179,1037,319
04013422506,04,013,422506,5094,2548,2546,3551,141,168,876,358
04013422507,04,013,422507,4406,2122,2284,3310,65,208,537,286
04013422508,04,013,422508,3680,1824,1856,2573,86,72,740,209
04013422509,04,013,422509,5399,2546,2853,3565,166,251,993,424
04013422510,04,013,422510,3474,1756,1718,2499,62,163,564,186
04013422511,04,013,422511,3181,1608,1573,2201,74,132,584,190
04013422512,04,013,422512,4984,2482,2502,3398,115,239,942,290
04013422513,04,013,422513,4441,2168,2273,3314,115,58,763,191
04013422301,04,013,422301,6454,3304,3150,1948,292,162,3579,473
04013422302,04,013,422302,5041,2494,2547,2795,141,120,1593,392
04013422304,04,013,422304,2935,1434,1501,1469,303,173,737,253
04013422305,04,013,422305,5935,2839,3096,3910,233,551,834,407
04013422307,04,013,422307,4400,2188,2212,2529,260,293,1010,308
04013422308,04,013,422308,5513,2737,2776,3410,152,410,1226,315
04013422309,04,013,422309,5662,2815,2847,3243,220,651,1140,408
04013422401,04,013,422401,3850,1874,1976,2322,145,142,943,298
04013422402,04,013,422402,4735,2408,2327,3009,126,119,1149,332
04013422403,04,013,422403,5245,2538,2707,3368,173,267,1138,299
04013422404,04,013,422404,4737,2322,2415,3287,141,145,855,309
04013422501,04,013,422501,6078,2985,3093,3580,164,79,1897,358
04013422502,04,013,422502,5925,2901,3024,3454,219,131,1727,394
04021001716,04,021,001716,5408,2628,2780,2762,648,165,1404,429
