GEOID,state,county,tract,total_pop,male,female,white_non_hispanic,black_non_hispanic,asian_non_hispanic,hispanic,other
05083950500,05,083,950500,3951,1869,2082,3470,22,24,140,295
05083950600,05,083,950600,2845,1488,1357,2486,28,26,107,198
05085020102,05,085,020102,6579,3221,3358,5689,92,30,221,547
05085020103,05,085,020103,7514,3721,3793,6516,105,82,320,491
05085020105,05,085,020105,6221,3091,3130,5390,81,82,294,374
05085020106,05,085,020106,2226,1100,1126,2005,23,8,47,143
05085020107,05,085,020107,2638,1346,1292,2349,28,11,84,166
05085020108,05,085,020108,5101,2530,2571,4587,31,18,128,337
05085020201,05,085,020201,3829,1894,1935,3389,44,44,129,223
05069001903,05,069,001903,2086,900,1186,132,1894,0,25,35
05069002000,05,069,002000,5573,2540,3033,2528,2748,59,62,176
05069002103,05,069,002103,5144,3202,1942,2944,1854,41,165,140
05069002104,05,069,002104,3782,1823,1959,2580,902,25,102,173
05069002300,05,069,002300,2227,1169,1058,794,1243,6,143,41
05069002400,05,069,002400,3963,1939,2024,3279,299,23,163,199
05069002500,05,069,002500,934,501,433,380,482,1,51,20
05071951700,05,071,951700,4699,2402,2297,4033,16,66,242,342
05071951800,05,071,951800,4356,2184,2172,3778,8,65,242,263
05071951900,05,071,951900,3343,1671,1672,2149,194,139,681,180
05071952000,05,071,952000,4287,2093,2194,2497,116,467,955,252
05071952100,05,071,952100,3575,1718,1857,2202,84,147,981,161
05071952200,05,071,952200,5489,2738,2751,4741,36,34,338,340
05073470101,05,073,470101,1681,803,878,813,761,6,31,70
05073470102,05,073,470102,1973,949,1024,1155,731,6,32,49
05073470200,05,073,470200,2654,1345,1309,1902,551,20,82,99
05075470100,05,075,470100,1584,786,798,1419,61,0,37,67
05075470200,05,075,470200,4139,2096,2043,3860,15,8,77,179
05075470300,05,075,470300,1883,958,925,1800,7,0,24,52
05075470400,05,075,470400,1360,693,667,1270,2,2,35,51
05075470501,05,075,470501,2671,1311,1360,2467,17,3,30,154
05075470502,05,075,470502,4579,2243,2336,4109,36,25,154,255
05077470100,05,077,470100,2396,1980,416,1190,1058,6,87,55
05077470200,05,077,470200,1382,695,687,852,446,0,50,34
05077470300,05,077,470300,3698,1600,2098,729,2760,6,52,151
05077470400,05,077,470400,1124,536,588,653,393,1,27,50
05079960300,05,079,960300,2582,1277,1305,2023,304,3,140,112
05081030101,05,081,030101,1981,986,995,1200,580,1,98,102
05079960400,05,079,960400,3211,1568,1643,2684,213,5,164,145
05079960500,05,079,960500,2240,1037,1203,1649,367,8,87,129
05079960600,05,079,960600,4908,4216,692,1832,2766,7,228,75
05081030103,05,081,030103,2081,1060,1021,1589,338,3,40,111
05081030104,05,081,030104,2763,1282,1481,1798,698,4,82,181
05081030200,05,081,030200,2478,1243,1235,1770,399,5,107,197
05085020202,05,085,020202,3703,1765,1938,3041,132,59,209,262
05085020204,05,085,020204,6127,2867,3260,4766,274,174,448,465
05085020205,05,085,020205,4840,2359,2481,4033,115,48,301,343
05085020206,05,085,020206,4919,2345,2574,4014,153,63,316,373
05085020301,05,085,020301,3725,1908,1817,2917,349,35,142,282
05085020302,05,085,020302,3833,1942,1891,3223,67,18,336,189
05085020400,05,085,020400,2853,1389,1464,2300,286,7,124,136
05085020500,05,085,020500,4566,2219,2347,2919,1155,30,277,185
05085020600,05,085,020600,1666,874,792,1086,409,4,81,86
05085020700,05,085,020700,2633,1234,1399,1610,837,3,85,98
05085020800,05,085,020800,1042,548,494,762,168,0,68,44
05087960100,05,087,960100,4080,2093,1987,3540,8,40,204,288
05087960200,05,087,960200,4152,1948,2204,3162,15,13,441,521
05087960300,05,087,960300,4974,2559,2415,4466,9,25,154,320
05087960400,05,087,960400,3315,1678,1637,2907,4,24,91,289
05089960100,05,089,960100,4366,2229,2137,4023,3,13,80,247
05089960201,05,089,960201,3299,1601,1698,2942,4,9,109,235
05089960202,05,089,960202,4014,1993,2021,3696,6,9,97,206
05103950301,05,103,950301,1991,974,1017,1645,214,3,27,102
05103950302,05,103,950302,2830,1364,1466,1775,884,5,40,126
05103950400,05,103,950400,3083,1422,1661,1121,1696,31,90,145
05103950500,05,103,950500,3417,1658,1759,1595,1554,26,79,163
05103950600,05,103,950600,4120,1865,2255,1228,2624,23,79,166
05105952700,05,105,952700,5203,2633,2570,4681,98,10,157,257
05105952800,05,105,952800,3165,1554,1611,2891,7,2,82,183
05105952900,05,105,952900,1651,808,843,1497,2,0,47,105
05107480100,05,107,480100,2531,1203,1328,952,1478,13,32,56
05107480201,05,107,480201,2306,1134,1172,1317,883,1,27,78
05107480202,05,107,480202,2069,1037,1032,1185,784,10,33,57
05107480300,05,107,480300,5069,2259,2810,1139,3706,30,81,113
05107480400,05,107,480400,1206,579,627,268,872,8,21,37
05103950101,05,103,950101,1957,965,992,1480,321,4,77,75
05101180100,05,101,180100,3420,1706,1714,3141,2,10,44,223
05101180200,05,101,180200,3805,1928,1877,3517,4,14,38,232
05103950102,05,103,950102,2979,1455,1524,1851,857,6,89,176
05103950200,05,103,950200,2273,1136,1137,1397,706,25,35,110
05107480500,05,107,480500,2057,921,1136,266,1734,1,30,26
05107480600,05,107,480600,1330,640,690,414,848,1,40,27
05109953300,05,109,953300,3778,1821,1957,2964,26,12,587,189
05109953400,05,109,953400,2236,1138,1098,1978,2,0,100,156
05109953500,05,109,953500,4157,2086,2071,3583,210,4,144,216
05111490100,05,111,490100,3946,1910,2036,3316,305,1,145,179
05111490200,05,111,490200,1412,733,679,1227,23,0,81,81
05111490300,05,111,490300,3317,1607,1710,2548,372,13,182,202
05111490400,05,111,490400,4479,2166,2313,3733,291,31,166,258
05111490501,05,111,490501,2699,1252,1447,2413,76,5,43,162
05111490502,05,111,490502,3537,1787,1750,3307,25,3,88,114
05111490600,05,111,490600,1413,738,675,1293,17,3,59,41
05111490700,05,111,490700,2162,1002,1160,1326,664,0,65,107
05113950100,05,113,950100,3994,2004,1990,3575,7,9,112,291
05113950201,05,113,950201,2516,1199,1317,2075,10,28,146,257
05113950202,05,113,950202,3172,1582,1590,2696,9,11,110,346
05113950300,05,113,950300,2433,1198,1235,2134,5,6,86,202
05113950400,05,113,950400,3051,1442,1609,2679,3,39,114,216
05113950500,05,113,950500,1948,958,990,1659,2,3,69,215
05113950600,05,113,950600,2107,1045,1062,1274,3,4,641,185
05115950700,05,115,950700,3630,1804,1826,3261,8,8,80,273
05057480302,05,057,480302,3064,1426,1638,1307,995,12,622,128
05057480200,05,057,480200,2156,1077,1079,1218,718,10,119,91
05057480301,05,057,480301,2121,980,1141,293,1339,1,404,84
05057480400,05,057,480400,3730,1829,1901,3024,361,15,176,154
05057480500,05,057,480500,4157,1948,2209,1195,1675,11,1152,124
05059020101,05,059,020101,4071,2056,2015,3738,19,1,76,237
05059020102,05,059,020102,3411,1730,1681,3027,96,5,66,217
05059020200,05,059,020200,2903,1331,1572,1469,1128,10,135,161
05059020300,05,059,020300,1914,909,1005,1305,348,0,156,105
05059020400,05,059,020400,5350,2506,2844,3431,1125,34,313,447
05059020500,05,059,020500,5701,3936,1765,4638,678,18,152,215
05059020600,05,059,020600,3577,1816,1761,3308,18,8,57,186
05059020701,05,059,020701,2386,1187,1199,2022,26,14,132,192
05059020702,05,059,020702,3727,1864,1863,3283,12,24,178,230
05061950100,05,061,950100,3722,1835,1887,3258,68,0,183,213
05061950200,05,061,950200,4739,2366,2373,2721,1296,18,522,182
05061950300,05,061,950300,4324,2017,2307,2003,1262,44,812,203
05063490101,05,063,490101,2687,1332,1355,2463,14,7,80,123
05063490102,05,063,490102,3578,1807,1771,3248,43,12,127,148
05063490200,05,063,490200,2619,1274,1345,1907,126,38,384,164
05063490300,05,063,490300,6338,3096,3242,4710,268,102,931,327
05063490400,05,063,490400,4545,2248,2297,4092,28,12,160,253
05063490500,05,063,490500,3074,1494,1580,2644,41,70,188,131
05063490600,05,063,490600,2909,1506,1403,1603,202,57,875,172
05063490701,05,063,490701,3631,1735,1896,3242,42,12,139,196
05063490702,05,063,490702,3629,1740,1889,3068,46,23,256,236
05063490800,05,063,490800,4928,2479,2449,4534,20,7,118,249
05065960100,05,065,960100,3301,1627,1674,2957,11,10,105,218
05065960200,05,065,960200,4783,2347,2436,4341,26,12,96,308
05065960300,05,065,960300,3080,1935,1145,2674,209,5,71,121
05065960400,05,065,960400,2413,1227,1186,2203,10,0,54,146
05067480100,05,067,480100,3175,1532,1643,2895,107,1,51,121
05067480200,05,067,480200,3429,1630,1799,2078,1032,12,122,185
05067480300,05,067,480300,4059,1878,2181,2830,830,37,164,198
05067480401,05,067,480401,1475,716,759,1248,109,2,41,75
05067480402,05,067,480402,2941,1536,1405,2157,678,8,56,42
05067480500,05,067,480500,1676,845,831,1546,8,3,27,92
05069000102,05,069,000102,1645,1518,127,843,725,4,46,27
05023480400,05,023,480400,4319,2081,2238,3954,7,22,135,201
05023480301,05,023,480301,2060,975,1085,1838,10,16,73,123
05023480302,05,023,480302,2994,1425,1569,2757,12,18,75,132
05023480501,05,023,480501,2944,1476,1468,2682,5,9,113,135
05023480502,05,023,480502,3672,1833,1839,3426,4,6,61,175
05025970100,05,025,970100,4135,1990,2145,3427,454,4,97,153
05025970200,05,025,970200,3415,1708,1707,3002,221,3,85,104
05027950100,05,027,950100,3907,1901,2006,2755,881,12,131,128
05027950200,05,027,950200,4110,1980,2130,2247,1645,8,64,146
05027950301,05,027,950301,1298,632,666,1131,112,0,17,38
05027950302,05,027,950302,3460,1708,1752,2467,761,5,102,125
05027950401,05,027,950401,4604,2189,2415,3184,976,85,179,180
05027950402,05,027,950402,2189,1000,1189,829,1130,32,113,85
05027950500,05,027,950500,3233,1436,1797,623,2329,21,167,93
05029950100,05,029,950100,4975,2470,2505,4294,257,12,154,258
05029950200,05,029,950200,3341,1697,1644,2920,98,7,59,257
05029950300,05,029,950300,5453,2556,2897,3753,880,27,358,435
05029950400,05,029,950400,2429,1172,1257,1797,317,14,118,183
05029950500,05,029,950500,2613,1280,1333,1681,632,22,138,140
05029950600,05,029,950600,1904,960,944,1703,6,7,59,129
05031000101,05,031,000101,3700,1755,1945,2167,1012,16,285,220
05031000102,05,031,000102,3718,1804,1914,2427,740,40,306,205
05031000200,05,031,000200,4115,2030,2085,2131,1300,26,389,269
05031000300,05,031,000300,7044,3252,3792,5010,1196,40,422,376
05031000401,05,031,000401,6540,3176,3364,4122,1515,93,456,354
05031000403,05,031,000403,4797,2232,2565,2252,1757,76,504,208
05031000404,05,031,000404,4832,2270,2562,2772,1460,129,244,227
05031000501,05,031,000501,8250,4002,4248,6736,708,98,274,434
05031000502,05,031,000502,6517,3179,3338,4101,1405,66,608,337
05031000601,05,031,000601,7054,3294,3760,3607,2409,182,519,337
05031000602,05,031,000602,6117,2995,3122,2700,2050,325,755,287
05031000701,05,031,000701,4002,2110,1892,3404,139,2,251,206
05031000702,05,031,000702,3763,1793,1970,2381,825,7,351,199
05031000803,05,031,000803,6004,2951,3053,4886,308,303,233,274
05031000804,05,031,000804,2870,1411,1459,2532,69,90,90,89
05031000805,05,031,000805,3566,1652,1914,2378,808,118,113,149
05031000806,05,031,000806,3984,2014,1970,3489,153,45,140,157
05119004500,05,119,004500,2441,1288,1153,293,1976,7,66,99
05119004310,05,119,004310,4278,1997,2281,2901,811,45,247,274
05119004311,05,119,004311,3823,1893,1930,2920,474,133,106,190
05119004400,05,119,004400,1942,1118,824,1224,463,55,79,121
05119004600,05,119,004600,2446,1191,1255,841,1366,21,97,121
05119004700,05,119,004700,3357,1595,1762,1228,1854,17,89,169
05119004801,05,119,004801,2415,1219,1196,1598,539,20,101,157
05119004901,05,119,004901,2477,1123,1354,1915,371,23,73,95
05119004902,05,119,004902,3804,1829,1975,3399,110,68,70,157
05119980100,05,119,980100,4,2,2,0,0,0,2,2
05119980200,05,119,980200,565,404,161,296,202,40,14,13
05119980300,05,119,980300,3136,1838,1298,1842,460,102,438,294
05119980400,05,119,980400,532,272,260,118,355,1,30,28
05121960100,05,121,960100,4009,1971,2038,3757,10,6,34,202
05121960201,05,121,960201,1948,992,956,1839,6,2,19,82
05121960202,05,121,960202,4315,2221,2094,4054,16,15,61,169
05121960301,05,121,960301,4320,2061,2259,3644,46,23,125,482
05121960302,05,121,960302,3979,1921,2058,3259,62,27,145,486
05123960100,05,123,960100,2202,1060,1142,813,1238,20,51,80
05123960201,05,123,960201,2081,999,1082,1424,512,6,66,73
05123960202,05,123,960202,3083,1509,1574,2003,925,12,67,76
05123960300,05,123,960300,2126,1020,1106,1436,576,4,39,71
05123960400,05,123,960400,3965,1674,2291,350,3433,16,81,85
05123960500,05,123,960500,2954,1358,1596,1165,1607,39,59,84
05123960600,05,123,960600,6679,4795,1884,2015,4210,25,323,106
05125010101,05,125,010101,3800,1803,1997,2795,343,28,390,244
05125010104,05,125,010104,3821,1786,2035,3144,292,57,128,200
05125010105,05,125,010105,5359,2520,2839,4307,391,45,341,275
05125010106,05,125,010106,3276,1586,1690,2476,452,45,109,194
05125010107,05,125,010107,6454,2924,3530,4195,1387,134,362,376
05125010301,05,125,010301,4772,2269,2503,3828,442,48,204,250
05125010302,05,125,010302,3758,1789,1969,3265,168,34,106,185
05125010303,05,125,010303,4178,2054,2124,3663,108,40,163,204
05125010405,05,125,010405,4681,2315,2366,3931,253,99,161,237
05125010406,05,125,010406,5702,2886,2816,4755,114,71,424,338
05125010407,05,125,010407,4943,2511,2432,4296,63,10,326,248
05125010408,05,125,010408,6977,3372,3605,4068,1698,66,704,441
05143010508,05,143,010508,7663,3842,3821,5621,411,167,792,672
05143010510,05,143,010510,4812,2355,2457,2398,52,103,1902,357
05143010511,05,143,010511,5176,2552,2624,3956,200,216,456,348
05143010512,05,143,010512,4474,2189,2285,2876,72,122,914,490
05143010513,05,143,010513,3890,1944,1946,2760,7,216,372,535
05143010521,05,143,010521,3473,1704,1769,2310,298,89,462,314
05143010601,05,143,010601,2927,1496,1431,2162,188,85,279,213
05143010602,05,143,010602,4052,2106,1946,2626,474,101,466,385
05143010703,05,143,010703,3397,1782,1615,2052,420,163,436,326
05143010704,05,143,010704,4333,2097,2236,2903,331,363,350,386
05143010705,05,143,010705,3502,1754,1748,2359,263,93,450,337
05143010706,05,143,010706,2128,992,1136,1813,44,28,93,150
05143011002,05,143,011002,4933,2420,2513,4034,13,67,273,546
05143011003,05,143,011003,4942,2451,2491,4174,33,27,221,487
05143011004,05,143,011004,3661,1879,1782,3149,7,22,94,389
05143011005,05,143,011005,4463,2177,2286,3704,27,38,240,454
05143011006,05,143,011006,6522,3165,3357,5143,194,64,542,579
05143011103,05,143,011103,4074,2072,2002,3486,11,19,143,415
05143011104,05,143,011104,3753,1830,1923,2628,366,100,309,350
05143011105,05,143,011105,5116,2678,2438,3725,383,75,505,428
05143011106,05,143,011106,3734,1812,1922,2995,41,17,318,363
05143011107,05,143,011107,4952,2509,2443,3750,287,93,409,413
05143011200,05,143,011200,2033,1060,973,724,81,20,767,441
05143011301,05,143,011301,6520,3183,3337,4939,346,277,525,433
05143010514,05,143,010514,4060,2007,2053,3266,35,44,230,485
05143010515,05,143,010515,6290,3124,3166,5132,135,88,372,563
05143010516,05,143,010516,4185,2152,2033,2899,377,99,360,450
05143010517,05,143,010517,5483,2757,2726,4263,255,230,305,430
05143010518,05,143,010518,4338,2057,2281,3211,127,164,419,417
05143010519,05,143,010519,4984,2478,2506,2941,88,102,985,868
05143010520,05,143,010520,4165,1989,2176,2980,263,158,382,382
05051011202,05,051,011202,3891,1821,2070,3146,175,43,259,268
05051011102,05,051,011102,4131,2112,2019,3643,69,18,128,273
05051011201,05,051,011201,5244,2526,2718,4366,204,51,299,324
05051011300,05,051,011300,4726,2186,2540,2867,846,41,656,316
05051011400,05,051,011400,3373,1598,1775,1620,757,17,568,411
05051011500,05,051,011500,2135,1092,1043,946,771,18,209,191
05057480101,05,057,480101,2052,1012,1040,1453,244,31,222,102
05057480102,05,057,480102,2785,1407,1378,2068,312,8,258,139
05051011601,05,051,011601,6242,2945,3297,4825,506,98,455,358
05051011602,05,051,011602,5178,2476,2702,4236,222,90,308,322
05051011701,05,051,011701,3316,1523,1793,2406,410,96,222,182
05051011702,05,051,011702,1206,584,622,608,218,1,276,103
05051011801,05,051,011801,2014,923,1091,1466,218,64,149,117
05051011802,05,051,011802,2265,1046,1219,1883,124,28,128,102
05051011901,05,051,011901,3538,1711,1827,2850,200,67,191,230
05051011902,05,051,011902,2564,1281,1283,2247,41,19,100,157
05051012001,05,051,012001,4952,2417,2535,4428,53,35,150,286
05051012002,05,051,012002,3814,1767,2047,3410,77,20,131,176
05053470100,05,053,470100,5035,2508,2527,4558,160,11,71,235
05053470200,05,053,470200,3230,1615,1615,2983,12,12,58,165
05053470300,05,053,470300,3774,1928,1846,3340,113,5,169,147
05053470401,05,053,470401,3585,1784,1801,3190,106,33,89,167
05053470402,05,053,470402,2334,1069,1265,2095,56,15,53,115
05055480100,05,055,480100,2929,1419,1510,2745,7,2,57,118
05055480200,05,055,480200,4615,2274,2341,4310,16,7,78,204
05055480300,05,055,480300,3177,1656,1521,2973,11,2,49,142
05055480401,05,055,480401,4506,2242,2264,4037,134,24,132,179
05055480402,05,055,480402,3083,1491,1592,2551,118,3,182,229
05055480501,05,055,480501,3680,1751,1929,3040,187,11,176,266
05055480502,05,055,480502,3542,1773,1769,2858,156,8,247,273
05055480601,05,055,480601,3231,1669,1562,2998,7,7,40,179
05055480602,05,055,480602,4528,2349,2179,4173,31,12,129,183
05055480700,05,055,480700,2092,1051,1041,1641,52,2,202,195
05055480801,05,055,480801,5213,2507,2706,4713,95,31,141,233
05055480802,05,055,480802,5140,2347,2793,4470,112,72,163,323
05115950902,05,115,950902,3800,1837,1963,3384,11,8,112,285
05115950800,05,115,950800,4296,2141,2155,3714,38,22,194,328
05115950901,05,115,950901,3138,1594,1544,2778,19,14,147,180
05115951000,05,115,951000,4581,2341,2240,4057,12,27,114,371
05115951100,05,115,951100,3833,1847,1986,3422,45,7,109,250
05115951201,05,115,951201,3403,1679,1724,2925,50,36,156,236
05115951202,05,115,951202,6002,3004,2998,4894,52,34,678,344
05115951301,05,115,951301,1314,683,631,945,100,15,163,91
05115951302,05,115,951302,3786,1837,1949,2567,244,30,669,276
05115951303,05,115,951303,2832,1439,1393,2038,141,76,375,202
05115951400,05,115,951400,4515,2228,2287,3339,533,117,304,222
05115951501,05,115,951501,3703,1802,1901,3105,67,63,230,238
05115951503,05,115,951503,2656,1269,1387,2200,91,52,149,164
05115951504,05,115,951504,4051,1957,2094,2743,275,43,760,230
05115951601,05,115,951601,6511,3130,3381,3629,367,100,1989,426
05115951602,05,115,951602,1330,679,651,1036,7,12,186,89
05117460100,05,117,460100,3787,1925,1862,3279,316,6,70,116
05117460200,05,117,460200,2568,1278,1290,2133,294,12,41,88
05117460300,05,117,460300,1927,941,986,1512,312,2,34,67
05119000500,05,119,000500,2234,996,1238,82,2016,6,52,78
05119001100,05,119,001100,1984,966,1018,116,1747,7,42,72
05119001200,05,119,001200,2359,1598,761,180,1152,2,981,44
05119001300,05,119,001300,1969,965,1004,219,1570,5,77,98
05119001501,05,119,001501,3956,1916,2040,3299,274,86,128,169
05119001502,05,119,001502,4096,1962,2134,3134,377,186,182,217
05119001600,05,119,001600,6011,2857,3154,5011,488,114,184,214
05119001800,05,119,001800,3943,1830,2113,526,3077,27,151,162
05119001900,05,119,001900,3934,1928,2006,686,2788,38,252,170
05119002001,05,119,002001,5475,2577,2898,811,3369,37,1097,161
05119002002,05,119,002002,4811,2286,2525,387,2800,4,1473,147
05119002102,05,119,002102,4799,2313,2486,1241,2564,257,520,217
05119002103,05,119,002103,3636,1656,1980,1495,1610,196,161,174
05119002104,05,119,002104,4559,2199,2360,3605,488,97,175,194
05119002203,05,119,002203,5207,2317,2890,3273,1414,76,192,252
05119002206,05,119,002206,3776,1650,2126,1450,1701,274,184,167
05119002208,05,119,002208,2152,1013,1139,1104,701,63,133,151
05119002209,05,119,002209,3468,1633,1835,1189,1731,113,233,202
05119002210,05,119,002210,1598,743,855,1372,96,29,42,59
05145070300,05,145,070300,5133,2604,2529,4654,33,7,172,267
05143011302,05,143,011302,3107,1534,1573,2532,142,51,200,182
05145070100,05,145,070100,4275,2139,2136,3939,12,9,94,221
05145070200,05,145,070200,4787,2379,2408,4363,7,1,104,312
05145070401,05,145,070401,5850,2928,2922,4830,309,40,317,354
05145070402,05,145,070402,4231,2045,2186,3337,360,32,203,299
05145070501,05,145,070501,3494,1755,1739,3034,33,8,239,180
05145070502,05,145,070502,2580,1260,1320,2263,40,6,118,153
05145070600,05,145,070600,3714,1790,1924,3231,102,10,150,221
05145070700,05,145,070700,4083,1828,2255,3211,264,101,276,231
05145070801,05,145,070801,2747,1238,1509,1821,545,104,126,151
05145070802,05,145,070802,2493,1190,1303,1820,314,52,129,178
05145070901,05,145,070901,4508,2159,2349,3345,551,34,263,315
05145070902,05,145,070902,4948,2381,2567,4383,150,79,150,186
05145071001,05,145,071001,3365,1680,1685,3021,35,12,98,199
05145071002,05,145,071002,3856,1919,1937,3488,17,15,64,272
05145071101,05,145,071101,3117,1493,1624,2247,315,22,340,193
05145071102,05,145,071102,3025,1489,1536,2525,50,6,241,203
05145071201,05,145,071201,5263,2529,2734,4507,193,53,191,319
05145071202,05,145,071202,5353,2548,2805,4344,347,25,224,413
05147490100,05,147,490100,3874,1901,1973,2939,686,17,36,196
05147490200,05,147,490200,2395,1149,1246,1296,915,5,60,119
05149952301,05,149,952301,2989,1449,1540,1736,92,10,1024,127
05149952302,05,149,952302,2950,1443,1507,1783,71,23,926,147
05149952401,05,149,952401,2584,1272,1312,1896,18,70,451,149
05149952402,05,149,952402,5561,2848,2713,4779,12,43,498,229
05149952500,05,149,952500,4060,2048,2012,2623,30,35,1210,162
05149952600,05,149,952600,2119,1061,1058,1893,3,21,95,107
05001480100,05,001,480100,1224,649,575,1063,102,1,13,45
05001480200,05,001,480200,1527,782,745,1334,130,0,14,49
05001480300,05,001,480300,2698,1309,1389,1518,897,46,126,111
05001480400,05,001,480400,2216,1012,1204,635,1444,6,52,79
05001480500,05,001,480500,3821,1814,2007,2487,861,18,252,203
05001480600,05,001,480600,1700,826,874,1459,128,10,46,57
05119002406,05,119,002406,3004,1464,1540,659,1613,14,586,132
05119002211,05,119,002211,5441,2539,2902,3118,1618,124,318,263
05119002403,05,119,002403,3988,1709,2279,695,2589,42,540,122
05119002405,05,119,002405,4920,2334,2586,746,3080,88,837,169
05119002407,05,119,002407,2544,1217,1327,1567,501,169,189,118
05119002409,05,119,002409,3134,1369,1765,445,2266,79,224,120
05119002410,05,119,002410,3780,1574,2206,660,2664,19,295,142
05119002500,05,119,002500,1732,891,841,832,677,27,104,92
05119002600,05,119,002600,902,490,412,177,607,1,56,61
05119002700,05,119,002700,5811,2721,3090,1081,4107,18,344,261
05119002800,05,119,002800,1771,806,965,57,1628,1,23,62
05119002900,05,119,002900,1141,545,596,163,826,16,77,59
05119003001,05,119,003001,2988,1493,1495,787,1814,26,202,159
05119003002,05,119,003002,2637,1226,1411,701,1630,11,150,145
05119003100,05,119,003100,963,458,505,155,741,0,16,51
05119003202,05,119,003202,6997,3260,3737,2508,3068,27,1078,316
05119003207,05,119,003207,1911,939,972,1018,560,5,172,156
05119003208,05,119,003208,4497,2157,2340,1454,2020,11,698,314
05119003303,05,119,003303,4651,2157,2494,3592,577,108,142,232
05119003305,05,119,003305,3899,1866,2033,2213,952,28,490,216
05119003306,05,119,003306,3597,1656,1941,1593,1520,110,188,186
05119003307,05,119,003307,1740,822,918,1144,391,40,72,93
05119003308,05,119,003308,4304,2074,2230,3422,417,39,173,253
05119003403,05,119,003403,2681,1337,1344,2211,120,8,107,235
05119003404,05,119,003404,4561,2274,2287,3861,167,37,151,345
05119003405,05,119,003405,1454,713,741,1090,154,9,59,142
05119003406,05,119,003406,4780,2336,2444,3260,794,34,322,370
05119003604,05,119,003604,6397,3032,3365,3200,2182,125,386,504
05119003605,05,119,003605,5703,2737,2966,2414,2458,82,397,352
05119003606,05,119,003606,2655,1312,1343,935,1203,15,246,256
05119003607,05,119,003607,5013,2359,2654,1650,2652,53,297,361
05119003608,05,119,003608,4883,2293,2590,2075,2064,126,263,355
05119003609,05,119,003609,4478,2146,2332,2259,1457,72,361,329
05119003703,05,119,003703,6580,3151,3429,5010,852,126,214,378
05119003704,05,119,003704,3879,1817,2062,2056,1213,56,306,248
05119003707,05,119,003707,4226,1950,2276,2529,1239,101,144,213
05119003711,05,119,003711,5953,2801,3152,3495,1739,145,247,327
