GEOID,state,county,tract,total_pop,male,female,white_non_hispanic,black_non_hispanic,asian_non_hispanic,hispanic,other
06065045708,06,065,045708,4412,2196,2216,72,14,15,4281,30
06065045709,06,065,045709,4579,2230,2349,41,13,14,4452,59
06065045900,06,065,045900,1511,754,757,428,73,7,928,75
06065046101,06,065,046101,2862,1441,1421,893,153,74,1591,151
06071008712,06,071,008712,4102,2004,2098,2951,25,94,804,228
06071008709,06,071,008709,4627,2282,2345,2413,62,63,1852,237
06071008710,06,071,008710,4700,2319,2381,2111,68,71,2243,207
06071008711,06,071,008711,3720,1835,1885,2643,36,101,704,236
06071008713,06,071,008713,4224,2034,2190,2330,85,158,1372,279
06071008714,06,071,008714,4314,2092,2222,2223,57,77,1741,216
06071008715,06,071,008715,7091,3417,3674,4143,114,484,1973,377
06071008716,06,071,008716,6650,3220,3430,3738,108,285,2172,347
06071008800,06,071,008800,6520,3145,3375,3461,92,114,2518,335
06071008901,06,071,008901,1890,953,937,1213,87,16,420,154
06071009109,06,071,009109,5922,3048,2874,3243,64,307,1959,349
06071009119,06,071,009119,5761,2958,2803,2678,134,192,2438,319
06071009120,06,071,009120,4433,2283,2150,2489,22,172,1549,201
06071009121,06,071,009121,2825,1462,1363,1912,13,167,588,145
06071009122,06,071,009122,3823,1988,1835,1686,76,136,1717,208
06071009123,06,071,009123,2760,1437,1323,1279,39,103,1219,120
06071009124,06,071,009124,5135,2552,2583,563,777,92,3504,199
06071009125,06,071,009125,6019,2914,3105,648,952,169,3926,324
06071009126,06,071,009126,6912,3374,3538,1229,1090,344,3853,396
06071009127,06,071,009127,8155,3961,4194,963,1835,381,4530,446
06071009128,06,071,009128,5552,2735,2817,740,1135,377,2957,343
06071009129,06,071,009129,6763,3299,3464,664,1161,128,4560,250
06071009130,06,071,009130,5075,2561,2514,473,867,114,3368,253
06071009131,06,071,009131,4882,2358,2524,620,1463,50,2465,284
06071009132,06,071,009132,2606,1266,1340,326,622,21,1529,108
06071009133,06,071,009133,8582,5463,3119,1319,1226,407,5351,279
06071009134,06,071,009134,862,481,381,299,22,30,466,45
06071009135,06,071,009135,5560,2771,2789,1106,766,227,3120,341
06071009136,06,071,009136,5789,2808,2981,869,1190,156,3273,301
06071009137,06,071,009137,4269,2083,2186,891,621,187,2353,217
06071009138,06,071,009138,5260,2520,2740,875,824,198,3084,279
06071002611,06,071,002611,4380,2152,2228,364,528,445,2899,144
06071002703,06,071,002703,5856,2861,2995,1232,839,225,3307,253
06071009139,06,071,009139,5833,2835,2998,791,963,396,3412,271
06071009201,06,071,009201,4761,2390,2371,3513,22,89,846,291
06071009202,06,071,009202,1856,981,875,1128,47,156,445,80
06071002111,06,071,002111,4066,1923,2143,839,694,530,1781,222
06071002107,06,071,002107,5212,2476,2736,1274,422,409,2907,200
06071002109,06,071,002109,6303,3072,3231,1160,1274,948,2537,384
06071002112,06,071,002112,3347,1545,1802,934,618,419,1185,191
06071002204,06,071,002204,6141,3079,3062,494,325,295,4885,142
06071002206,06,071,002206,6654,3265,3389,1324,538,518,4037,237
06071002207,06,071,002207,5918,3813,2105,1173,1125,527,2933,160
06071002306,06,071,002306,3696,1794,1902,365,472,245,2522,92
06071002307,06,071,002307,5004,2469,2535,469,326,168,3934,107
06071002308,06,071,002308,9109,4492,4617,849,806,1164,5939,351
06071002309,06,071,002309,3781,1880,1901,434,279,394,2571,103
06071002310,06,071,002310,5229,2570,2659,894,723,744,2624,244
06071002311,06,071,002311,5102,2554,2548,1112,733,708,2332,217
06071002312,06,071,002312,5638,2796,2842,924,614,915,2943,242
06071002313,06,071,002313,6874,3331,3543,749,601,697,4644,183
06071002314,06,071,002314,6558,3239,3319,1518,843,1101,2746,350
06071002315,06,071,002315,4712,2336,2376,847,765,803,2017,280
06071002403,06,071,002403,5128,2587,2541,300,56,71,4601,100
06071002404,06,071,002404,3412,1710,1702,188,90,102,2975,57
06071002405,06,071,002405,5500,2781,2719,273,191,115,4867,54
06071002406,06,071,002406,2646,1317,1329,113,135,78,2261,59
06071002501,06,071,002501,5613,2820,2793,362,86,57,5048,60
06071002503,06,071,002503,3573,1751,1822,234,81,30,3153,75
06071002504,06,071,002504,4010,2006,2004,191,74,120,3554,71
06071002602,06,071,002602,7248,3578,3670,616,361,333,5778,160
06071002604,06,071,002604,5569,2730,2839,524,338,227,4352,128
06071002606,06,071,002606,7171,3588,3583,549,709,610,5050,253
06071002608,06,071,002608,6008,3037,2971,515,493,703,4093,204
06071002609,06,071,002609,3577,1797,1780,350,95,152,2923,57
06071002610,06,071,002610,3589,1763,1826,208,480,320,2433,148
06037111205,06,037,111205,3864,1838,2026,1338,178,1333,853,162
06037111201,06,037,111201,3609,1777,1832,1677,73,526,1169,164
06037111202,06,037,111202,5489,2678,2811,2461,158,788,1780,302
06037111204,06,037,111204,5865,2902,2963,2927,198,1361,1074,305
06037111206,06,037,111206,4716,2344,2372,2225,114,873,1284,220
06037111302,06,037,111302,4633,2204,2429,1845,233,934,1373,248
06037111303,06,037,111303,4429,2188,2241,1667,135,917,1504,206
06037111304,06,037,111304,3359,1618,1741,805,199,764,1404,187
06037111401,06,037,111401,2406,1158,1248,840,92,472,890,112
06037111402,06,037,111402,5333,2530,2803,1947,198,871,2045,272
06037113101,06,037,113101,3461,1670,1791,1690,125,587,856,203
06037113102,06,037,113102,2971,1486,1485,1693,87,519,545,127
06037113211,06,037,113211,4275,1933,2342,2359,180,625,889,222
06037113212,06,037,113212,3211,1530,1681,1353,171,628,928,131
06037113213,06,037,113213,4589,2219,2370,1783,274,963,1347,222
06037113231,06,037,113231,2254,1115,1139,1356,84,287,350,177
06037113232,06,037,113232,4297,2156,2141,2227,210,687,923,250
06037113234,06,037,113234,4542,2178,2364,1027,176,834,2367,138
06037113235,06,037,113235,1815,897,918,1022,64,102,498,129
06037113237,06,037,113237,3921,1925,1996,1747,279,647,1042,206
06037113238,06,037,113238,5182,2521,2661,784,361,693,3105,239
06037113239,06,037,113239,2259,1090,1169,561,107,253,1259,79
06037113301,06,037,113301,3655,1748,1907,1720,300,688,734,213
06037113303,06,037,113303,4160,1995,2165,1644,111,656,1540,209
06037113322,06,037,113322,4251,2073,2178,1942,191,887,1027,204
06037113323,06,037,113323,3927,1847,2080,1072,211,880,1530,234
06037113324,06,037,113324,2072,1001,1071,510,153,428,875,106
06037113423,06,037,113423,2639,1280,1359,697,60,568,1223,91
06037113424,06,037,113424,3613,1780,1833,1273,184,681,1319,156
06037113425,06,037,113425,4020,1958,2062,584,350,400,2559,127
06037113426,06,037,113426,2479,1153,1326,571,94,367,1326,121
06037113427,06,037,113427,3024,1503,1521,588,187,456,1658,135
06037113428,06,037,113428,3397,1693,1704,1061,138,668,1391,139
06037115101,06,037,115101,5112,2502,2610,2902,162,735,1034,279
06037115103,06,037,115103,2345,926,1419,465,510,286,1056,28
06037405101,06,037,405101,5057,2516,2541,201,30,924,3846,56
06037404903,06,037,404903,2742,1366,1376,124,23,753,1796,46
06037405001,06,037,405001,5761,2862,2899,173,24,736,4747,81
06037405002,06,037,405002,2971,1474,1497,74,18,434,2412,33
06037405102,06,037,405102,4793,2288,2505,175,42,999,3529,48
06037405201,06,037,405201,5392,2690,2702,233,74,981,4026,78
06037405202,06,037,405202,4894,2398,2496,153,24,894,3730,93
06037405203,06,037,405203,3285,1623,1662,137,31,855,2221,41
06037405301,06,037,405301,3614,1692,1922,333,116,662,2424,79
06037405302,06,037,405302,5603,2733,2870,618,93,1167,3577,148
06037405400,06,037,405400,4858,2385,2473,516,87,673,3481,101
06037405500,06,037,405500,6623,3275,3348,837,178,1293,4181,134
06037405600,06,037,405600,5645,2746,2899,787,126,1364,3262,106
06037405701,06,037,405701,3818,1847,1971,365,96,501,2771,85
06037405702,06,037,405702,5285,2560,2725,577,127,955,3509,117
06037405800,06,037,405800,5755,2816,2939,796,212,672,3938,137
06037405900,06,037,405900,4423,2113,2310,745,143,680,2712,143
06037406000,06,037,406000,5496,2661,2835,1082,132,820,3314,148
06037406101,06,037,406101,3583,1715,1868,800,76,521,2045,141
06037406103,06,037,406103,8353,3922,4431,1488,275,1012,5299,279
06037406201,06,037,406201,3731,1763,1968,408,192,612,2379,140
06037406300,06,037,406300,5796,2783,3013,1063,212,2026,2346,149
06037406413,06,037,406413,7129,3535,3594,1035,197,1653,4056,188
06037406500,06,037,406500,7397,3574,3823,760,210,1860,4315,252
06037406601,06,037,406601,5397,2646,2751,696,215,1432,2919,135
06037406602,06,037,406602,4978,2420,2558,493,88,1178,3136,83
06037406701,06,037,406701,3112,1508,1604,265,138,749,1886,74
06037406702,06,037,406702,7040,3370,3670,672,316,1748,4134,170
06037406801,06,037,406801,4993,2450,2543,497,116,1459,2815,106
06001401400,06,001,401400,5355,2834,2521,1426,1578,575,1283,493
06001401100,06,001,401100,4966,2379,2587,2257,921,634,701,453
06001401200,06,001,401200,2989,1429,1560,1654,288,357,388,302
06001401300,06,001,401300,5887,3285,2602,1945,1215,1029,1121,577
06001401500,06,001,401500,2661,1403,1258,819,946,188,474,234
06001401600,06,001,401600,2971,1572,1399,801,793,283,791,303
06001401700,06,001,401700,6121,3481,2640,1861,1265,776,1585,634
06001401800,06,001,401800,1981,963,1018,496,822,96,403,164
06001402200,06,001,402200,3250,1713,1537,879,841,341,924,265
06001402400,06,001,402400,2459,1164,1295,553,971,397,359,179
06001402500,06,001,402500,2010,919,1091,402,1014,204,169,221
06001402600,06,001,402600,1226,574,652,214,324,505,113,70
06001402700,06,001,402700,1827,902,925,414,732,180,364,137
06001402801,06,001,402801,2941,1483,1458,725,1005,754,267,190
06001402802,06,001,402802,1453,839,614,311,565,281,165,131
06001402900,06,001,402900,1917,949,968,559,326,730,207,95
06001403000,06,001,403000,3007,1358,1649,238,122,2472,95,80
06001403100,06,001,403100,1690,949,741,458,236,732,153,111
06001403301,06,001,403301,1999,987,1012,186,221,1413,107,72
06001403302,06,001,403302,3220,1794,1426,1261,403,843,413,300
06001403401,06,001,403401,3031,1431,1600,1178,443,817,391,202
06001403402,06,001,403402,1524,804,720,463,319,401,202,139
06001403501,06,001,403501,5880,2823,3057,2105,1320,1368,608,479
06001403502,06,001,403502,2148,991,1157,996,367,300,303,182
06001403600,06,001,403600,4717,2225,2492,1830,1259,637,569,422
06001403701,06,001,403701,2786,1236,1550,1392,406,432,340,216
06001403702,06,001,403702,2149,976,1173,1068,389,293,218,181
06001403800,06,001,403800,3710,1739,1971,2158,319,481,403,349
06001403900,06,001,403900,3943,1820,2123,2110,488,550,468,327
06001404000,06,001,404000,3049,1394,1655,1592,366,436,372,283
06001404101,06,001,404101,3139,1428,1711,1945,186,384,352,272
06001404102,06,001,404102,2516,1035,1481,1549,181,345,259,182
06001404200,06,001,404200,3641,1734,1907,2307,191,504,301,338
06001404300,06,001,404300,3416,1652,1764,2261,115,489,229,322
06001404400,06,001,404400,5621,2770,2851,3345,269,940,456,611
06001404501,06,001,404501,1771,846,925,1173,65,228,123,182
06001404502,06,001,404502,6194,2980,3214,3911,367,774,551,591
06001404600,06,001,404600,4551,2212,2339,2940,218,556,382,455
06001404700,06,001,404700,1982,959,1023,1239,151,197,185,210
06001404800,06,001,404800,2757,1259,1498,1246,360,418,476,257
06001404900,06,001,404900,4458,1989,2469,2281,483,757,527,410
06001409100,06,001,409100,2472,1197,1275,50,629,122,1527,144
06001408800,06,001,408800,7257,3464,3793,450,2305,592,3518,392
06001408900,06,001,408900,3857,1943,1914,143,923,155,2514,122
06001409000,06,001,409000,4879,2529,2350,365,1425,292,2555,242
06001409200,06,001,409200,3755,1855,1900,101,927,213,2310,204
06001409300,06,001,409300,5701,2790,2911,235,1287,196,3781,202
06001409400,06,001,409400,5379,2719,2660,181,858,388,3784,168
06001409500,06,001,409500,4390,2183,2207,246,994,176,2804,170
06001409600,06,001,409600,5777,2856,2921,142,1309,167,3925,234
06001409700,06,001,409700,5523,2706,2817,159,1980,219,2779,386
06001409800,06,001,409800,3220,1515,1705,492,1640,222,594,272
06001409900,06,001,409900,3546,1725,1821,997,1514,367,375,293
06001410000,06,001,410000,3031,1444,1587,953,1167,267,418,226
06001410100,06,001,410100,2925,1390,1535,310,1384,201,794,236
06001410200,06,001,410200,3679,1751,1928,212,1410,234,1597,226
06001410300,06,001,410300,4036,2012,2024,73,832,131,2816,184
06001410400,06,001,410400,4142,2005,2137,247,1291,453,1955,196
06001410500,06,001,410500,2553,1165,1388,426,1306,268,336,217
06001420100,06,001,420100,2436,1168,1268,1343,40,585,246,222
06001420200,06,001,420200,3234,1527,1707,1185,96,1273,381,299
06001420301,06,001,420301,2593,1223,1370,826,107,1294,191,175
06001420302,06,001,420302,2426,1157,1269,1023,74,755,349,225
06001420401,06,001,420401,1597,751,846,642,87,351,391,126
06001420402,06,001,420402,2155,1045,1110,701,164,550,552,188
06001420500,06,001,420500,2431,1151,1280,1098,72,709,289,263
06001420600,06,001,420600,3399,1635,1764,2127,51,626,266,329
06001421100,06,001,421100,2031,991,1040,1408,45,279,135,164
06001421200,06,001,421200,3657,1747,1910,2650,58,376,235,338
06001421300,06,001,421300,3945,1833,2112,2782,71,463,279,350
06001421400,06,001,421400,1679,809,870,1255,18,168,114,124
06001421500,06,001,421500,3745,1817,1928,2715,45,406,232,347
06001421600,06,001,421600,3836,1861,1975,2720,102,431,263,320
06001421700,06,001,421700,3386,1689,1697,2057,95,659,271,304
06001421800,06,001,421800,2110,1022,1088,1450,57,252,134,217
06001421900,06,001,421900,3901,1851,2050,2281,258,601,394,367
06001422000,06,001,422000,4160,2160,2000,1731,779,527,670,453
06001422100,06,001,422100,2843,1356,1487,1180,313,343,728,279
06001422200,06,001,422200,3322,1575,1747,1745,256,560,381,380
06001422300,06,001,422300,3811,1854,1957,2107,214,794,385,311
06001422400,06,001,422400,4134,2152,1982,1697,222,1530,370,315
06001422500,06,001,422500,5065,2566,2499,2404,217,1398,695,351
06019004801,06,019,004801,4595,2195,2400,874,459,156,2857,249
06019004704,06,019,004704,5355,2547,2808,830,592,197,3470,266
06019004705,06,019,004705,2210,1008,1202,690,152,164,1126,78
06019004706,06,019,004706,4676,2254,2422,891,713,351,2482,239
06019004802,06,019,004802,5047,2344,2703,890,712,194,3028,223
06019004901,06,019,004901,4347,2086,2261,1122,293,236,2447,249
06019004902,06,019,004902,1905,971,934,724,51,102,933,95
06019005000,06,019,005000,4200,2089,2111,1392,183,396,2038,191
06019005100,06,019,005100,6032,2915,3117,1158,559,523,3493,299
06019005202,06,019,005202,3536,1768,1768,557,215,572,2074,118
06019005203,06,019,005203,4628,2245,2383,915,348,482,2662,221
06019005204,06,019,005204,4242,2058,2184,942,200,576,2329,195
06019005301,06,019,005301,6011,2924,3087,1409,382,782,3196,242
06019005302,06,019,005302,5463,2590,2873,1322,455,699,2651,336
06019005304,06,019,005304,5344,2629,2715,1318,444,707,2520,355
06019005305,06,019,005305,3766,1852,1914,1058,172,560,1774,202
06019005403,06,019,005403,4268,2128,2140,982,677,353,1978,278
06019005405,06,019,005405,4407,2085,2322,1958,190,369,1610,280
06019005406,06,019,005406,3976,1896,2080,1733,129,408,1464,242
06019005407,06,019,005407,3122,1521,1601,1638,68,237,1007,172
06019005408,06,019,005408,1908,858,1050,783,150,135,745,95
06019005409,06,019,005409,3738,1830,1908,1124,300,396,1702,216
06019005410,06,019,005410,3417,1699,1718,1091,141,473,1526,186
06019005503,06,019,005503,6643,3233,3410,3827,85,1312,1041,378
06019005504,06,019,005504,3496,1710,1786,1651,83,822,736,204
06037106406,06,037,106406,6173,3009,3164,1012,162,387,4477,135
06037106407,06,037,106407,2909,1377,1532,272,200,90,2303,44
06037106408,06,037,106408,3440,1675,1765,189,66,112,3008,65
06037106510,06,037,106510,5791,2896,2895,974,295,442,3919,161
06037106520,06,037,106520,5670,2853,2817,470,72,87,4975,66
06037106603,06,037,106603,2998,1514,1484,1708,91,570,494,135
06037106604,06,037,106604,5378,2747,2631,424,190,220,4419,125
06037106641,06,037,106641,2330,1157,1173,1520,40,378,296,96
06037106642,06,037,106642,3316,1627,1689,1775,91,429,847,174
06037106643,06,037,106643,4084,2013,2071,2551,136,692,530,175
06037106645,06,037,106645,3501,1749,1752,2152,100,456,630,163
06037106646,06,037,106646,3367,1648,1719,1345,99,692,1107,124
06037106648,06,037,106648,4815,2403,2412,308,124,141,4162,80
06037106649,06,037,106649,2754,1373,1381,276,66,488,1867,57
06037107010,06,037,107010,3205,1599,1606,162,21,57,2934,31
06037107020,06,037,107020,5488,2723,2765,326,79,353,4629,101
06037108101,06,037,108101,2324,1160,1164,1282,78,578,262,124
06037108102,06,037,108102,3795,1781,2014,1869,75,1221,501,129
06037108103,06,037,108103,3190,1569,1621,1818,44,810,393,125
06037108104,06,037,108104,1692,835,857,944,42,413,199,94
06037108202,06,037,108202,8701,4122,4579,2855,379,3973,972,522
06037108203,06,037,108203,3577,1680,1897,1409,136,1538,339,155
06037108204,06,037,108204,1857,893,964,644,55,944,142,72
06037109100,06,037,109100,2958,1352,1606,862,81,282,1683,50
06037109200,06,037,109200,3153,1549,1604,946,146,612,1310,139
06037109300,06,037,109300,3120,1516,1604,847,103,462,1575,133
06019005505,06,019,005505,6685,3266,3419,3266,223,1298,1511,387
06019005507,06,019,005507,6097,2856,3241,3086,216,913,1542,340
06019005508,06,019,005508,5974,2941,3033,2892,180,1263,1282,357
06019005509,06,019,005509,5622,2634,2988,2633,232,990,1463,304
06019005512,06,019,005512,5444,2650,2794,2854,103,607,1533,347
06019005513,06,019,005513,3008,1443,1565,1721,83,377,582,245
06019005514,06,019,005514,3855,1829,2026,2385,68,401,768,233
06019005515,06,019,005515,1637,817,820,989,21,223,302,102
06019005516,06,019,005516,5722,2756,2966,3055,221,742,1355,349
06019005518,06,019,005518,7318,3510,3808,3919,221,1142,1592,444
06019005520,06,019,005520,3419,1680,1739,1905,40,628,653,193
06019005522,06,019,005522,4792,2410,2382,2928,97,655,834,278
06019005524,06,019,005524,4727,2273,2454,2780,78,661,972,236
06019005525,06,019,005525,1392,702,690,824,10,155,319,84
06019005526,06,019,005526,1595,701,894,806,46,201,435,107
06019005527,06,019,005527,3381,1508,1873,2019,102,272,809,179
06019005528,06,019,005528,1583,740,843,935,73,184,306,85
06037106113,06,037,106113,3939,1938,2001,509,86,274,3001,69
06037106020,06,037,106020,5557,2770,2787,790,88,194,4368,117
06037106111,06,037,106111,4331,2181,2150,1029,142,334,2692,134
06037106112,06,037,106112,6201,3027,3174,917,141,532,4441,170
06037106114,06,037,106114,6643,3252,3391,505,234,441,5365,98
06037106403,06,037,106403,3704,1889,1815,260,18,86,3282,58
06037106405,06,037,106405,3968,1948,2020,411,164,157,3146,90
06037109400,06,037,109400,3752,1839,1913,412,67,306,2878,89
06037109500,06,037,109500,4524,2246,2278,164,55,128,4092,85
06037109601,06,037,109601,4958,2458,2500,662,138,472,3600,86
06037109603,06,037,109603,4203,2084,2119,681,135,513,2750,124
06037109604,06,037,109604,2938,1437,1501,528,86,268,1968,88
06037109700,06,037,109700,4389,2147,2242,1503,107,736,1868,175
06037109800,06,037,109800,4679,2317,2362,1339,108,756,2285,191
06037111100,06,037,111100,3047,1510,1537,1096,56,472,1312,111
06059089001,06,059,089001,6727,3355,3372,285,20,3701,2619,102
06059088903,06,059,088903,8479,4202,4277,525,30,5436,2310,178
06059088904,06,059,088904,5687,2745,2942,375,27,4584,565,136
06059088905,06,059,088905,5115,2518,2597,380,25,3804,793,113
06059089003,06,059,089003,3822,1923,1899,233,51,1310,2122,106
06059089004,06,059,089004,7230,3641,3589,366,55,2975,3707,127
06059089102,06,059,089102,7012,3564,3448,537,54,1875,4401,145
06059089104,06,059,089104,5243,2611,2632,216,37,1120,3780,90
06059089105,06,059,089105,6179,3142,3037,116,22,721,5257,63
06059089106,06,059,089106,3972,1951,2021,185,18,1009,2717,43
06059089107,06,059,089107,5672,2881,2791,484,31,2207,2837,113
06059099202,06,059,099202,8308,4188,4120,728,52,2965,4335,228
06059099203,06,059,099203,5832,2886,2946,750,21,3714,1179,168
06059099204,06,059,099204,4429,2199,2230,596,39,3041,638,115
06059099212,06,059,099212,5023,2462,2561,2127,75,921,1573,327
06059099214,06,059,099214,3716,1798,1918,2447,17,428,579,245
06059099215,06,059,099215,5381,2603,2778,3144,34,656,1084,463
06059099216,06,059,099216,4272,2048,2224,2597,30,635,674,336
06059099217,06,059,099217,2465,1221,1244,1798,11,237,283,136
06059099220,06,059,099220,5709,2852,2857,3888,51,503,859,408
06059099222,06,059,099222,5102,2480,2622,891,49,3294,692,176
06059099223,06,059,099223,5430,2686,2744,1050,36,3289,858,197
06059099224,06,059,099224,3596,1787,1809,1117,28,1861,425,165
06059099225,06,059,099225,3500,1726,1774,1164,30,1816,343,147
06059099226,06,059,099226,3862,1945,1917,934,16,2271,527,114
06059099227,06,059,099227,6512,3220,3292,1463,77,2502,2221,249
06059099229,06,059,099229,6745,3144,3601,2771,109,2238,1296,331
06059099230,06,059,099230,4511,2149,2362,2451,30,1060,664,306
06059099231,06,059,099231,5536,2699,2837,2962,24,1720,515,315
06059099232,06,059,099232,5602,2718,2884,2783,43,1748,682,346
06059099233,06,059,099233,3390,1636,1754,1528,23,1192,424,223
06059099234,06,059,099234,3580,1713,1867,1417,22,1535,414,192
06059099235,06,059,099235,5314,2588,2726,3049,68,689,1117,391
06059099237,06,059,099237,3565,1768,1797,2331,17,448,497,272
06059099238,06,059,099238,3982,1979,2003,2463,22,789,397,311
06059099239,06,059,099239,3792,1903,1889,2544,24,592,408,224
06059099240,06,059,099240,5339,2679,2660,3653,63,448,783,392
06059099241,06,059,099241,4835,2353,2482,1691,68,1663,1089,324
06059099242,06,059,099242,3570,1783,1787,1419,39,736,1168,208
06059099243,06,059,099243,4298,2074,2224,2969,23,466,528,312
06059099244,06,059,099244,3829,1675,2154,2889,19,350,366,205
06059099245,06,059,099245,2954,1483,1471,1880,26,380,451,217
06059099246,06,059,099246,3507,1727,1780,2103,20,755,364,265
06059099247,06,059,099247,3142,1545,1597,142,38,1567,1354,41
06071001909,06,071,001909,2869,1415,1454,496,129,1248,838,158
06071002042,06,071,002042,2553,1251,1302,983,238,435,771,126
06071002043,06,071,002043,6295,3077,3218,1783,483,2294,1422,313
06071002044,06,071,002044,4696,2271,2425,1484,291,838,1838,245
06071002045,06,071,002045,2799,1400,1399,1190,140,296,1069,104
06071002046,06,071,002046,6865,3306,3559,1809,709,1647,2335,365
06071002047,06,071,002047,3682,1794,1888,1024,443,505,1478,232
06071002048,06,071,002048,3950,1958,1992,1086,330,1208,1137,189
06071002049,06,071,002049,3207,1530,1677,848,448,465,1250,196
06071002050,06,071,002050,5760,2740,3020,1709,875,1093,1737,346
06071002051,06,071,002051,5149,2486,2663,1411,902,742,1758,336
06071002101,06,071,002101,4379,2100,2279,681,475,224,2825,174
06071002103,06,071,002103,4681,2141,2540,1225,715,350,2143,248
06071002105,06,071,002105,5402,2562,2840,1450,396,608,2714,234
06073006600,06,073,006600,1845,891,954,638,408,108,481,210
06073006200,06,073,006200,109,66,43,83,1,0,19,6
06073006300,06,073,006300,2183,2130,53,1022,85,96,860,120
06073006500,06,073,006500,3338,1795,1543,1768,261,189,903,217
06073006801,06,073,006801,2739,1298,1441,1568,160,169,516,326
06073006802,06,073,006802,5704,2843,2861,3078,261,330,1346,689
06073006900,06,073,006900,5427,2622,2805,4030,60,188,724,425
06073007002,06,073,007002,3155,1577,1578,2551,19,77,321,187
06073007100,06,073,007100,4646,2306,2340,3803,24,108,457,254
06073007200,06,073,007200,5589,2546,3043,4267,45,228,731,318
06073007302,06,073,007302,2193,1118,1075,1814,7,45,194,133
06073007303,06,073,007303,1744,890,854,1352,16,43,221,112
06071001910,06,071,001910,2231,1100,1131,376,172,435,1158,90
06071001911,06,071,001911,5583,2770,2813,1261,279,1463,2357,223
06071002011,06,071,002011,4058,1993,2065,2312,118,360,1078,190
06071002013,06,071,002013,4120,1968,2152,2024,235,204,1432,225
06071002014,06,071,002014,4770,2376,2394,2601,150,286,1510,223
06071002015,06,071,002015,4749,2322,2427,2138,174,314,1875,248
06071002016,06,071,002016,3787,1826,1961,1603,109,193,1664,218
06071002017,06,071,002017,5686,2782,2904,2975,174,798,1466,273
06071002018,06,071,002018,5240,2500,2740,2342,311,596,1674,317
06071002019,06,071,002019,4816,2320,2496,1663,478,804,1626,245
06071002021,06,071,002021,5252,2585,2667,1999,310,1124,1541,278
06071002023,06,071,002023,5314,2407,2907,1900,614,463,2042,295
06071002025,06,071,002025,5079,2457,2622,2435,193,341,1885,225
06071002027,06,071,002027,5598,2586,3012,2146,301,446,2430,275
06071002028,06,071,002028,5507,2647,2860,1847,474,463,2451,272
06071002029,06,071,002029,5860,2839,3021,2340,286,824,2116,294
06071002031,06,071,002031,6318,3146,3172,2039,437,1653,1873,316
06071002035,06,071,002035,7441,3547,3894,2413,695,1409,2479,445
06071002037,06,071,002037,7729,3797,3932,1505,1035,1312,3523,354
06071002038,06,071,002038,5598,2699,2899,1013,1011,1008,2283,283
06071002039,06,071,002039,5997,2948,3049,1640,820,953,2293,291
06071002040,06,071,002040,5159,2558,2601,1597,489,624,2144,305
06071002041,06,071,002041,5179,2568,2611,1822,378,1068,1661,250
06073007304,06,073,007304,3303,1746,1557,2468,37,96,447,255
06073007401,06,073,007401,3197,1579,1618,2109,63,91,559,375
06073007402,06,073,007402,3631,1757,1874,2658,33,93,515,332
06073007501,06,073,007501,3993,2062,1931,2873,51,108,592,369
06073007502,06,073,007502,3150,1667,1483,2275,48,81,483,263
06073007601,06,073,007601,2419,1382,1037,1729,67,61,396,166
06073007602,06,073,007602,1876,1033,843,1467,40,51,189,129
06073007701,06,073,007701,3682,1871,1811,2789,44,110,431,308
06073007702,06,073,007702,3837,1911,1926,2897,41,173,432,294
06073007800,06,073,007800,5764,2939,2825,3444,165,249,1350,556
06073007905,06,073,007905,2508,1335,1173,1874,25,107,320,182
06073007907,06,073,007907,3039,1547,1492,2181,41,103,440,274
06073007908,06,073,007908,2874,1438,1436,1958,55,145,497,219
06073007910,06,073,007910,2740,1441,1299,2010,46,94,360,230
06073007911,06,073,007911,2571,1285,1286,1846,32,130,355,208
06073007912,06,073,007912,1932,974,958,1413,25,79,255,160
06073008002,06,073,008002,2598,1343,1255,2022,14,84,280,198
06073008003,06,073,008003,3288,1721,1567,2540,20,116,368,244
06073008006,06,073,008006,3885,1949,1936,3049,29,142,403,262
06073008101,06,073,008101,3859,1883,1976,3016,22,179,359,283
06073008102,06,073,008102,3424,1632,1792,2735,19,125,306,239
06073008201,06,073,008201,1845,848,997,1367,16,151,207,104
06073008202,06,073,008202,1524,558,966,1245,6,109,108,56
06073008301,06,073,008301,3371,1616,1755,2643,16,197,318,197
06073008303,06,073,008303,3531,1707,1824,2591,24,319,384,213
06073008305,06,073,008305,14126,6930,7196,6420,634,3896,2519,657
06081600900,06,081,600900,4039,2051,1988,1131,53,2216,405,234
06081600701,06,081,600701,4884,2392,2492,353,89,2541,1720,181
06081600702,06,081,600702,2958,1506,1452,224,83,1596,956,99
06081600800,06,081,600800,7648,3966,3682,969,277,3741,2168,493
06081601000,06,081,601000,6826,3436,3390,1156,223,3915,1131,401
06081601100,06,081,601100,5917,2925,2992,1064,91,3653,804,305
06081601200,06,081,601200,6746,3328,3418,1292,112,3084,1835,423
06081601301,06,081,601301,3982,1939,2043,409,82,1948,1360,183
06081601302,06,081,601302,4629,2245,2384,422,104,2122,1804,177
06081601400,06,081,601400,7129,3455,3674,775,102,4999,930,323
06081601501,06,081,601501,5194,2566,2628,439,84,3941,520,210
06081601502,06,081,601502,5479,2662,2817,515,174,2942,1399,449
06081601601,06,081,601601,2884,1433,1451,584,63,1100,966,171
06081601603,06,081,601603,5923,2889,3034,666,134,4071,716,336
