GEOID,state,county,tract,total_pop,male,female,white_non_hispanic,black_non_hispanic,asian_non_hispanic,hispanic,other
08001009202,08,001,009202,4386,2214,2172,1557,84,51,2479,215
08001009203,08,001,009203,4594,2454,2140,1264,156,237,2706,231
08001009204,08,001,009204,6918,3430,3488,2852,200,678,2829,359
08001009206,08,001,009206,2630,1291,1339,1190,73,288,982,97
08001009207,08,001,009207,4560,2313,2247,1615,67,153,2535,190
08001009304,08,001,009304,5809,2887,2922,2730,160,188,2415,316
08001009306,08,001,009306,3863,1955,1908,1311,39,120,2263,130
08001009307,08,001,009307,3828,1963,1865,1208,47,78,2335,160
08001009308,08,001,009308,4372,2275,2097,1243,45,49,2893,142
08001009309,08,001,009309,3782,1794,1988,1504,75,350,1672,181
08001009310,08,001,009310,6201,3163,3038,1793,104,232,3857,215
08001009316,08,001,009316,8150,4039,4111,2157,43,73,5706,171
08001009318,08,001,009318,6414,3149,3265,1673,195,245,4080,221
08001009319,08,001,009319,3026,1580,1446,787,20,42,2076,101
08001009320,08,001,009320,3202,1605,1597,1016,90,137,1801,158
08001009321,08,001,009321,4383,2224,2159,1507,36,207,2467,166
08001009322,08,001,009322,5241,2658,2583,1675,95,306,2957,208
08001009323,08,001,009323,3704,1841,1863,1738,110,241,1423,192
08001009325,08,001,009325,5721,2779,2942,3971,147,312,986,305
08001009326,08,001,009326,2619,1302,1317,1866,24,203,393,133
08001009327,08,001,009327,4248,2128,2120,2434,66,191,1349,208
08001009401,08,001,009401,5060,2541,2519,2448,33,224,2105,250
08001009406,08,001,009406,4493,2265,2228,2510,66,215,1461,241
08001009407,08,001,009407,5352,2732,2620,2541,96,286,2183,246
08001009408,08,001,009408,4802,2341,2461,3509,63,409,514,307
08001009409,08,001,009409,5807,2806,3001,4362,51,380,721,293
08001009410,08,001,009410,3381,1667,1714,2596,37,146,445,157
08001009411,08,001,009411,3014,1496,1518,2064,62,69,648,171
08001009501,08,001,009501,3215,1714,1501,1072,37,160,1841,105
08001009502,08,001,009502,5764,2993,2771,2214,47,251,3036,216
08001009553,08,001,009553,3528,1812,1716,1323,70,109,1851,175
08001009603,08,001,009603,6246,3138,3108,3206,120,238,2333,349
08001009604,08,001,009604,4724,2293,2431,2258,121,193,1911,241
08001009606,08,001,009606,3442,1753,1689,959,117,73,2170,123
08001009607,08,001,009607,4884,2554,2330,2105,88,513,1965,213
08001009608,08,001,009608,2892,1454,1438,1601,31,219,905,136
08001009751,08,001,009751,4048,2133,1915,1477,53,55,2260,203
08013012511,08,013,012511,6805,3412,3393,4946,202,620,757,280
08013012907,08,013,012907,3594,1749,1845,2746,27,151,482,188
08013013003,08,013,013003,7724,3781,3943,6418,48,301,501,456
08013013004,08,013,013004,3463,1737,1726,2639,26,136,457,205
08013013005,08,013,013005,3538,1786,1752,2870,24,87,330,227
08013013006,08,013,013006,5515,2646,2869,4618,36,236,353,272
08013013201,08,013,013201,2428,1172,1256,1717,32,35,504,140
08013013202,08,013,013202,1379,681,698,1221,14,14,60,70
08013013205,08,013,013205,5331,2653,2678,4547,36,200,272,276
08013013207,08,013,013207,4565,2283,2282,3678,26,84,485,292
08013013208,08,013,013208,5832,2795,3037,4598,38,88,815,293
08013013210,08,013,013210,5605,2880,2725,3117,81,174,1972,261
08013013211,08,013,013211,7042,3509,3533,4661,33,289,1751,308
08013013212,08,013,013212,4615,2269,2346,3582,42,330,426,235
08013013214,08,013,013214,5508,2754,2754,4042,50,671,435,310
08013013215,08,013,013215,5788,2892,2896,3785,85,444,1100,374
08013013302,08,013,013302,5166,2474,2692,4094,23,54,704,291
08013013305,08,013,013305,5045,2525,2520,3474,45,97,1114,315
08013013306,08,013,013306,4580,2232,2348,2694,18,75,1602,191
08013013307,08,013,013307,3803,1863,1940,2486,50,64,1008,195
08013013308,08,013,013308,3535,1751,1784,2494,28,62,720,231
08013013401,08,013,013401,3791,1981,1810,2112,44,57,1381,197
08013013506,08,013,013506,4885,2348,2537,3502,37,170,929,247
08013013402,08,013,013402,8046,4023,4023,4726,79,225,2683,333
08013013503,08,013,013503,5432,2753,2679,2459,62,68,2615,228
08013013505,08,013,013505,3950,1994,1956,1855,37,57,1824,177
08013013507,08,013,013507,3684,1857,1827,2257,33,77,1072,245
08013013508,08,013,013508,7976,3908,4068,5843,53,393,1293,394
08013013601,08,013,013601,3925,1925,2000,3467,9,43,223,183
08013013602,08,013,013602,968,494,474,875,0,8,29,56
08013013703,08,013,013703,1213,645,568,1068,4,6,32,103
08013012508,08,013,012508,2952,1560,1392,2341,31,116,283,181
08013012509,08,013,012509,3322,1636,1686,2686,22,220,166,228
08013012510,08,013,012510,4318,2111,2207,3673,18,212,186,229
08013012603,08,013,012603,3399,1768,1631,2779,26,172,186,236
08013012605,08,013,012605,1681,993,688,1128,20,348,100,85
08013012608,08,013,012608,2247,1206,1041,1682,15,126,289,135
08013012609,08,013,012609,1404,816,588,1029,15,135,131,94
08013012610,08,013,012610,5042,2794,2248,3476,65,701,480,320
08013012701,08,013,012701,6449,3189,3260,5383,47,270,381,368
08013012705,08,013,012705,4508,2290,2218,3592,46,266,324,280
08013012707,08,013,012707,2070,1156,914,1402,24,39,540,65
08013012708,08,013,012708,5101,2534,2567,4349,45,128,271,308
08013012709,08,013,012709,1823,940,883,1549,21,33,115,105
08013012710,08,013,012710,3752,1899,1853,3080,27,147,286,212
08013012801,08,013,012801,8718,4341,4377,6681,94,679,750,514
08013012802,08,013,012802,6432,3205,3227,5276,43,216,577,320
08013012903,08,013,012903,2304,1134,1170,1895,14,104,153,138
08013012904,08,013,012904,5864,2781,3083,4843,57,234,439,291
08013012905,08,013,012905,2632,1263,1369,1887,47,36,505,157
08013013704,08,013,013704,5222,2696,2526,4495,40,134,246,307
08013013705,08,013,013705,1923,1028,895,1715,2,21,76,109
08013013706,08,013,013706,3863,2027,1836,3419,7,36,179,222
08013060601,08,013,060601,4571,2335,2236,3129,64,640,426,312
08013060602,08,013,060602,1320,688,632,1007,11,123,110,69
08013060700,08,013,060700,3055,1540,1515,2463,20,202,193,177
08013060801,08,013,060801,3905,1907,1998,2337,61,217,1057,233
08013060802,08,013,060802,5100,2560,2540,2417,54,99,2309,221
08013060900,08,013,060900,5441,2690,2751,4092,60,389,597,303
08013061300,08,013,061300,3341,1689,1652,2480,21,403,242,195
08013061400,08,013,061400,4131,2066,2065,2879,31,619,299,303
08014030000,08,014,030000,3402,1749,1653,2371,50,188,551,242
08014030100,08,014,030100,2261,1161,1100,1667,12,62,366,154
08014030200,08,014,030200,2134,1153,981,1457,31,116,405,125
08014030300,08,014,030300,3759,1836,1923,2752,65,174,579,189
08014030400,08,014,030400,3807,1933,1874,3109,19,145,353,181
08014030500,08,014,030500,5794,2809,2985,4262,52,626,526,328
08014030600,08,014,030600,6745,3420,3325,4008,56,203,2096,382
08014030700,08,014,030700,3120,1499,1621,2252,37,169,458,204
08014030800,08,014,030800,5777,2869,2908,3978,52,410,983,354
08014030900,08,014,030900,5964,2927,3037,4789,53,334,444,344
08014031000,08,014,031000,5886,2856,3030,4188,80,687,604,327
08014031101,08,014,031101,3219,1762,1457,2249,116,208,414,232
08014031102,08,014,031102,2008,986,1022,1420,44,237,201,106
08014031103,08,014,031103,1983,997,986,1643,15,71,175,79
08014031104,08,014,031104,1505,763,742,1037,40,120,202,106
08014031201,08,014,031201,2576,1341,1235,1873,65,172,314,152
08014031202,08,014,031202,2762,1366,1396,2000,48,127,393,194
08014031300,08,014,031300,2578,1277,1301,2116,15,149,159,139
08117000302,08,117,000302,2207,1236,971,1908,13,21,157,108
08117000203,08,117,000203,4028,2154,1874,2994,19,20,828,167
08117000301,08,117,000301,1977,1065,912,1713,0,37,158,69
08117000403,08,117,000403,1850,1038,812,1593,5,16,121,115
08117000404,08,117,000404,1861,966,895,1675,8,30,89,59
08117000405,08,117,000405,3809,2062,1747,3255,18,54,274,208
08117000406,08,117,000406,2954,1654,1300,2260,24,44,517,109
08119010104,08,119,010104,2315,1137,1178,1960,25,24,159,147
08119010107,08,119,010107,3603,1784,1819,3089,17,40,273,184
08119010108,08,119,010108,4354,2111,2243,3719,26,36,321,252
08119010109,08,119,010109,2655,1362,1293,2326,5,9,147,168
08119010110,08,119,010110,2329,1195,1134,1975,14,13,170,157
08119010111,08,119,010111,2957,1541,1416,2525,20,32,192,188
08119010112,08,119,010112,3200,1677,1523,2674,6,30,247,243
08031980001,08,031,980001,0,0,0,0,0,0,0,0
08031980100,08,031,980100,9,5,4,1,0,0,4,4
08031980200,08,031,980200,252,136,116,184,4,15,41,8
08033000100,08,033,000100,2326,1197,1129,1950,18,6,176,176
08035013904,08,035,013904,4198,2022,2176,3103,118,160,557,260
08035013905,08,035,013905,5468,2698,2770,4164,151,138,673,342
08035013907,08,035,013907,6177,3002,3175,4787,93,232,656,409
08035013909,08,035,013909,6407,3231,3176,5447,60,101,462,337
08035013910,08,035,013910,8222,4060,4162,6571,97,255,740,559
08035013911,08,035,013911,6693,3317,3376,5485,67,161,586,394
08035013912,08,035,013912,7399,3646,3753,5993,151,193,694,368
08035013913,08,035,013913,2660,1281,1379,2193,35,115,196,121
08035013914,08,035,013914,3757,1903,1854,3293,24,59,207,174
08035013915,08,035,013915,3177,1586,1591,2736,18,64,226,133
08035014005,08,035,014005,4761,2247,2514,3642,61,312,497,249
08035014203,08,035,014203,6556,3267,3289,5455,32,128,559,382
08035014145,08,035,014145,3684,1859,1825,2633,75,246,464,266
08035014146,08,035,014146,4896,2386,2510,3467,55,394,662,318
08035014205,08,035,014205,2913,1484,1429,2390,17,109,251,146
08035014206,08,035,014206,788,414,374,662,0,10,62,54
08035014207,08,035,014207,1794,897,897,1390,10,36,218,140
08035014208,08,035,014208,1509,785,724,1186,7,44,178,94
08031008305,08,031,008305,4253,2219,2034,316,609,41,3123,164
08031007090,08,031,007090,1542,729,813,585,638,50,186,83
08031007091,08,031,007091,3497,1250,2247,2782,349,56,214,96
08031008304,08,031,008304,3846,1883,1963,302,775,44,2580,145
08031008306,08,031,008306,6005,3054,2951,458,1491,107,3574,375
08031008312,08,031,008312,8133,3952,4181,639,1994,207,4889,404
08031008386,08,031,008386,4664,2393,2271,318,822,91,3304,129
08031008387,08,031,008387,6220,3088,3132,430,1230,164,4216,180
08031008388,08,031,008388,14773,7504,7269,3207,2763,1052,6766,985
08031008389,08,031,008389,13336,6552,6784,2740,3476,1382,5032,706
08031008390,08,031,008390,9000,4441,4559,1404,2535,784,3684,593
08031008391,08,031,008391,7855,3961,3894,1224,2065,720,3416,430
08031011902,08,031,011902,6682,3348,3334,3151,132,237,2779,383
08031011903,08,031,011903,2304,1127,1177,1305,31,114,745,109
08031012001,08,031,012001,2047,999,1048,1428,24,70,447,78
08031012010,08,031,012010,5121,2370,2751,3699,94,357,755,216
08031012015,08,031,012015,4014,1952,2062,2644,83,171,874,242
08031012016,08,031,012016,2659,1287,1372,1822,28,107,543,159
08031015300,08,031,015300,3697,1871,1826,2469,232,158,556,282
08031015400,08,031,015400,4487,2142,2345,2914,86,118,1156,213
08031015500,08,031,015500,3399,1839,1560,1998,282,69,813,237
08031015600,08,031,015600,6618,3464,3154,1131,332,512,4414,229
08031015700,08,031,015700,5907,3028,2879,2249,167,417,2840,234
08031015800,08,031,015800,2893,1342,1551,634,1046,130,847,236
08035014300,08,035,014300,781,419,362,692,0,9,32,48
08035014404,08,035,014404,2669,1347,1322,2315,11,34,154,155
08035014405,08,035,014405,7923,4035,3888,6363,65,126,887,482
08035014407,08,035,014407,3595,1726,1869,2834,42,56,499,164
08035014408,08,035,014408,2553,1262,1291,2226,13,38,161,115
08035014409,08,035,014409,3918,1970,1948,3229,36,112,301,240
08035014410,08,035,014410,12675,6215,6460,9985,221,368,1346,755
08035014503,08,035,014503,6166,3075,3091,4814,73,146,718,415
08035014504,08,035,014504,5656,2829,2827,4305,65,46,876,364
08035014505,08,035,014505,5630,2743,2887,4497,68,132,601,332
08035014506,08,035,014506,6865,3435,3430,5631,91,101,664,378
08035014602,08,035,014602,2616,1308,1308,2307,8,14,149,138
08035014603,08,035,014603,7165,3611,3554,5567,68,138,903,489
08035014604,08,035,014604,4452,2251,2201,3619,47,65,419,302
08037000100,08,037,000100,1664,894,770,722,5,7,894,36
08037000200,08,037,000200,8385,4386,3999,4021,20,73,4007,264
08037000301,08,037,000301,6420,3257,3163,3754,19,92,2352,203
08037000302,08,037,000302,2150,1099,1051,1650,5,12,396,87
08037000401,08,037,000401,5956,3046,2910,3813,41,75,1871,156
08037000402,08,037,000402,5052,2633,2419,2952,20,66,1896,118
08037000404,08,037,000404,2411,1284,1127,1610,13,6,727,55
08037000405,08,037,000405,6876,3486,3390,5651,21,45,957,202
08037000501,08,037,000501,1222,678,544,905,6,36,241,34
08037000502,08,037,000502,3587,1924,1663,2724,58,65,609,131
08037000504,08,037,000504,2944,1584,1360,1233,38,79,1540,54
08037000505,08,037,000505,2603,1399,1204,1885,13,62,555,88
08037000600,08,037,000600,1347,720,627,1003,3,4,293,44
08037000701,08,037,000701,1201,676,525,1055,3,21,78,44
08037000702,08,037,000702,1389,726,663,1187,1,18,133,50
08037000703,08,037,000703,2524,1377,1147,2037,30,51,309,97
08039961100,08,039,961100,2019,1037,982,1745,5,0,173,96
08119010203,08,119,010203,3297,1713,1584,2749,19,17,207,305
08121924100,08,121,924100,2082,1101,981,1799,4,8,175,96
08121924200,08,121,924200,2735,1427,1308,2258,20,7,341,109
08123000100,08,123,000100,2653,1381,1272,1166,124,175,1076,112
08123000200,08,123,000200,3193,1438,1755,1919,130,107,819,218
08123000300,08,123,000300,1547,498,1049,1046,91,42,278,90
08123000401,08,123,000401,3562,1756,1806,2406,76,51,870,159
08123000402,08,123,000402,3605,1861,1744,1760,243,115,1332,155
08123000501,08,123,000501,3330,1628,1702,452,45,39,2732,62
08123000502,08,123,000502,3577,1900,1677,949,75,49,2374,130
08123000600,08,123,000600,1784,1268,516,650,53,5,1044,32
08123000701,08,123,000701,1663,856,807,371,21,13,1205,53
08123000703,08,123,000703,7245,3576,3669,1633,295,41,5095,181
08123000704,08,123,000704,1069,566,503,355,14,16,659,25
08123000705,08,123,000705,1481,762,719,906,2,14,514,45
08123000800,08,123,000800,3267,1559,1708,1517,171,161,1297,121
08123000900,08,123,000900,3057,1572,1485,1650,57,71,1118,161
08123001003,08,123,001003,4778,2492,2286,1115,503,143,2887,130
08123001004,08,123,001004,4646,2395,2251,1616,183,243,2384,220
08123001005,08,123,001005,7975,4040,3935,3432,63,82,4086,312
08123001006,08,123,001006,4934,2451,2483,2223,47,93,2375,196
08123001100,08,123,001100,5033,2442,2591,2862,136,93,1716,226
08123001201,08,123,001201,4584,2290,2294,2187,106,117,1993,181
08123001405,08,123,001405,5229,2616,2613,3050,73,77,1809,220
08123001202,08,123,001202,3052,1457,1595,1846,53,30,964,159
08123001300,08,123,001300,7376,3664,3712,2396,104,119,4485,272
08123001404,08,123,001404,2965,1506,1459,1693,5,15,1136,116
08123001406,08,123,001406,7472,3610,3862,4604,66,96,2403,303
08123001407,08,123,001407,4320,2160,2160,2862,38,83,1159,178
08123001408,08,123,001408,1991,958,1033,1528,12,16,390,45
08123001409,08,123,001409,3757,1772,1985,2197,64,47,1238,211
08123001410,08,123,001410,3352,1571,1781,2596,29,46,532,149
08123001411,08,123,001411,2690,1362,1328,1967,33,24,560,106
08123001412,08,123,001412,3430,1583,1847,2448,37,69,714,162
08123001413,08,123,001413,2859,1433,1426,1688,33,45,969,124
08123001414,08,123,001414,2272,1123,1149,1463,5,35,674,95
08123001415,08,123,001415,3589,1790,1799,2433,22,79,863,192
08123001416,08,123,001416,3282,1586,1696,2468,36,47,579,152
08123001417,08,123,001417,3163,1574,1589,1630,14,29,1360,130
08123001500,08,123,001500,8197,4116,4081,6285,28,63,1441,380
08123001600,08,123,001600,4486,2315,2171,3131,2,7,1174,172
08123001700,08,123,001700,5049,2595,2454,2922,24,18,1853,232
08123001800,08,123,001800,4955,2545,2410,2938,8,38,1710,261
08123001905,08,123,001905,4712,2344,2368,1715,14,13,2827,143
08123001906,08,123,001906,1578,820,758,749,18,4,763,44
08123001909,08,123,001909,495,241,254,206,6,4,261,18
08123001910,08,123,001910,2059,1060,999,962,14,9,994,80
08123001911,08,123,001911,1055,546,509,543,0,7,468,37
08123001912,08,123,001912,1976,964,1012,1050,22,17,774,113
08123001913,08,123,001913,8927,4505,4422,4325,113,129,3957,403
08123001914,08,123,001914,1812,927,885,1046,6,7,685,68
08123002015,08,123,002015,1375,707,668,1055,4,16,212,88
08123002016,08,123,002016,3864,1954,1910,2535,19,24,1107,179
08123002017,08,123,002017,753,388,365,638,0,9,75,31
08123002004,08,123,002004,4953,2499,2454,2661,49,104,1916,223
08123002005,08,123,002005,1478,761,717,1025,9,83,298,63
08123002006,08,123,002006,406,214,192,322,1,1,66,16
08123002007,08,123,002007,6712,3357,3355,5220,39,288,798,367
08123002008,08,123,002008,6148,2995,3153,4856,48,261,618,365
08123002009,08,123,002009,5954,2962,2992,4686,34,270,635,329
08123002010,08,123,002010,2170,1131,1039,1128,20,45,868,109
08123002011,08,123,002011,2277,1159,1118,1654,10,229,291,93
08123002012,08,123,002012,1306,653,653,1014,6,65,159,62
08123002013,08,123,002013,3437,1747,1690,2529,23,103,617,165
08123002014,08,123,002014,2424,1210,1214,1680,15,45,537,147
08001008533,08,001,008533,7706,3734,3972,3870,181,468,2779,408
08001008524,08,001,008524,9374,4673,4701,5779,144,758,2132,561
08001008526,08,001,008526,7509,3702,3807,4993,105,434,1497,480
08001008534,08,001,008534,4344,2199,2145,2332,63,138,1527,284
08001008535,08,001,008535,4389,2187,2202,1915,111,177,1935,251
08001008536,08,001,008536,4353,2155,2198,2394,120,233,1412,194
08001008538,08,001,008538,11712,5904,5808,6562,690,456,3284,720
08001008540,08,001,008540,10376,5225,5151,6188,170,1043,2458,517
08001008544,08,001,008544,6242,3012,3230,3998,90,623,1136,395
08001008545,08,001,008545,6731,3245,3486,4672,103,305,1225,426
08001008546,08,001,008546,3517,1762,1755,2065,65,209,1022,156
08001008547,08,001,008547,3468,1740,1728,1961,61,152,1112,182
08001008548,08,001,008548,1713,825,888,944,40,183,439,107
08001008549,08,001,008549,4581,2351,2230,2545,61,305,1422,248
08001008550,08,001,008550,8319,4216,4103,4818,94,523,2495,389
08001008551,08,001,008551,1788,872,916,1091,10,155,441,91
08001008552,08,001,008552,5185,2519,2666,2697,71,141,2024,252
08001008553,08,001,008553,5596,2847,2749,3637,94,132,1453,280
08001008554,08,001,008554,2507,1173,1334,1656,31,94,592,134
08001008555,08,001,008555,5848,2838,3010,3334,163,235,1725,391
08001008556,08,001,008556,6076,3113,2963,3022,114,265,2415,260
08001008557,08,001,008557,852,431,421,462,4,30,315,41
08001008558,08,001,008558,4220,2114,2106,1990,154,167,1668,241
08001008559,08,001,008559,8672,4357,4315,3692,489,376,3644,471
08001008560,08,001,008560,2203,1084,1119,1713,15,63,300,112
08001008561,08,001,008561,4824,2391,2433,3838,31,133,600,222
08001008562,08,001,008562,5787,2921,2866,3513,88,189,1671,326
08001008563,08,001,008563,4429,2203,2226,2685,38,82,1367,257
08001008564,08,001,008564,1192,641,551,715,15,24,397,41
08001008565,08,001,008565,7013,3422,3591,3685,69,108,2884,267
08001008603,08,001,008603,2118,1080,1038,597,26,25,1356,114
08001008604,08,001,008604,4551,2524,2027,1789,146,41,2416,159
08001008605,08,001,008605,4103,2097,2006,2076,30,68,1714,215
08001008606,08,001,008606,6101,2944,3157,2408,64,58,3273,298
08001008705,08,001,008705,5399,2768,2631,1270,126,16,3840,147
08001008706,08,001,008706,5572,2821,2751,1173,131,28,4072,168
08001008709,08,001,008709,8139,4158,3981,1664,366,42,5831,236
08001008801,08,001,008801,5138,2658,2480,1193,61,27,3700,157
08001008802,08,001,008802,4375,2277,2098,1080,59,23,3086,127
08041005113,08,041,005113,3362,1667,1695,2163,199,131,596,273
08041005110,08,041,005110,4224,2076,2148,2475,262,103,966,418
08041005112,08,041,005112,3932,1911,2021,2250,326,141,834,381
08041005114,08,041,005114,1804,880,924,863,74,64,659,144
08041005115,08,041,005115,6577,3349,3228,3654,499,277,1500,647
08041005116,08,041,005116,4437,2125,2312,2863,287,199,656,432
08041005117,08,041,005117,4026,1927,2099,2709,183,199,603,332
08041005118,08,041,005118,4913,2465,2448,3092,317,171,914,419
08041005119,08,041,005119,4867,2401,2466,2968,326,201,911,461
08041005120,08,041,005120,5636,2734,2902,3629,267,263,935,542
08041005121,08,041,005121,6150,3001,3149,3992,281,281,1079,517
08041005122,08,041,005122,11238,5590,5648,7425,579,459,1845,930
08041005123,08,041,005123,3014,1515,1499,2345,24,45,401,199
08041005124,08,041,005124,3855,1964,1891,2365,218,223,730,319
08041005125,08,041,005125,5394,2623,2771,3530,333,355,751,425
08041005201,08,041,005201,4079,2074,2005,1577,538,84,1536,344
08041005202,08,041,005202,2731,1321,1410,1259,464,104,689,215
08041005300,08,041,005300,4566,2315,2251,2049,577,134,1458,348
08041005400,08,041,005400,5918,2901,3017,2053,832,165,2357,511
08041005501,08,041,005501,6953,3440,3513,4874,346,191,1015,527
08041005502,08,041,005502,4567,2270,2297,2702,313,97,986,469
08041005601,08,041,005601,3503,1707,1796,2396,165,74,598,270
08041005602,08,041,005602,2964,1467,1497,2106,136,64,452,206
08041005700,08,041,005700,5861,2895,2966,4027,295,141,989,409
08041005800,08,041,005800,3047,1485,1562,2277,101,44,412,213
08041005900,08,041,005900,6930,3451,3479,4489,388,153,1276,624
08041006000,08,041,006000,6804,3522,3282,3378,516,131,2366,413
08041006100,08,041,006100,4069,2149,1920,1675,336,61,1764,233
08041006200,08,041,006200,5354,2659,2695,2188,509,114,2131,412
08041006301,08,041,006301,4946,2458,2488,2153,547,175,1619,452
08041006302,08,041,006302,5363,2629,2734,2075,872,172,1796,448
08041006400,08,041,006400,7445,3611,3834,2730,1155,219,2644,697
08041006501,08,041,006501,4062,2014,2048,1172,283,98,2214,295
08041006502,08,041,006502,7873,3910,3963,2895,893,357,3083,645
08041006600,08,041,006600,2427,1172,1255,2009,26,27,211,154
08041006701,08,041,006701,2500,1231,1269,2097,27,28,189,159
08041006702,08,041,006702,3013,1490,1523,2569,24,37,194,189
08041006801,08,041,006801,4228,2047,2181,3016,131,127,613,341
08041006802,08,041,006802,3940,1865,2075,2885,120,139,450,346
08041006901,08,041,006901,5344,2629,2715,3926,138,212,679,389
08041006902,08,041,006902,5019,2473,2546,3666,197,167,624,365
08041007000,08,041,007000,4764,2404,2360,3616,102,316,432,298
08069000202,08,069,000202,2515,1246,1269,2019,10,29,322,135
08067971100,08,067,971100,4442,2323,2119,3180,44,41,680,497
08069000100,08,069,000100,3200,1704,1496,2623,29,50,289,209
08069000201,08,069,000201,2669,1337,1332,2251,13,49,222,134
08069000300,08,069,000300,2834,1419,1415,2363,17,21,255,178
08069000401,08,069,000401,1926,1015,911,1483,41,19,263,120
08069000402,08,069,000402,2658,1338,1320,2022,30,18,421,167
08069000503,08,069,000503,6019,2942,3077,4071,146,711,719,372
08069000504,08,069,000504,2933,1666,1267,2259,50,94,350,180
08069000505,08,069,000505,3094,1556,1538,2290,67,97,462,178
08069000506,08,069,000506,2911,1550,1361,2279,48,38,344,202
08069000600,08,069,000600,8151,3620,4531,5790,271,438,1192,460
08069000700,08,069,000700,2660,1338,1322,2244,19,57,202,138
08069000801,08,069,000801,1608,765,843,1328,21,27,152,80
08069000802,08,069,000802,1264,640,624,1019,12,11,150,72
08069000901,08,069,000901,5676,2803,2873,4557,67,119,608,325
08069000902,08,069,000902,3528,1802,1726,2799,37,76,382,234
08069001003,08,069,001003,5961,2933,3028,4501,72,204,801,383
08069001004,08,069,001004,3615,1720,1895,3037,39,75,256,208
08069001007,08,069,001007,3006,1490,1516,2374,20,70,339,203
08069001008,08,069,001008,1871,963,908,1508,9,60,186,108
08069001009,08,069,001009,6372,3102,3270,5218,61,205,569,319
08069001010,08,069,001010,2961,1361,1600,2501,6,86,263,105
08069001104,08,069,001104,5714,2934,2780,4525,69,83,702,335
08069001106,08,069,001106,5312,2672,2640,4160,74,93,690,295
08069001107,08,069,001107,5786,2887,2899,4482,72,127,737,368
08069001109,08,069,001109,5121,2492,2629,3947,76,120,669,309
08069001110,08,069,001110,5042,2568,2474,3856,99,116,675,296
08069001111,08,069,001111,2729,1210,1519,2083,31,212,256,147
08069001112,08,069,001112,4713,2347,2366,3283,35,51,1097,247
08069001113,08,069,001113,3545,1728,1817,2923,11,86,305,220
08069001114,08,069,001114,2432,1171,1261,2074,13,81,136,128
08069001301,08,069,001301,3732,1880,1852,3143,11,41,310,227
08069001304,08,069,001304,2838,1480,1358,931,11,27,1781,88
08069001305,08,069,001305,3130,1552,1578,2086,51,67,717,209
08069001306,08,069,001306,4596,2411,2185,2842,82,116,1277,279
08069001307,08,069,001307,4781,2313,2468,3640,48,77,739,277
08069001308,08,069,001308,6098,3054,3044,4970,30,126,577,395
08069001601,08,069,001601,1668,815,853,1163,9,22,367,107
08069001602,08,069,001602,5780,2845,2935,4612,63,276,565,264
08069001603,08,069,001603,5753,2829,2924,3815,47,110,1459,322
08069001605,08,069,001605,7775,4063,3712,5725,151,529,891,479
08069001606,08,069,001606,3537,1784,1753,2776,43,150,323,245
08069001607,08,069,001607,4144,1961,2183,3203,65,164,491,221
08041002801,08,041,002801,3072,1440,1632,1369,364,44,1035,260
08041002802,08,041,002802,4474,2262,2212,2177,592,234,1108,363
08041002901,08,041,002901,4532,2231,2301,2241,383,98,1376,434
08041002902,08,041,002902,1420,705,715,684,114,18,461,143
08041003001,08,041,003001,1878,990,888,1287,79,31,316,165
08041003002,08,041,003002,2655,1301,1354,1905,89,60,387,214
08041003100,08,041,003100,4706,2298,2408,4043,32,108,291,232
08041003303,08,041,003303,5522,2609,2913,3171,487,165,1281,418
08041003305,08,041,003305,7325,3571,3754,5709,146,330,697,443
08041003306,08,041,003306,3248,1611,1637,2440,50,120,395,243
08041003307,08,041,003307,3660,1795,1865,2375,187,171,638,289
08041003308,08,041,003308,6111,3063,3048,3106,659,302,1493,551
08041003401,08,041,003401,2310,1122,1188,1993,23,22,137,135
08041003402,08,041,003402,1446,739,707,1253,9,16,92,76
08041003702,08,041,003702,5251,2597,2654,4301,66,149,403,332
08041003705,08,041,003705,6494,3162,3332,5110,152,169,674,389
08041003706,08,041,003706,4714,2301,2413,3771,98,116,392,337
08041003707,08,041,003707,3458,1721,1737,2708,79,80,353,238
08041003708,08,041,003708,2984,1471,1513,2397,67,114,226,180
08041003710,08,041,003710,3205,1556,1649,2407,52,146,387,213
08041003711,08,041,003711,3154,1543,1611,2448,85,83,346,192
08041003712,08,041,003712,5422,2693,2729,4351,63,98,563,347
08041003713,08,041,003713,4505,2245,2260,3796,30,56,343,280
08041003801,08,041,003801,3750,2293,1457,2487,247,176,559,281
08041003802,08,041,003802,2865,2058,807,1879,249,218,379,140
08041003905,08,041,003905,4326,2175,2151,2969,177,142,677,361
08041003906,08,041,003906,6306,3120,3186,4619,161,327,785,414
08041003910,08,041,003910,2591,1325,1266,2174,15,11,206,185
08041003911,08,041,003911,4423,2225,2198,3644,33,33,322,391
08041003912,08,041,003912,8255,4192,4063,5762,304,182,1265,742
08041003913,08,041,003913,1566,783,783,1344,19,13,96,94
08041003914,08,041,003914,7703,3854,3849,5605,393,160,875,670
08041004008,08,041,004008,3020,1696,1324,1836,247,129,506,302
08041004009,08,041,004009,1460,708,752,518,239,48,512,143
08041004100,08,041,004100,5247,2593,2654,3101,361,80,1184,521
08041004200,08,041,004200,4066,1995,2071,2458,315,78,844,371
08031003501,08,031,003501,3238,1657,1581,438,357,10,2299,134
08031003401,08,031,003401,2998,1399,1599,2649,16,49,159,125
